"Striker","Season","Stadium","Runs","Dismissed","Balls","Run_Out","Bowler","Bowling_Team","Batting_Team","Average","Strike_Rate"
"Krishnakant Upadhyay",2012,"Subrata Roy Sahara Stadium",11,0,8,0,"All","All","All",Inf,137.5
"Krishnakant Upadhyay",2013,"Subrata Roy Sahara Stadium",1,0,1,0,"All","All","All",Inf,100
"Krishnappa Gowtham",2018,"Eden Gardens",12,1,12,0,"All","All","All",12,100
"Krishnappa Gowtham",2018,"Feroz Shah Kotla",18,0,6,0,"All","All","All",Inf,300
"Krishnappa Gowtham",2018,"Holkar Cricket Stadium",5,1,3,0,"All","All","All",5,166.666666666667
"Krishnappa Gowtham",2018,"Maharashtra Cricket Association Stadium",1,1,2,0,"All","All","All",1,50
"Krishnappa Gowtham",2018,"Rajiv Gandhi International Stadium",0,1,2,0,"All","All","All",0,0
"Krishnappa Gowtham",2018,"Sawai Mansingh Stadium",90,5,39,1,"All","All","All",18,230.769230769231
"Krishnappa Gowtham",2019,"Feroz Shah Kotla",6,1,6,0,"All","All","All",6,100
"Krishnappa Gowtham",2019,"MA Chidambaram Stadium",9,1,8,0,"All","All","All",9,112.5
"Krishnappa Gowtham",2019,"Sawai Mansingh Stadium",3,1,4,0,"All","All","All",3,75
"Krishnappa Gowtham",2019,"Wankhede Stadium",0,0,1,0,"All","All","All",NA,0
"Krishnappa Gowtham",2020,"Dubai International Cricket Stadium",20,1,14,0,"All","All","All",20,142.857142857143
"Krishnappa Gowtham",2020,"Zayed Cricket Stadium",22,0,13,0,"All","All","All",Inf,169.230769230769
"Krishnappa Gowtham",2022,"Wankhede Stadium",0,1,1,0,"All","All","All",0,0
"Krunal Pandya",2016,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",122,3,60,0,"All","All","All",40.6666666666667,203.333333333333
"Krunal Pandya",2016,"Feroz Shah Kotla",36,1,17,1,"All","All","All",36,211.764705882353
"Krunal Pandya",2016,"Green Park",4,1,3,0,"All","All","All",4,133.333333333333
"Krunal Pandya",2016,"Rajiv Gandhi International Stadium",49,0,28,0,"All","All","All",Inf,175
"Krunal Pandya",2016,"Wankhede Stadium",26,1,16,0,"All","All","All",26,162.5
"Krunal Pandya",2017,"Eden Gardens",0,0,1,0,"All","All","All",NA,0
"Krunal Pandya",2017,"M Chinnaswamy Stadium",82,0,60,0,"All","All","All",Inf,136.666666666667
"Krunal Pandya",2017,"Maharashtra Cricket Association Stadium",3,1,5,0,"All","All","All",3,60
"Krunal Pandya",2017,"Rajiv Gandhi International Stadium",47,1,38,0,"All","All","All",47,123.684210526316
"Krunal Pandya",2017,"Saurashtra Cricket Association Stadium",29,1,20,1,"All","All","All",29,145
"Krunal Pandya",2017,"Wankhede Stadium",82,5,55,0,"All","All","All",16.4,149.090909090909
"Krunal Pandya",2018,"Eden Gardens",8,0,2,0,"All","All","All",Inf,400
"Krunal Pandya",2018,"Feroz Shah Kotla",4,1,3,0,"All","All","All",4,133.333333333333
"Krunal Pandya",2018,"Holkar Cricket Stadium",31,0,12,0,"All","All","All",Inf,258.333333333333
"Krunal Pandya",2018,"M Chinnaswamy Stadium",23,1,19,0,"All","All","All",23,121.052631578947
"Krunal Pandya",2018,"Rajiv Gandhi International Stadium",15,1,10,0,"All","All","All",15,150
"Krunal Pandya",2018,"Sawai Mansingh Stadium",7,1,6,0,"All","All","All",7,116.666666666667
"Krunal Pandya",2018,"Wankhede Stadium",140,5,105,0,"All","All","All",28,133.333333333333
"Krunal Pandya",2019,"Eden Gardens",24,1,18,0,"All","All","All",24,133.333333333333
"Krunal Pandya",2019,"Feroz Shah Kotla",37,0,26,0,"All","All","All",Inf,142.307692307692
"Krunal Pandya",2019,"M Chinnaswamy Stadium",1,1,2,0,"All","All","All",1,50
"Krunal Pandya",2019,"MA Chidambaram Stadium",1,2,4,0,"All","All","All",0.5,25
"Krunal Pandya",2019,"Punjab Cricket Association IS Bindra Stadium",10,1,5,0,"All","All","All",10,200
"Krunal Pandya",2019,"Rajiv Gandhi International Stadium",13,2,20,0,"All","All","All",6.5,65
"Krunal Pandya",2019,"Sawai Mansingh Stadium",2,0,2,0,"All","All","All",Inf,100
"Krunal Pandya",2019,"Wankhede Stadium",95,4,73,0,"All","All","All",23.75,130.13698630137
"Krunal Pandya",2020,"Dubai International Cricket Stadium",48,2,41,0,"All","All","All",24,117.073170731707
"Krunal Pandya",2020,"Sharjah Cricket Stadium",20,1,7,0,"All","All","All",20,285.714285714286
"Krunal Pandya",2020,"Zayed Cricket Stadium",41,3,44,0,"All","All","All",13.6666666666667,93.1818181818182
"Krunal Pandya",2021,"Arun Jaitley Stadium",71,2,49,0,"All","All","All",35.5,144.897959183673
"Krunal Pandya",2021,"Dubai International Cricket Stadium",9,2,16,1,"All","All","All",4.5,56.25
"Krunal Pandya",2021,"MA Chidambaram Stadium",29,4,27,0,"All","All","All",7.25,107.407407407407
"Krunal Pandya",2021,"Sharjah Cricket Stadium",13,0,15,0,"All","All","All",Inf,86.6666666666667
"Krunal Pandya",2021,"Zayed Cricket Stadium",21,2,16,0,"All","All","All",10.5,131.25
"Krunal Pandya",2022,"Brabourne Stadium",26,1,24,0,"All","All","All",26,108.333333333333
"Krunal Pandya",2022,"Dr DY Patil Sports Academy",67,2,45,0,"All","All","All",33.5,148.888888888889
"Krunal Pandya",2022,"Eden Gardens",0,1,1,0,"All","All","All",0,0
"Krunal Pandya",2022,"Maharashtra Cricket Association Stadium",37,3,39,0,"All","All","All",12.3333333333333,94.8717948717949
"Krunal Pandya",2022,"Wankhede Stadium",53,2,36,0,"All","All","All",26.5,147.222222222222
"Kuldeep Sen",2022,"Dr DY Patil Sports Academy",0,0,3,0,"All","All","All",NA,0
"Kuldeep Yadav",2017,"Eden Gardens",20,2,22,0,"All","All","All",10,90.9090909090909
"Kuldeep Yadav",2018,"Eden Gardens",5,1,18,0,"All","All","All",5,27.7777777777778
"Kuldeep Yadav",2018,"Feroz Shah Kotla",7,0,6,0,"All","All","All",Inf,116.666666666667
"Kuldeep Yadav",2019,"Eden Gardens",2,0,2,0,"All","All","All",Inf,100
"Kuldeep Yadav",2019,"Feroz Shah Kotla",10,0,5,0,"All","All","All",Inf,200
"Kuldeep Yadav",2019,"MA Chidambaram Stadium",0,1,1,1,"All","All","All",0,0
"Kuldeep Yadav",2020,"Zayed Cricket Stadium",13,1,21,1,"All","All","All",13,61.9047619047619
"Kuldeep Yadav",2022,"Dr DY Patil Sports Academy",7,1,19,0,"All","All","All",7,36.8421052631579
"Kuldeep Yadav",2022,"Maharashtra Cricket Association Stadium",14,0,14,0,"All","All","All",Inf,100
"Kuldeep Yadav",2022,"Wankhede Stadium",27,0,19,0,"All","All","All",Inf,142.105263157895
"Kuldip Yadav",2021,"Sharjah Cricket Stadium",0,0,4,0,"All","All","All",NA,0
"Kumar Kartikeya",2022,"Dr DY Patil Sports Academy",3,1,5,1,"All","All","All",3,60
"Kumar Sangakkara",2008,"Eden Gardens",64,1,45,0,"All","All","All",64,142.222222222222
"Kumar Sangakkara",2008,"Punjab Cricket Association Stadium",230,5,137,0,"All","All","All",46,167.883211678832
"Kumar Sangakkara",2008,"Rajiv Gandhi International Stadium",3,1,4,0,"All","All","All",3,75
"Kumar Sangakkara",2008,"Sawai Mansingh Stadium",20,1,8,0,"All","All","All",20,250
"Kumar Sangakkara",2008,"Wankhede Stadium",3,1,4,0,"All","All","All",3,75
"Kumar Sangakkara",2009,"De Beers Diamond Oval",25,1,18,0,"All","All","All",25,138.888888888889
"Kumar Sangakkara",2009,"Kingsmead",132,5,133,1,"All","All","All",26.4,99.2481203007519
"Kumar Sangakkara",2009,"New Wanderers Stadium",56,1,43,0,"All","All","All",56,130.232558139535
"Kumar Sangakkara",2009,"Newlands",68,2,62,1,"All","All","All",34,109.677419354839
"Kumar Sangakkara",2009,"OUTsurance Oval",43,0,47,0,"All","All","All",Inf,91.4893617021277
"Kumar Sangakkara",2009,"St George's Park",0,1,2,0,"All","All","All",0,0
"Kumar Sangakkara",2009,"SuperSport Park",8,1,19,0,"All","All","All",8,42.1052631578947
"Kumar Sangakkara",2010,"Barabati Stadium",0,1,3,0,"All","All","All",0,0
"Kumar Sangakkara",2010,"Eden Gardens",38,1,22,0,"All","All","All",38,172.727272727273
"Kumar Sangakkara",2010,"Feroz Shah Kotla",33,1,30,0,"All","All","All",33,110
"Kumar Sangakkara",2010,"Himachal Pradesh Cricket Association Stadium",85,2,61,0,"All","All","All",42.5,139.344262295082
"Kumar Sangakkara",2010,"MA Chidambaram Stadium",15,1,16,0,"All","All","All",15,93.75
"Kumar Sangakkara",2010,"Punjab Cricket Association Stadium",177,5,118,0,"All","All","All",35.4,150
"Kumar Sangakkara",2010,"Sawai Mansingh Stadium",9,1,7,0,"All","All","All",9,128.571428571429
"Kumar Sangakkara",2011,"Dr DY Patil Sports Academy",25,1,21,0,"All","All","All",25,119.047619047619
"Kumar Sangakkara",2011,"Eden Gardens",16,1,15,0,"All","All","All",16,106.666666666667
"Kumar Sangakkara",2011,"Feroz Shah Kotla",49,1,35,0,"All","All","All",49,140
"Kumar Sangakkara",2011,"MA Chidambaram Stadium",15,1,12,0,"All","All","All",15,125
"Kumar Sangakkara",2011,"Nehru Stadium",65,1,47,0,"All","All","All",65,138.297872340426
"Kumar Sangakkara",2011,"Rajiv Gandhi International Stadium",161,7,135,0,"All","All","All",23,119.259259259259
"Kumar Sangakkara",2011,"Wankhede Stadium",27,1,28,0,"All","All","All",27,96.4285714285714
"Kumar Sangakkara",2012,"Barabati Stadium",94,2,67,0,"All","All","All",47,140.298507462687
"Kumar Sangakkara",2012,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",14,1,19,0,"All","All","All",14,73.6842105263158
"Kumar Sangakkara",2012,"Feroz Shah Kotla",1,1,7,0,"All","All","All",1,14.2857142857143
"Kumar Sangakkara",2012,"M Chinnaswamy Stadium",10,0,3,0,"All","All","All",Inf,333.333333333333
"Kumar Sangakkara",2012,"MA Chidambaram Stadium",1,1,5,0,"All","All","All",1,20
"Kumar Sangakkara",2012,"Punjab Cricket Association Stadium",1,1,4,0,"All","All","All",1,25
"Kumar Sangakkara",2012,"Rajiv Gandhi International Stadium",22,3,32,0,"All","All","All",7.33333333333333,68.75
"Kumar Sangakkara",2012,"Sawai Mansingh Stadium",44,1,32,0,"All","All","All",44,137.5
"Kumar Sangakkara",2012,"Subrata Roy Sahara Stadium",12,1,14,0,"All","All","All",12,85.7142857142857
"Kumar Sangakkara",2013,"Eden Gardens",2,1,3,0,"All","All","All",2,66.6666666666667
"Kumar Sangakkara",2013,"Feroz Shah Kotla",28,1,28,0,"All","All","All",28,100
"Kumar Sangakkara",2013,"M Chinnaswamy Stadium",23,1,24,0,"All","All","All",23,95.8333333333333
"Kumar Sangakkara",2013,"Rajiv Gandhi International Stadium",63,5,77,0,"All","All","All",12.6,81.8181818181818
"Kumar Sangakkara",2013,"Sawai Mansingh Stadium",4,1,4,0,"All","All","All",4,100
"Kusal Perera",2013,"Feroz Shah Kotla",14,1,12,0,"All","All","All",14,116.666666666667
"Kusal Perera",2013,"Subrata Roy Sahara Stadium",0,1,1,0,"All","All","All",0,0
"Kyle Abbott",2016,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",1,0,1,0,"All","All","All",Inf,100
"Kyle Abbott",2016,"M Chinnaswamy Stadium",0,1,1,0,"All","All","All",0,0
"Kyle Abbott",2016,"Punjab Cricket Association IS Bindra Stadium",12,0,6,0,"All","All","All",Inf,200
"Kyle Jamieson",2021,"Dubai International Cricket Stadium",2,0,2,0,"All","All","All",Inf,100
"Kyle Jamieson",2021,"MA Chidambaram Stadium",27,2,17,1,"All","All","All",13.5,158.823529411765
"Kyle Jamieson",2021,"Narendra Modi Stadium",16,0,11,0,"All","All","All",Inf,145.454545454545
"Kyle Jamieson",2021,"Wankhede Stadium",16,1,13,1,"All","All","All",16,123.076923076923
"Kyle Jamieson",2021,"Zayed Cricket Stadium",4,1,12,1,"All","All","All",4,33.3333333333333
"Lakshmipathy Balaji",2008,"MA Chidambaram Stadium",0,1,4,1,"All","All","All",0,0
"Lakshmipathy Balaji",2009,"Kingsmead",2,1,7,0,"All","All","All",2,28.5714285714286
"Lakshmipathy Balaji",2009,"New Wanderers Stadium",2,1,3,0,"All","All","All",2,66.6666666666667
"Lakshmipathy Balaji",2010,"M Chinnaswamy Stadium",0,0,2,0,"All","All","All",NA,0
"Lakshmipathy Balaji",2010,"MA Chidambaram Stadium",18,2,18,0,"All","All","All",9,100
"Lakshmipathy Balaji",2011,"Eden Gardens",1,0,1,0,"All","All","All",Inf,100
"Lakshmipathy Balaji",2011,"Feroz Shah Kotla",3,0,1,0,"All","All","All",Inf,300
"Lakshmipathy Balaji",2013,"Eden Gardens",9,0,7,0,"All","All","All",Inf,128.571428571429
"Lakshmipathy Balaji",2013,"Wankhede Stadium",0,1,3,0,"All","All","All",0,0
"Lakshmipathy Balaji",2014,"M Chinnaswamy Stadium",1,0,1,0,"All","All","All",Inf,100
"Lakshmipathy Balaji",2014,"Sheikh Zayed Stadium",0,1,2,0,"All","All","All",0,0
"Lalit Yadav",2021,"MA Chidambaram Stadium",22,0,25,0,"All","All","All",Inf,88
"Lalit Yadav",2021,"Sharjah Cricket Stadium",0,1,3,0,"All","All","All",0,0
"Lalit Yadav",2021,"Wankhede Stadium",32,1,30,0,"All","All","All",32,106.666666666667
"Lalit Yadav",2021,"Zayed Cricket Stadium",14,0,15,0,"All","All","All",Inf,93.3333333333333
"Lalit Yadav",2022,"Brabourne Stadium",49,1,42,0,"All","All","All",49,116.666666666667
"Lalit Yadav",2022,"Dr DY Patil Sports Academy",24,1,21,0,"All","All","All",24,114.285714285714
"Lalit Yadav",2022,"Maharashtra Cricket Association Stadium",25,0,22,0,"All","All","All",Inf,113.636363636364
"Lalit Yadav",2022,"Wankhede Stadium",63,4,61,0,"All","All","All",15.75,103.27868852459
"Lasith Malinga",2009,"Kingsmead",0,1,1,1,"All","All","All",0,0
"Lasith Malinga",2010,"Dr DY Patil Sports Academy",1,0,1,0,"All","All","All",Inf,100
"Lasith Malinga",2011,"MA Chidambaram Stadium",7,1,5,0,"All","All","All",7,140
"Lasith Malinga",2011,"Sawai Mansingh Stadium",1,1,4,0,"All","All","All",1,25
"Lasith Malinga",2012,"Feroz Shah Kotla",11,1,13,0,"All","All","All",11,84.6153846153846
"Lasith Malinga",2012,"M Chinnaswamy Stadium",17,1,16,0,"All","All","All",17,106.25
"Lasith Malinga",2012,"Subrata Roy Sahara Stadium",14,1,14,1,"All","All","All",14,100
"Lasith Malinga",2012,"Wankhede Stadium",13,3,10,0,"All","All","All",4.33333333333333,130
"Lasith Malinga",2013,"Eden Gardens",0,1,2,0,"All","All","All",0,0
"Lasith Malinga",2013,"Feroz Shah Kotla",0,1,2,0,"All","All","All",0,0
"Lasith Malinga",2013,"Himachal Pradesh Cricket Association Stadium",1,0,1,0,"All","All","All",Inf,100
"Lasith Malinga",2013,"Sawai Mansingh Stadium",7,1,11,0,"All","All","All",7,63.6363636363636
"Lasith Malinga",2013,"Wankhede Stadium",1,1,2,1,"All","All","All",1,50
"Lasith Malinga",2014,"Dubai International Cricket Stadium",2,1,4,1,"All","All","All",2,50
"Lasith Malinga",2015,"Feroz Shah Kotla",6,0,10,0,"All","All","All",Inf,60
"Lasith Malinga",2017,"Saurashtra Cricket Association Stadium",0,0,1,0,"All","All","All",NA,0
"Lasith Malinga",2017,"Wankhede Stadium",7,0,2,0,"All","All","All",Inf,350
"Laxmi Shukla",2008,"Eden Gardens",98,4,70,0,"All","All","All",24.5,140
"Laxmi Shukla",2008,"MA Chidambaram Stadium",42,1,33,1,"All","All","All",42,127.272727272727
"Laxmi Shukla",2008,"Punjab Cricket Association Stadium",7,1,10,0,"All","All","All",7,70
"Laxmi Shukla",2008,"Rajiv Gandhi International Stadium",14,0,3,0,"All","All","All",Inf,466.666666666667
"Laxmi Shukla",2008,"Sawai Mansingh Stadium",2,1,2,1,"All","All","All",2,100
"Laxmi Shukla",2008,"Wankhede Stadium",0,1,4,0,"All","All","All",0,0
"Laxmi Shukla",2009,"Buffalo Park",6,1,7,0,"All","All","All",6,85.7142857142857
"Laxmi Shukla",2009,"Kingsmead",50,1,49,0,"All","All","All",50,102.040816326531
"Laxmi Shukla",2009,"Newlands",21,2,19,0,"All","All","All",10.5,110.526315789474
"Laxmi Shukla",2009,"St George's Park",6,1,10,0,"All","All","All",6,60
"Laxmi Shukla",2010,"Eden Gardens",19,1,16,0,"All","All","All",19,118.75
"Laxmi Shukla",2010,"MA Chidambaram Stadium",17,1,10,0,"All","All","All",17,170
"Laxmi Shukla",2011,"MA Chidambaram Stadium",14,1,10,0,"All","All","All",14,140
"Laxmi Shukla",2012,"Eden Gardens",35,3,24,0,"All","All","All",11.6666666666667,145.833333333333
"Laxmi Shukla",2012,"M Chinnaswamy Stadium",5,1,8,0,"All","All","All",5,62.5
"Laxmi Shukla",2012,"MA Chidambaram Stadium",3,1,6,0,"All","All","All",3,50
"Laxmi Shukla",2012,"Sawai Mansingh Stadium",8,1,8,0,"All","All","All",8,100
"Laxmi Shukla",2012,"Subrata Roy Sahara Stadium",24,0,11,0,"All","All","All",Inf,218.181818181818
"Laxmi Shukla",2013,"Eden Gardens",1,1,3,0,"All","All","All",1,33.3333333333333
"Laxmi Shukla",2013,"Sawai Mansingh Stadium",2,1,9,0,"All","All","All",2,22.2222222222222
"Laxmi Shukla",2014,"Feroz Shah Kotla",31,3,38,0,"All","All","All",10.3333333333333,81.5789473684211
"Lee Carseldine",2009,"De Beers Diamond Oval",17,2,19,1,"All","All","All",8.5,89.4736842105263
"Lee Carseldine",2009,"Kingsmead",16,0,9,0,"All","All","All",Inf,177.777777777778
"Lee Carseldine",2009,"St George's Park",39,1,32,0,"All","All","All",39,121.875
"Lee Carseldine",2009,"SuperSport Park",9,1,8,1,"All","All","All",9,112.5
"Lendl Simmons",2014,"Barabati Stadium",12,1,14,0,"All","All","All",12,85.7142857142857
"Lendl Simmons",2014,"Brabourne Stadium",67,1,44,0,"All","All","All",67,152.272727272727
"Lendl Simmons",2014,"Punjab Cricket Association Stadium",100,0,61,0,"All","All","All",Inf,163.934426229508
"Lendl Simmons",2014,"Rajiv Gandhi International Stadium",68,1,50,0,"All","All","All",68,136
"Lendl Simmons",2014,"Sardar Patel Stadium",62,1,51,0,"All","All","All",62,121.56862745098
"Lendl Simmons",2014,"Wankhede Stadium",85,3,71,0,"All","All","All",28.3333333333333,119.718309859155
"Lendl Simmons",2015,"Eden Gardens",68,1,45,0,"All","All","All",68,151.111111111111
"Lendl Simmons",2015,"Feroz Shah Kotla",15,1,14,0,"All","All","All",15,107.142857142857
"Lendl Simmons",2015,"M Chinnaswamy Stadium",59,1,44,0,"All","All","All",59,134.090909090909
"Lendl Simmons",2015,"MA Chidambaram Stadium",38,1,31,0,"All","All","All",38,122.58064516129
"Lendl Simmons",2015,"Punjab Cricket Association Stadium",71,1,56,0,"All","All","All",71,126.785714285714
"Lendl Simmons",2015,"Rajiv Gandhi International Stadium",48,1,44,0,"All","All","All",48,109.090909090909
"Lendl Simmons",2015,"Wankhede Stadium",241,6,207,0,"All","All","All",40.1666666666667,116.425120772947
"Lendl Simmons",2016,"Wankhede Stadium",8,1,8,0,"All","All","All",8,100
"Lendl Simmons",2017,"Eden Gardens",0,1,5,0,"All","All","All",0,0
"Lendl Simmons",2017,"Feroz Shah Kotla",66,1,43,0,"All","All","All",66,153.488372093023
"Lendl Simmons",2017,"M Chinnaswamy Stadium",3,1,6,0,"All","All","All",3,50
"Lendl Simmons",2017,"Rajiv Gandhi International Stadium",4,2,13,0,"All","All","All",2,30.7692307692308
"Lendl Simmons",2017,"Wankhede Stadium",64,1,45,0,"All","All","All",64,142.222222222222
"Liam Livingstone",2019,"Feroz Shah Kotla",14,1,13,0,"All","All","All",14,107.692307692308
"Liam Livingstone",2019,"M Chinnaswamy Stadium",11,0,7,0,"All","All","All",Inf,157.142857142857
"Liam Livingstone",2019,"Sawai Mansingh Stadium",44,1,26,0,"All","All","All",44,169.230769230769
"Liam Livingstone",2019,"Wankhede Stadium",1,1,2,0,"All","All","All",1,50
"Liam Livingstone",2021,"Dubai International Cricket Stadium",35,3,32,0,"All","All","All",11.6666666666667,109.375
"Liam Livingstone",2021,"Sharjah Cricket Stadium",6,1,6,0,"All","All","All",6,100
"Liam Livingstone",2021,"Zayed Cricket Stadium",1,1,3,0,"All","All","All",1,33.3333333333333
"Liam Livingstone",2022,"Brabourne Stadium",196,4,104,0,"All","All","All",49,188.461538461538
"Liam Livingstone",2022,"Dr DY Patil Sports Academy",112,3,58,0,"All","All","All",37.3333333333333,193.103448275862
"Liam Livingstone",2022,"Maharashtra Cricket Association Stadium",20,2,19,0,"All","All","All",10,105.263157894737
"Liam Livingstone",2022,"Wankhede Stadium",109,3,59,0,"All","All","All",36.3333333333333,184.745762711864
"Liam Plunkett",2018,"Feroz Shah Kotla",1,1,3,0,"All","All","All",1,33.3333333333333
"Lockie Ferguson",2017,"Saurashtra Cricket Association Stadium",1,0,1,0,"All","All","All",Inf,100
"Lockie Ferguson",2020,"Sharjah Cricket Stadium",24,0,13,0,"All","All","All",Inf,184.615384615385
"Lockie Ferguson",2020,"Zayed Cricket Stadium",19,0,16,0,"All","All","All",Inf,118.75
"Lockie Ferguson",2021,"Dubai International Cricket Stadium",18,0,11,0,"All","All","All",Inf,163.636363636364
"Lockie Ferguson",2022,"Dr DY Patil Sports Academy",5,2,4,0,"All","All","All",2.5,125
"Love Ablish",2011,"M Chinnaswamy Stadium",0,0,2,0,"All","All","All",NA,0
"Luke Pomersbach",2008,"Feroz Shah Kotla",25,0,12,0,"All","All","All",Inf,208.333333333333
"Luke Pomersbach",2008,"Punjab Cricket Association Stadium",48,1,37,0,"All","All","All",48,129.72972972973
"Luke Pomersbach",2008,"Wankhede Stadium",79,0,50,0,"All","All","All",Inf,158
"Luke Pomersbach",2009,"Kingsmead",26,1,32,0,"All","All","All",26,81.25
"Luke Pomersbach",2009,"New Wanderers Stadium",1,1,2,1,"All","All","All",1,50
"Luke Pomersbach",2009,"OUTsurance Oval",9,1,8,0,"All","All","All",9,112.5
"Luke Pomersbach",2009,"SuperSport Park",5,1,7,0,"All","All","All",5,71.4285714285714
"Luke Pomersbach",2011,"M Chinnaswamy Stadium",16,1,14,0,"All","All","All",16,114.285714285714
"Luke Pomersbach",2011,"MA Chidambaram Stadium",6,2,7,0,"All","All","All",3,85.7142857142857
"Luke Pomersbach",2011,"Wankhede Stadium",29,1,18,0,"All","All","All",29,161.111111111111
"Luke Pomersbach",2013,"Feroz Shah Kotla",18,1,10,0,"All","All","All",18,180
"Luke Pomersbach",2013,"MA Chidambaram Stadium",7,1,9,0,"All","All","All",7,77.7777777777778
