"Bowler","Season","Striker","Stadium","Runs","Wickets","Balls","Bowling_Team","Batting_Team","Average","Economy"
"Shaun Pollock",2008,"Swapnil Asnodkar","Dr DY Patil Sports Academy",12,0,7,"All","All",Inf,10.2857142857143
"Shaun Pollock",2008,"Swapnil Asnodkar","Sawai Mansingh Stadium",10,0,7,"All","All",Inf,8.57142857142857
"Shaun Pollock",2008,"VVS Laxman","Dr DY Patil Sports Academy",6,0,4,"All","All",Inf,9
"Shaun Pollock",2008,"Vidyut Sivaramakrishnan","Wankhede Stadium",4,1,5,"All","All",4,4.8
"Shaun Pollock",2008,"Virender Sehwag","Dr DY Patil Sports Academy",7,0,2,"All","All",Inf,21
"Shaun Pollock",2008,"Virender Sehwag","Feroz Shah Kotla",18,0,5,"All","All",Inf,21.6
"Shaun Pollock",2008,"Wriddhiman Saha","Wankhede Stadium",1,0,1,"All","All",Inf,6
"Shaun Pollock",2008,"Yusuf Pathan","Dr DY Patil Sports Academy",1,0,2,"All","All",Inf,3
"Shaun Pollock",2008,"Yusuf Pathan","Sawai Mansingh Stadium",1,0,1,"All","All",Inf,6
"Shaun Pollock",2008,"Yuvraj Singh","Punjab Cricket Association Stadium",11,1,4,"All","All",11,16.5
"Shaun Tait",2010,"AB de Villiers","Sardar Patel Stadium",3,0,5,"All","All",Inf,3.6
"Shaun Tait",2010,"Aditya Tare","Brabourne Stadium",11,0,6,"All","All",Inf,11
"Shaun Tait",2010,"Albie Morkel","MA Chidambaram Stadium",6,0,4,"All","All",Inf,9
"Shaun Tait",2010,"Albie Morkel","Sardar Patel Stadium",8,1,7,"All","All",8,6.85714285714286
"Shaun Tait",2010,"Andrew McDonald","Feroz Shah Kotla",6,0,4,"All","All",Inf,9
"Shaun Tait",2010,"Andrew Symonds","Sardar Patel Stadium",2,0,2,"All","All",Inf,6
"Shaun Tait",2010,"Arun Karthik","Sardar Patel Stadium",2,0,2,"All","All",Inf,6
"Shaun Tait",2010,"Brad Hodge","Sardar Patel Stadium",5,0,3,"All","All",Inf,10
"Shaun Tait",2010,"Chaminda Vaas","Sardar Patel Stadium",1,0,3,"All","All",Inf,2
"Shaun Tait",2010,"Cheteshwar Pujara","Sardar Patel Stadium",8,0,5,"All","All",Inf,9.6
"Shaun Tait",2010,"Dinesh Karthik","Feroz Shah Kotla",28,1,13,"All","All",28,12.9230769230769
"Shaun Tait",2010,"Dinesh Karthik","Sardar Patel Stadium",5,0,9,"All","All",Inf,3.33333333333333
"Shaun Tait",2010,"Gautam Gambhir","Feroz Shah Kotla",4,0,2,"All","All",Inf,12
"Shaun Tait",2010,"Gautam Gambhir","Sardar Patel Stadium",1,0,2,"All","All",Inf,3
"Shaun Tait",2010,"Harbhajan Singh","Brabourne Stadium",1,1,2,"All","All",1,3
"Shaun Tait",2010,"Herschelle Gibbs","Sardar Patel Stadium",4,0,2,"All","All",Inf,12
"Shaun Tait",2010,"Kumar Sangakkara","Punjab Cricket Association Stadium",16,1,7,"All","All",16,13.7142857142857
"Shaun Tait",2010,"Mahela Jayawardene","Punjab Cricket Association Stadium",2,0,3,"All","All",Inf,4
"Shaun Tait",2010,"Manoj Tiwary","Sardar Patel Stadium",1,0,4,"All","All",Inf,1.5
"Shaun Tait",2010,"Matthew Hayden","MA Chidambaram Stadium",5,0,4,"All","All",Inf,7.5
"Shaun Tait",2010,"Matthew Hayden","Sardar Patel Stadium",1,0,3,"All","All",Inf,2
"Shaun Tait",2010,"Mithun Manhas","Sardar Patel Stadium",5,0,3,"All","All",Inf,10
"Shaun Tait",2010,"Murali Vijay","MA Chidambaram Stadium",27,0,13,"All","All",Inf,12.4615384615385
"Shaun Tait",2010,"Murali Vijay","Sardar Patel Stadium",3,0,6,"All","All",Inf,3
"Shaun Tait",2010,"Owais Shah","Sardar Patel Stadium",4,0,6,"All","All",Inf,4
"Shaun Tait",2010,"Paul Collingwood","Feroz Shah Kotla",11,0,5,"All","All",Inf,13.2
"Shaun Tait",2010,"RP Singh","Sardar Patel Stadium",1,0,4,"All","All",Inf,1.5
"Shaun Tait",2010,"Rajagopal Sathish","Brabourne Stadium",10,0,4,"All","All",Inf,15
"Shaun Tait",2010,"Ravi Bopara","Punjab Cricket Association Stadium",3,0,5,"All","All",Inf,3.6
"Shaun Tait",2010,"Rohit Sharma","Sardar Patel Stadium",11,1,6,"All","All",11,11
"Shaun Tait",2010,"Rusty Theron","Punjab Cricket Association Stadium",1,1,2,"All","All",1,3
"Shaun Tait",2010,"Ryan McLaren","Brabourne Stadium",10,0,4,"All","All",Inf,15
"Shaun Tait",2010,"S Badrinath","Sardar Patel Stadium",1,1,3,"All","All",1,2
"Shaun Tait",2010,"Sachin Tendulkar","Brabourne Stadium",11,0,4,"All","All",Inf,16.5
"Shaun Tait",2010,"Sanath Jayasuriya","Brabourne Stadium",2,0,2,"All","All",Inf,6
"Shaun Tait",2010,"Saurabh Tiwary","Brabourne Stadium",1,1,2,"All","All",1,3
"Shaun Tait",2010,"Shalabh Srivastava","Punjab Cricket Association Stadium",0,1,1,"All","All",0,0
"Shaun Tait",2010,"Sourav Ganguly","Sardar Patel Stadium",11,0,6,"All","All",Inf,11
"Shaun Tait",2010,"Sreesanth","Punjab Cricket Association Stadium",0,0,1,"All","All",NA,0
"Shaun Tait",2010,"Suresh Raina","MA Chidambaram Stadium",6,0,3,"All","All",Inf,12
"Shaun Tait",2010,"Suresh Raina","Sardar Patel Stadium",7,0,3,"All","All",Inf,14
"Shaun Tait",2010,"Tirumalasetti Suman","Sardar Patel Stadium",0,1,2,"All","All",0,0
"Shaun Tait",2010,"VVS Laxman","Sardar Patel Stadium",1,1,2,"All","All",1,3
"Shaun Tait",2010,"Venugopal Rao","Sardar Patel Stadium",2,0,3,"All","All",Inf,4
"Shaun Tait",2010,"Virender Sehwag","Sardar Patel Stadium",12,0,5,"All","All",Inf,14.4
"Shaun Tait",2011,"Aaron Finch","Sawai Mansingh Stadium",5,1,7,"All","All",5,4.28571428571429
"Shaun Tait",2011,"Adam Gilchrist","Punjab Cricket Association Stadium",6,0,3,"All","All",Inf,12
"Shaun Tait",2011,"Brad Hodge","Holkar Cricket Stadium",9,0,5,"All","All",Inf,10.8
"Shaun Tait",2011,"Brendon McCullum","Holkar Cricket Stadium",13,0,4,"All","All",Inf,19.5
"Shaun Tait",2011,"David Warner","Sawai Mansingh Stadium",19,0,8,"All","All",Inf,14.25
"Shaun Tait",2011,"Dinesh Karthik","Punjab Cricket Association Stadium",1,1,3,"All","All",1,2
"Shaun Tait",2011,"Gautam Gambhir","Eden Gardens",11,0,7,"All","All",Inf,9.42857142857143
"Shaun Tait",2011,"Irfan Pathan","Sawai Mansingh Stadium",9,0,3,"All","All",Inf,18
"Shaun Tait",2011,"Jacques Kallis","Eden Gardens",0,1,2,"All","All",0,0
"Shaun Tait",2011,"Mahela Jayawardene","Holkar Cricket Stadium",6,0,2,"All","All",Inf,18
"Shaun Tait",2011,"Manoj Tiwary","Eden Gardens",16,0,5,"All","All",Inf,19.2
"Shaun Tait",2011,"Manvinder Bisla","Eden Gardens",2,0,9,"All","All",Inf,1.33333333333333
"Shaun Tait",2011,"Parthiv Patel","Holkar Cricket Stadium",8,0,7,"All","All",Inf,6.85714285714286
"Shaun Tait",2011,"Paul Valthaty","Punjab Cricket Association Stadium",8,0,9,"All","All",Inf,5.33333333333333
"Shaun Tait",2011,"Piyush Chawla","Punjab Cricket Association Stadium",4,1,3,"All","All",4,8
"Shaun Tait",2011,"Roelof van der Merwe","Sawai Mansingh Stadium",2,0,3,"All","All",Inf,4
"Shaun Tait",2011,"Ryan McLaren","Punjab Cricket Association Stadium",0,1,1,"All","All",0,0
"Shaun Tait",2011,"Shaun Marsh","Punjab Cricket Association Stadium",3,0,3,"All","All",Inf,6
"Shaun Tait",2011,"Sunny Singh","Punjab Cricket Association Stadium",0,0,2,"All","All",NA,0
"Shaun Tait",2011,"Unmukt Chand","Sawai Mansingh Stadium",0,0,1,"All","All",NA,0
"Shaun Tait",2011,"Virender Sehwag","Sawai Mansingh Stadium",4,1,2,"All","All",4,12
"Shaun Tait",2012,"Abhishek Nayar","Punjab Cricket Association Stadium",1,0,2,"All","All",Inf,3
"Shaun Tait",2012,"Akshath Reddy","Rajiv Gandhi International Stadium",5,0,5,"All","All",Inf,6
"Shaun Tait",2012,"Angelo Mathews","Sawai Mansingh Stadium",2,0,2,"All","All",Inf,6
"Shaun Tait",2012,"Ashish Nehra","Sawai Mansingh Stadium",2,0,4,"All","All",Inf,3
"Shaun Tait",2012,"Ashish Reddy","Rajiv Gandhi International Stadium",10,0,4,"All","All",Inf,15
"Shaun Tait",2012,"Azhar Mahmood","Punjab Cricket Association Stadium",2,0,4,"All","All",Inf,3
"Shaun Tait",2012,"Bhuvneshwar Kumar","Sawai Mansingh Stadium",0,1,1,"All","All",0,0
"Shaun Tait",2012,"Callum Ferguson","Sawai Mansingh Stadium",10,0,7,"All","All",Inf,8.57142857142857
"Shaun Tait",2012,"Chris Lynn","Rajiv Gandhi International Stadium",5,0,4,"All","All",Inf,7.5
"Shaun Tait",2012,"David Hussey","Punjab Cricket Association Stadium",4,0,3,"All","All",Inf,8
"Shaun Tait",2012,"Dwayne Smith","Sawai Mansingh Stadium",24,0,14,"All","All",Inf,10.2857142857143
"Shaun Tait",2012,"Gurkeerat Singh Mann","Punjab Cricket Association Stadium",1,0,2,"All","All",Inf,3
"Shaun Tait",2012,"Jean-Paul Duminy","Rajiv Gandhi International Stadium",1,0,2,"All","All",Inf,3
"Shaun Tait",2012,"MS Dhoni","Sawai Mansingh Stadium",0,0,1,"All","All",NA,0
"Shaun Tait",2012,"Michael Clarke","Subrata Roy Sahara Stadium",5,0,6,"All","All",Inf,5
"Shaun Tait",2012,"Michael Hussey","Sawai Mansingh Stadium",3,0,11,"All","All",Inf,1.63636363636364
"Shaun Tait",2012,"Mithun Manhas","Subrata Roy Sahara Stadium",0,1,2,"All","All",0,0
"Shaun Tait",2012,"Murali Kartik","Sawai Mansingh Stadium",4,0,5,"All","All",Inf,4.8
"Shaun Tait",2012,"Nitin Saini","Punjab Cricket Association Stadium",2,1,2,"All","All",2,6
"Shaun Tait",2012,"Praveen Kumar","Punjab Cricket Association Stadium",1,0,2,"All","All",Inf,3
"Shaun Tait",2012,"Ravindra Jadeja","Sawai Mansingh Stadium",1,0,4,"All","All",Inf,1.5
"Shaun Tait",2012,"Robin Uthappa","Subrata Roy Sahara Stadium",2,1,6,"All","All",2,2
"Shaun Tait",2012,"Ryan Harris","Punjab Cricket Association Stadium",2,1,2,"All","All",2,6
"Shaun Tait",2012,"Sachin Tendulkar","Sawai Mansingh Stadium",16,0,10,"All","All",Inf,9.6
"Shaun Tait",2012,"Shaun Marsh","Punjab Cricket Association Stadium",5,0,7,"All","All",Inf,4.28571428571429
"Shaun Tait",2012,"Shikhar Dhawan","Rajiv Gandhi International Stadium",14,0,7,"All","All",Inf,12
"Shaun Tait",2012,"Sourav Ganguly","Subrata Roy Sahara Stadium",2,1,5,"All","All",2,2.4
"Shaun Tait",2012,"Srikkanth Anirudha","Sawai Mansingh Stadium",12,0,1,"All","All",Inf,72
"Shaun Tait",2012,"Steven Smith","Sawai Mansingh Stadium",7,0,5,"All","All",Inf,8.4
"Shaun Tait",2012,"Steven Smith","Subrata Roy Sahara Stadium",2,0,3,"All","All",Inf,4
"Shaun Tait",2012,"Suresh Raina","Sawai Mansingh Stadium",4,0,2,"All","All",Inf,12
"Shaun Tait",2012,"Wayne Parnell","Subrata Roy Sahara Stadium",2,0,2,"All","All",Inf,6
"Shaun Tait",2013,"Ben Rohrer","Sawai Mansingh Stadium",10,0,5,"All","All",Inf,12
"Shaun Tait",2013,"Brett Lee","Sawai Mansingh Stadium",1,0,3,"All","All",Inf,2
"Shaun Tait",2013,"Chris Gayle","M Chinnaswamy Stadium",22,0,12,"All","All",Inf,11
"Shaun Tait",2013,"David Warner","Sawai Mansingh Stadium",9,0,4,"All","All",Inf,13.5
"Shaun Tait",2013,"Eoin Morgan","Sawai Mansingh Stadium",18,0,6,"All","All",Inf,18
"Shaun Tait",2013,"Gautam Gambhir","Sawai Mansingh Stadium",2,0,6,"All","All",Inf,2
"Shaun Tait",2013,"Kedar Jadhav","Sawai Mansingh Stadium",1,0,1,"All","All",Inf,6
"Shaun Tait",2013,"Mahela Jayawardene","Sawai Mansingh Stadium",14,0,5,"All","All",Inf,16.8
"Shaun Tait",2013,"Manoj Tiwary","Sawai Mansingh Stadium",2,0,4,"All","All",Inf,3
"Shaun Tait",2013,"Manvinder Bisla","Sawai Mansingh Stadium",3,0,2,"All","All",Inf,9
"Shaun Tait",2013,"Mohammed Shami","Sawai Mansingh Stadium",3,0,2,"All","All",Inf,9
"Shaun Tait",2013,"Rajat Bhatia","Sawai Mansingh Stadium",0,1,1,"All","All",0,0
"Shaun Tait",2013,"Saurabh Tiwary","M Chinnaswamy Stadium",2,0,2,"All","All",Inf,6
"Shaun Tait",2013,"Tillakaratne Dilshan","M Chinnaswamy Stadium",6,0,4,"All","All",Inf,9
"Shaun Tait",2013,"Virender Sehwag","Sawai Mansingh Stadium",5,0,3,"All","All",Inf,10
"Sheldon Cottrell",2020,"AB de Villiers","Dubai International Cricket Stadium",14,0,7,"All","All",Inf,12
"Sheldon Cottrell",2020,"Aaron Finch","Dubai International Cricket Stadium",2,0,3,"All","All",Inf,4
"Sheldon Cottrell",2020,"Axar Patel","Dubai International Cricket Stadium",0,1,1,"All","All",0,0
"Sheldon Cottrell",2020,"David Warner","Dubai International Cricket Stadium",17,0,9,"All","All",Inf,11.3333333333333
"Sheldon Cottrell",2020,"Devdutt Padikkal","Dubai International Cricket Stadium",1,1,2,"All","All",1,3
"Sheldon Cottrell",2020,"Faf du Plessis","Dubai International Cricket Stadium",7,0,6,"All","All",Inf,7
"Sheldon Cottrell",2020,"Ishan Kishan","Zayed Cricket Stadium",8,0,8,"All","All",Inf,6
"Sheldon Cottrell",2020,"Jonny Bairstow","Dubai International Cricket Stadium",16,0,9,"All","All",Inf,10.6666666666667
"Sheldon Cottrell",2020,"Jos Buttler","Sharjah Cricket Stadium",1,1,3,"All","All",1,2
"Sheldon Cottrell",2020,"Josh Philippe","Dubai International Cricket Stadium",0,0,2,"All","All",NA,0
"Sheldon Cottrell",2020,"Marcus Stoinis","Dubai International Cricket Stadium",16,0,8,"All","All",Inf,12
"Sheldon Cottrell",2020,"Prithvi Shaw","Dubai International Cricket Stadium",5,0,5,"All","All",Inf,6
"Sheldon Cottrell",2020,"Quinton de Kock","Zayed Cricket Stadium",0,1,5,"All","All",0,0
"Sheldon Cottrell",2020,"Rahul Tewatia","Sharjah Cricket Stadium",30,0,6,"All","All",Inf,30
"Sheldon Cottrell",2020,"Ravichandran Ashwin","Dubai International Cricket Stadium",2,1,3,"All","All",2,4
"Sheldon Cottrell",2020,"Rohit Sharma","Zayed Cricket Stadium",3,0,5,"All","All",Inf,3.6
"Sheldon Cottrell",2020,"Sanju Samson","Sharjah Cricket Stadium",11,0,4,"All","All",Inf,16.5
"Sheldon Cottrell",2020,"Shane Watson","Dubai International Cricket Stadium",23,0,12,"All","All",Inf,11.5
"Sheldon Cottrell",2020,"Shikhar Dhawan","Dubai International Cricket Stadium",0,0,1,"All","All",NA,0
"Sheldon Cottrell",2020,"Shimron Hetmyer","Dubai International Cricket Stadium",1,0,6,"All","All",Inf,1
"Sheldon Cottrell",2020,"Steven Smith","Sharjah Cricket Stadium",10,0,5,"All","All",Inf,12
"Sheldon Cottrell",2020,"Suryakumar Yadav","Zayed Cricket Stadium",9,0,6,"All","All",Inf,9
"Sheldon Cottrell",2020,"Virat Kohli","Dubai International Cricket Stadium",0,1,4,"All","All",0,0
"Sherfane Rutherford",2019,"AB de Villiers","Feroz Shah Kotla",1,1,2,"All","All",1,3
"Sherfane Rutherford",2019,"Ajinkya Rahane","Sawai Mansingh Stadium",2,0,2,"All","All",Inf,6
"Sherfane Rutherford",2019,"Chris Gayle","Feroz Shah Kotla",3,0,4,"All","All",Inf,4.5
"Sherfane Rutherford",2019,"Faf du Plessis","MA Chidambaram Stadium",11,0,6,"All","All",Inf,11
"Sherfane Rutherford",2019,"Heinrich Klaasen","Feroz Shah Kotla",3,0,2,"All","All",Inf,9
"Sherfane Rutherford",2019,"Kane Williamson","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",10,0,5,"All","All",Inf,12
"Sherfane Rutherford",2019,"Mandeep Singh","Feroz Shah Kotla",2,0,2,"All","All",Inf,6
"Sherfane Rutherford",2019,"Riyan Parag","Feroz Shah Kotla",1,0,2,"All","All",Inf,3
"Sherfane Rutherford",2019,"Shivam Dube","Feroz Shah Kotla",2,0,2,"All","All",Inf,6
"Sherfane Rutherford",2019,"Steven Smith","Sawai Mansingh Stadium",14,0,4,"All","All",Inf,21
"Sherfane Rutherford",2019,"Suresh Raina","MA Chidambaram Stadium",8,0,6,"All","All",Inf,8
"Sherfane Rutherford",2019,"Varun Aaron","Feroz Shah Kotla",1,0,3,"All","All",Inf,2
"Sherfane Rutherford",2019,"Vijay Shankar","Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium",1,0,1,"All","All",Inf,6
"Shikhar Dhawan",2011,"David Warner","Feroz Shah Kotla",0,1,2,"All","All",0,0
"Shikhar Dhawan",2011,"Gautam Gambhir","Rajiv Gandhi International Stadium",2,0,3,"All","All",Inf,4
"Shikhar Dhawan",2011,"Irfan Pathan","Feroz Shah Kotla",0,0,2,"All","All",NA,0
"Shikhar Dhawan",2011,"Jacques Kallis","Rajiv Gandhi International Stadium",2,0,3,"All","All",Inf,4
"Shikhar Dhawan",2011,"James Hopes","Feroz Shah Kotla",7,0,2,"All","All",Inf,21
"Shikhar Dhawan",2012,"Chris Gayle","M Chinnaswamy Stadium",1,0,1,"All","All",Inf,6
"Shikhar Dhawan",2012,"David Warner","Rajiv Gandhi International Stadium",10,0,5,"All","All",Inf,12
"Shikhar Dhawan",2012,"Mandeep Singh","Rajiv Gandhi International Stadium",2,0,4,"All","All",Inf,3
"Shikhar Dhawan",2012,"Naman Ojha","Rajiv Gandhi International Stadium",13,0,5,"All","All",Inf,15.6
"Shikhar Dhawan",2012,"Nitin Saini","Rajiv Gandhi International Stadium",1,0,1,"All","All",Inf,6
"Shikhar Dhawan",2012,"Robin Uthappa","Barabati Stadium",4,0,2,"All","All",Inf,12
"Shikhar Dhawan",2012,"Shaun Marsh","Rajiv Gandhi International Stadium",5,1,7,"All","All",5,4.28571428571429
"Shikhar Dhawan",2012,"Sourav Ganguly","Barabati Stadium",0,1,2,"All","All",0,0
"Shikhar Dhawan",2012,"Steven Smith","Barabati Stadium",5,0,2,"All","All",Inf,15
"Shikhar Dhawan",2012,"Tillakaratne Dilshan","M Chinnaswamy Stadium",10,0,5,"All","All",Inf,12
"Shikhar Dhawan",2012,"Virender Sehwag","Rajiv Gandhi International Stadium",4,1,2,"All","All",4,12
"Shivam Dube",2019,"Kedar Jadhav","MA Chidambaram Stadium",1,0,1,"All","All",Inf,6
"Shivam Dube",2019,"Ravindra Jadeja","MA Chidambaram Stadium",2,0,3,"All","All",Inf,4
"Shivam Dube",2019,"Shikhar Dhawan","Feroz Shah Kotla",2,0,3,"All","All",Inf,4
"Shivam Dube",2019,"Shreyas Iyer","Feroz Shah Kotla",3,0,3,"All","All",Inf,6
"Shivam Dube",2020,"Abhishek Sharma","Dubai International Cricket Stadium",2,0,2,"All","All",Inf,6
"Shivam Dube",2020,"Ambati Rayudu","Dubai International Cricket Stadium",5,0,2,"All","All",Inf,15
"Shivam Dube",2020,"Glenn Maxwell","Dubai International Cricket Stadium",4,1,5,"All","All",4,4.8
"Shivam Dube",2020,"Jason Holder","Sheikh Zayed Stadium",2,0,3,"All","All",Inf,4
"Shivam Dube",2020,"Jonny Bairstow","Dubai International Cricket Stadium",1,0,1,"All","All",Inf,6
"Shivam Dube",2020,"KL Rahul","Dubai International Cricket Stadium",20,0,7,"All","All",Inf,17.1428571428571
"Shivam Dube",2020,"Kane Williamson","Sheikh Zayed Stadium",5,0,3,"All","All",Inf,10
"Shivam Dube",2020,"Karun Nair","Dubai International Cricket Stadium",9,0,5,"All","All",Inf,10.8
"Shivam Dube",2020,"Mahipal Lomror","Zayed Cricket Stadium",2,0,2,"All","All",Inf,6
"Shivam Dube",2020,"Mitchell Marsh","Dubai International Cricket Stadium",0,1,1,"All","All",0,0
"Shivam Dube",2020,"Narayan Jagadeesan","Dubai International Cricket Stadium",9,0,4,"All","All",Inf,13.5
"Shivam Dube",2020,"Nicholas Pooran","Dubai International Cricket Stadium",0,1,1,"All","All",0,0
"Shivam Dube",2020,"Priyam Garg","Dubai International Cricket Stadium",3,1,7,"All","All",3,2.57142857142857
"Shivam Dube",2020,"Rashid Khan","Dubai International Cricket Stadium",5,0,2,"All","All",Inf,15
