"Bowler","Season","Striker","Batting_Team","Bowling_Team","Runs","Wickets","Balls","Stadium","Average","Economy"
"Karn Sharma",2015,"Suresh Raina","Chennai Super Kings","Sunrisers Hyderabad",9,0,5,"All",Inf,10.8
"Karn Sharma",2015,"Virat Kohli","Royal Challengers Bangalore","Sunrisers Hyderabad",22,0,11,"All",Inf,12
"Karn Sharma",2015,"Wriddhiman Saha","Punjab Kings","Sunrisers Hyderabad",7,0,10,"All",Inf,4.2
"Karn Sharma",2015,"Yuvraj Singh","Delhi Capitals","Sunrisers Hyderabad",1,0,3,"All",Inf,2
"Karn Sharma",2016,"AB de Villiers","Royal Challengers Bangalore","Sunrisers Hyderabad",16,0,7,"All",Inf,13.7142857142857
"Karn Sharma",2016,"Gautam Gambhir","Kolkata Knight Riders","Sunrisers Hyderabad",23,0,13,"All",Inf,10.6153846153846
"Karn Sharma",2016,"Gurkeerat Singh Mann","Punjab Kings","Sunrisers Hyderabad",2,0,2,"All",Inf,6
"Karn Sharma",2016,"Hashim Amla","Punjab Kings","Sunrisers Hyderabad",12,0,11,"All",Inf,6.54545454545454
"Karn Sharma",2016,"Jean-Paul Duminy","Delhi Capitals","Sunrisers Hyderabad",9,0,5,"All",Inf,10.8
"Karn Sharma",2016,"Karun Nair","Delhi Capitals","Sunrisers Hyderabad",7,0,7,"All",Inf,6
"Karn Sharma",2016,"Manish Pandey","Kolkata Knight Riders","Sunrisers Hyderabad",22,0,10,"All",Inf,13.2
"Karn Sharma",2016,"Rishabh Pant","Delhi Capitals","Sunrisers Hyderabad",9,0,6,"All",Inf,9
"Karn Sharma",2016,"Robin Uthappa","Kolkata Knight Riders","Sunrisers Hyderabad",3,0,3,"All",Inf,6
"Karn Sharma",2016,"Shane Watson","Royal Challengers Bangalore","Sunrisers Hyderabad",19,0,6,"All",Inf,19
"Karn Sharma",2016,"Virat Kohli","Royal Challengers Bangalore","Sunrisers Hyderabad",22,0,11,"All",Inf,12
"Karn Sharma",2016,"Wriddhiman Saha","Punjab Kings","Sunrisers Hyderabad",12,0,11,"All",Inf,6.54545454545454
"Karn Sharma",2016,"Yusuf Pathan","Kolkata Knight Riders","Sunrisers Hyderabad",15,0,6,"All",Inf,15
"Karn Sharma",2017,"AB de Villiers","Royal Challengers Bangalore","Mumbai Indians",5,0,7,"All",Inf,4.28571428571429
"Karn Sharma",2017,"Ajinkya Rahane","Rising Pune Supergiants","Mumbai Indians",27,2,24,"All",13.5,6.75
"Karn Sharma",2017,"Amit Mishra","Delhi Capitals","Mumbai Indians",6,0,9,"All",Inf,4
"Karn Sharma",2017,"Chris Lynn","Kolkata Knight Riders","Mumbai Indians",2,0,2,"All",Inf,6
"Karn Sharma",2017,"Colin de Grandhomme","Kolkata Knight Riders","Mumbai Indians",0,1,1,"All",0,0
"Karn Sharma",2017,"Gautam Gambhir","Kolkata Knight Riders","Mumbai Indians",11,1,12,"All",11,5.5
"Karn Sharma",2017,"Glenn Maxwell","Punjab Kings","Mumbai Indians",16,0,7,"All",Inf,13.7142857142857
"Karn Sharma",2017,"Ishank Jaggi","Kolkata Knight Riders","Mumbai Indians",5,1,9,"All",5,3.33333333333333
"Karn Sharma",2017,"Kagiso Rabada","Delhi Capitals","Mumbai Indians",0,1,3,"All",0,0
"Karn Sharma",2017,"Kedar Jadhav","Royal Challengers Bangalore","Mumbai Indians",6,0,3,"All",Inf,12
"Karn Sharma",2017,"MS Dhoni","Rising Pune Supergiants","Mumbai Indians",8,0,9,"All",Inf,5.33333333333333
"Karn Sharma",2017,"Mandeep Singh","Royal Challengers Bangalore","Mumbai Indians",0,1,1,"All",0,0
"Karn Sharma",2017,"Manish Pandey","Kolkata Knight Riders","Mumbai Indians",5,0,4,"All",Inf,7.5
"Karn Sharma",2017,"Manoj Tiwary","Rising Pune Supergiants","Mumbai Indians",10,0,10,"All",Inf,6
"Karn Sharma",2017,"Marlon Samuels","Delhi Capitals","Mumbai Indians",0,1,1,"All",0,0
"Karn Sharma",2017,"Martin Guptill","Punjab Kings","Mumbai Indians",8,1,3,"All",8,16
"Karn Sharma",2017,"Mohammed Shami","Delhi Capitals","Mumbai Indians",1,0,1,"All",Inf,6
"Karn Sharma",2017,"Moises Henriques","Sunrisers Hyderabad","Mumbai Indians",0,0,2,"All",NA,0
"Karn Sharma",2017,"Pat Cummins","Delhi Capitals","Mumbai Indians",3,0,3,"All",Inf,6
"Karn Sharma",2017,"Piyush Chawla","Kolkata Knight Riders","Mumbai Indians",1,0,1,"All",Inf,6
"Karn Sharma",2017,"Rahul Tripathi","Rising Pune Supergiants","Mumbai Indians",20,1,9,"All",20,13.3333333333333
"Karn Sharma",2017,"Robin Uthappa","Kolkata Knight Riders","Mumbai Indians",3,1,5,"All",3,3.6
"Karn Sharma",2017,"Shaun Marsh","Punjab Kings","Mumbai Indians",4,0,4,"All",Inf,6
"Karn Sharma",2017,"Shikhar Dhawan","Sunrisers Hyderabad","Mumbai Indians",19,0,10,"All",Inf,11.4
"Karn Sharma",2017,"Steven Smith","Rising Pune Supergiants","Mumbai Indians",22,0,20,"All",Inf,6.6
"Karn Sharma",2017,"Sunil Narine","Kolkata Knight Riders","Mumbai Indians",0,1,3,"All",0,0
"Karn Sharma",2017,"Suryakumar Yadav","Kolkata Knight Riders","Mumbai Indians",3,0,3,"All",Inf,6
"Karn Sharma",2017,"Travis Head","Royal Challengers Bangalore","Mumbai Indians",2,0,4,"All",Inf,3
"Karn Sharma",2017,"Virat Kohli","Royal Challengers Bangalore","Mumbai Indians",10,0,3,"All",Inf,20
"Karn Sharma",2017,"Wriddhiman Saha","Punjab Kings","Mumbai Indians",4,0,4,"All",Inf,6
"Karn Sharma",2017,"Yusuf Pathan","Kolkata Knight Riders","Mumbai Indians",12,0,2,"All",Inf,36
"Karn Sharma",2017,"Zaheer Khan","Delhi Capitals","Mumbai Indians",1,1,5,"All",1,1.2
"Karn Sharma",2018,"Ben Laughlin","Rajasthan Royals","Chennai Super Kings",0,1,1,"All",0,0
"Karn Sharma",2018,"Dinesh Karthik","Kolkata Knight Riders","Chennai Super Kings",7,0,3,"All",Inf,14
"Karn Sharma",2018,"Jaydev Unadkat","Rajasthan Royals","Chennai Super Kings",10,1,5,"All",10,12
"Karn Sharma",2018,"Jos Buttler","Rajasthan Royals","Chennai Super Kings",6,0,4,"All",Inf,9
"Karn Sharma",2018,"Kane Williamson","Sunrisers Hyderabad","Chennai Super Kings",26,1,11,"All",26,14.1818181818182
"Karn Sharma",2018,"Sanju Samson","Rajasthan Royals","Chennai Super Kings",4,0,2,"All",Inf,12
"Karn Sharma",2018,"Shakib Al Hasan","Sunrisers Hyderabad","Chennai Super Kings",2,1,6,"All",2,2
"Karn Sharma",2018,"Shikhar Dhawan","Sunrisers Hyderabad","Chennai Super Kings",7,0,4,"All",Inf,10.5
"Karn Sharma",2018,"Shreyas Gopal","Rajasthan Royals","Chennai Super Kings",3,0,3,"All",Inf,6
"Karn Sharma",2018,"Shubman Gill","Kolkata Knight Riders","Chennai Super Kings",4,0,3,"All",Inf,8
"Karn Sharma",2018,"Yusuf Pathan","Sunrisers Hyderabad","Chennai Super Kings",20,0,15,"All",Inf,8
"Karn Sharma",2019,"Deepak Hooda","Sunrisers Hyderabad","Chennai Super Kings",8,1,6,"All",8,8
"Karn Sharma",2019,"Jonny Bairstow","Sunrisers Hyderabad","Chennai Super Kings",23,0,9,"All",Inf,15.3333333333333
"Karn Sharma",2019,"Vijay Shankar","Sunrisers Hyderabad","Chennai Super Kings",2,0,2,"All",Inf,6
"Karn Sharma",2020,"Devdutt Padikkal","Royal Challengers Bangalore","Chennai Super Kings",10,0,8,"All",Inf,7.5
"Karn Sharma",2020,"Eoin Morgan","Kolkata Knight Riders","Chennai Super Kings",4,0,8,"All",Inf,3
"Karn Sharma",2020,"Kane Williamson","Sunrisers Hyderabad","Chennai Super Kings",10,1,8,"All",10,7.5
"Karn Sharma",2020,"Marcus Stoinis","Delhi Capitals","Chennai Super Kings",14,0,7,"All",Inf,12
"Karn Sharma",2020,"Nitish Rana","Kolkata Knight Riders","Chennai Super Kings",26,1,13,"All",26,12
"Karn Sharma",2020,"Priyam Garg","Sunrisers Hyderabad","Chennai Super Kings",11,1,11,"All",11,6
"Karn Sharma",2020,"Rahul Tripathi","Kolkata Knight Riders","Chennai Super Kings",17,0,13,"All",Inf,7.84615384615385
"Karn Sharma",2020,"Rashid Khan","Sunrisers Hyderabad","Chennai Super Kings",11,0,3,"All",Inf,22
"Karn Sharma",2020,"Rinku Singh","Kolkata Knight Riders","Chennai Super Kings",2,0,4,"All",Inf,3
"Karn Sharma",2020,"Shahbaz Nadeem","Sunrisers Hyderabad","Chennai Super Kings",4,0,1,"All",Inf,24
"Karn Sharma",2020,"Shikhar Dhawan","Delhi Capitals","Chennai Super Kings",19,0,8,"All",Inf,14.25
"Karn Sharma",2020,"Shivam Dube","Royal Challengers Bangalore","Chennai Super Kings",6,0,4,"All",Inf,9
"Karn Sharma",2020,"Shreyas Iyer","Delhi Capitals","Chennai Super Kings",1,0,3,"All",Inf,2
"Karn Sharma",2020,"Shubman Gill","Kolkata Knight Riders","Chennai Super Kings",0,1,1,"All",0,0
"Karn Sharma",2020,"Sunil Narine","Kolkata Knight Riders","Chennai Super Kings",11,1,9,"All",11,7.33333333333333
"Karn Sharma",2020,"Vijay Shankar","Sunrisers Hyderabad","Chennai Super Kings",1,0,1,"All",Inf,6
"Karn Sharma",2020,"Virat Kohli","Royal Challengers Bangalore","Chennai Super Kings",10,0,9,"All",Inf,6.66666666666667
"Karn Sharma",2020,"Washington Sundar","Royal Challengers Bangalore","Chennai Super Kings",8,0,3,"All",Inf,16
"Kartik Tyagi",2020,"AB de Villiers","Royal Challengers Bangalore","Rajasthan Royals",8,0,7,"All",Inf,6.85714285714286
"Kartik Tyagi",2020,"Alex Carey","Delhi Capitals","Rajasthan Royals",2,0,3,"All",Inf,4
"Kartik Tyagi",2020,"Ambati Rayudu","Chennai Super Kings","Rajasthan Royals",1,0,4,"All",Inf,1.5
"Kartik Tyagi",2020,"Andre Russell","Kolkata Knight Riders","Rajasthan Royals",12,1,3,"All",12,24
"Kartik Tyagi",2020,"Chris Gayle","Punjab Kings","Rajasthan Royals",25,0,14,"All",Inf,10.7142857142857
"Kartik Tyagi",2020,"David Warner","Sunrisers Hyderabad","Rajasthan Royals",9,0,5,"All",Inf,10.8
"Kartik Tyagi",2020,"Devdutt Padikkal","Royal Challengers Bangalore","Rajasthan Royals",12,0,6,"All",Inf,12
"Kartik Tyagi",2020,"Eoin Morgan","Kolkata Knight Riders","Rajasthan Royals",15,0,10,"All",Inf,9
"Kartik Tyagi",2020,"Glenn Maxwell","Punjab Kings","Rajasthan Royals",6,0,3,"All",Inf,12
"Kartik Tyagi",2020,"Gurkeerat Singh Mann","Royal Challengers Bangalore","Rajasthan Royals",4,0,4,"All",Inf,6
"Kartik Tyagi",2020,"Hardik Pandya","Mumbai Indians","Rajasthan Royals",31,0,10,"All",Inf,18.6
"Kartik Tyagi",2020,"Harshal Patel","Delhi Capitals","Rajasthan Royals",4,0,4,"All",Inf,6
"Kartik Tyagi",2020,"Ishan Kishan","Mumbai Indians","Rajasthan Royals",2,1,6,"All",2,2
"Kartik Tyagi",2020,"Jonny Bairstow","Sunrisers Hyderabad","Rajasthan Royals",10,1,4,"All",10,15
"Kartik Tyagi",2020,"KL Rahul","Punjab Kings","Rajasthan Royals",7,0,4,"All",Inf,10.5
"Kartik Tyagi",2020,"Kamlesh Nagarkoti","Kolkata Knight Riders","Rajasthan Royals",1,0,1,"All",Inf,6
"Kartik Tyagi",2020,"Kane Williamson","Sunrisers Hyderabad","Rajasthan Royals",2,0,2,"All",Inf,6
"Kartik Tyagi",2020,"Kedar Jadhav","Chennai Super Kings","Rajasthan Royals",0,0,2,"All",NA,0
"Kartik Tyagi",2020,"Krunal Pandya","Mumbai Indians","Rajasthan Royals",1,0,1,"All",Inf,6
"Kartik Tyagi",2020,"MS Dhoni","Chennai Super Kings","Rajasthan Royals",11,0,7,"All",Inf,9.42857142857143
"Kartik Tyagi",2020,"Manish Pandey","Sunrisers Hyderabad","Rajasthan Royals",42,0,21,"All",Inf,12
"Kartik Tyagi",2020,"Marcus Stoinis","Delhi Capitals","Rajasthan Royals",7,0,9,"All",Inf,4.66666666666667
"Kartik Tyagi",2020,"Nicholas Pooran","Punjab Kings","Rajasthan Royals",9,0,3,"All",Inf,18
"Kartik Tyagi",2020,"Pat Cummins","Kolkata Knight Riders","Rajasthan Royals",3,1,3,"All",3,6
"Kartik Tyagi",2020,"Quinton de Kock","Mumbai Indians","Rajasthan Royals",1,1,2,"All",1,3
"Kartik Tyagi",2020,"Rahul Tripathi","Kolkata Knight Riders","Rajasthan Royals",3,0,4,"All",Inf,4.5
"Kartik Tyagi",2020,"Ravindra Jadeja","Chennai Super Kings","Rajasthan Royals",9,0,3,"All",Inf,18
"Kartik Tyagi",2020,"Rohit Sharma","Mumbai Indians","Rajasthan Royals",12,0,6,"All",Inf,12
"Kartik Tyagi",2020,"Sam Curran","Chennai Super Kings","Rajasthan Royals",6,0,5,"All",Inf,7.2
"Kartik Tyagi",2020,"Saurabh Tiwary","Mumbai Indians","Rajasthan Royals",3,0,5,"All",Inf,3.6
"Kartik Tyagi",2020,"Shane Watson","Chennai Super Kings","Rajasthan Royals",8,1,3,"All",8,16
"Kartik Tyagi",2020,"Shikhar Dhawan","Delhi Capitals","Rajasthan Royals",18,0,6,"All",Inf,18
"Kartik Tyagi",2020,"Shimron Hetmyer","Delhi Capitals","Rajasthan Royals",22,1,11,"All",22,12
"Kartik Tyagi",2020,"Shreyas Iyer","Delhi Capitals","Rajasthan Royals",12,1,15,"All",12,4.8
"Kartik Tyagi",2020,"Shubman Gill","Kolkata Knight Riders","Rajasthan Royals",2,0,3,"All",Inf,4
"Kartik Tyagi",2020,"Suryakumar Yadav","Mumbai Indians","Rajasthan Royals",31,0,18,"All",Inf,10.3333333333333
"Kartik Tyagi",2020,"Vijay Shankar","Sunrisers Hyderabad","Rajasthan Royals",8,0,5,"All",Inf,9.6
"Kartik Tyagi",2020,"Virat Kohli","Royal Challengers Bangalore","Rajasthan Royals",8,1,7,"All",8,6.85714285714286
"Kartik Tyagi",2021,"Aiden Markram","Punjab Kings","Rajasthan Royals",6,0,4,"All",Inf,9
"Kartik Tyagi",2021,"Axar Patel","Delhi Capitals","Rajasthan Royals",6,0,3,"All",Inf,12
"Kartik Tyagi",2021,"Deepak Hooda","Punjab Kings","Rajasthan Royals",0,1,2,"All",0,0
"Kartik Tyagi",2021,"Devdutt Padikkal","Royal Challengers Bangalore","Rajasthan Royals",8,0,2,"All",Inf,24
"Kartik Tyagi",2021,"Fabian Allen","Punjab Kings","Rajasthan Royals",0,0,1,"All",NA,0
"Kartik Tyagi",2021,"Glenn Maxwell","Royal Challengers Bangalore","Rajasthan Royals",7,0,3,"All",Inf,14
"Kartik Tyagi",2021,"Jonny Bairstow","Sunrisers Hyderabad","Rajasthan Royals",2,0,6,"All",Inf,2
"Kartik Tyagi",2021,"KL Rahul","Punjab Kings","Rajasthan Royals",6,0,4,"All",Inf,9
"Kartik Tyagi",2021,"Kane Williamson","Sunrisers Hyderabad","Rajasthan Royals",4,1,3,"All",4,8
"Kartik Tyagi",2021,"Kedar Jadhav","Sunrisers Hyderabad","Rajasthan Royals",1,0,2,"All",Inf,3
"Kartik Tyagi",2021,"Lalit Yadav","Delhi Capitals","Rajasthan Royals",6,0,5,"All",Inf,7.2
"Kartik Tyagi",2021,"Manish Pandey","Sunrisers Hyderabad","Rajasthan Royals",21,0,12,"All",Inf,10.5
"Kartik Tyagi",2021,"Mayank Agarwal","Punjab Kings","Rajasthan Royals",16,0,8,"All",Inf,12
"Kartik Tyagi",2021,"Mohammad Nabi","Sunrisers Hyderabad","Rajasthan Royals",4,0,1,"All",Inf,24
"Kartik Tyagi",2021,"Nicholas Pooran","Punjab Kings","Rajasthan Royals",1,1,5,"All",1,1.2
"Kartik Tyagi",2021,"Rishabh Pant","Delhi Capitals","Rajasthan Royals",5,0,4,"All",Inf,7.5
"Kartik Tyagi",2021,"Shikhar Dhawan","Delhi Capitals","Rajasthan Royals",0,1,1,"All",0,0
"Kartik Tyagi",2021,"Shimron Hetmyer","Delhi Capitals","Rajasthan Royals",14,0,4,"All",Inf,21
"Kartik Tyagi",2021,"Shreyas Iyer","Delhi Capitals","Rajasthan Royals",9,0,7,"All",Inf,7.71428571428572
"Kartik Tyagi",2021,"Srikar Bharat","Royal Challengers Bangalore","Rajasthan Royals",2,0,3,"All",Inf,4
"Kartik Tyagi",2021,"Virat Kohli","Royal Challengers Bangalore","Rajasthan Royals",6,0,4,"All",Inf,9
"Kartik Tyagi",2022,"David Warner","Delhi Capitals","Sunrisers Hyderabad",25,0,14,"All",Inf,10.7142857142857
"Kartik Tyagi",2022,"Dinesh Karthik","Royal Challengers Bangalore","Sunrisers Hyderabad",8,0,4,"All",Inf,12
"Kartik Tyagi",2022,"Faf du Plessis","Royal Challengers Bangalore","Sunrisers Hyderabad",18,0,9,"All",Inf,12
"Kartik Tyagi",2022,"Glenn Maxwell","Royal Challengers Bangalore","Sunrisers Hyderabad",9,1,7,"All",9,7.71428571428572
"Kartik Tyagi",2022,"Rajat Patidar","Royal Challengers Bangalore","Sunrisers Hyderabad",7,0,4,"All",Inf,10.5
"Kartik Tyagi",2022,"Rishabh Pant","Delhi Capitals","Sunrisers Hyderabad",2,0,3,"All",Inf,4
"Kartik Tyagi",2022,"Rovman Powell","Delhi Capitals","Sunrisers Hyderabad",10,0,7,"All",Inf,8.57142857142857
"Keemo Paul",2019,"Ambati Rayudu","Chennai Super Kings","Delhi Capitals",8,0,5,"All",Inf,9.6
"Keemo Paul",2019,"Andre Russell","Kolkata Knight Riders","Delhi Capitals",5,0,2,"All",Inf,15
"Keemo Paul",2019,"Basil Thampi","Sunrisers Hyderabad","Delhi Capitals",1,0,1,"All",Inf,6
"Keemo Paul",2019,"Carlos Brathwaite","Kolkata Knight Riders","Delhi Capitals",0,1,1,"All",0,0
"Keemo Paul",2019,"David Warner","Sunrisers Hyderabad","Delhi Capitals",9,0,11,"All",Inf,4.90909090909091
"Keemo Paul",2019,"Deepak Hooda","Sunrisers Hyderabad","Delhi Capitals",3,0,1,"All",Inf,18
"Keemo Paul",2019,"Dinesh Karthik","Kolkata Knight Riders","Delhi Capitals",2,0,2,"All",Inf,6
"Keemo Paul",2019,"Faf du Plessis","Chennai Super Kings","Delhi Capitals",5,0,2,"All",Inf,15
"Keemo Paul",2019,"Hardik Pandya","Mumbai Indians","Delhi Capitals",12,0,4,"All",Inf,18
"Keemo Paul",2019,"Ish Sodhi","Rajasthan Royals","Delhi Capitals",2,0,2,"All",Inf,6
"Keemo Paul",2019,"Jonny Bairstow","Sunrisers Hyderabad","Delhi Capitals",4,1,5,"All",4,4.8
"Keemo Paul",2019,"Kane Williamson","Sunrisers Hyderabad","Delhi Capitals",7,1,11,"All",7,3.81818181818182
"Keemo Paul",2019,"Kedar Jadhav","Chennai Super Kings","Delhi Capitals",7,0,8,"All",Inf,5.25
"Keemo Paul",2019,"Kieron Pollard","Mumbai Indians","Delhi Capitals",2,1,3,"All",2,4
"Keemo Paul",2019,"Krunal Pandya","Mumbai Indians","Delhi Capitals",13,0,7,"All",Inf,11.1428571428571
"Keemo Paul",2019,"Kuldeep Yadav","Kolkata Knight Riders","Delhi Capitals",2,0,2,"All",Inf,6
"Keemo Paul",2019,"MS Dhoni","Chennai Super Kings","Delhi Capitals",13,0,11,"All",Inf,7.09090909090909
"Keemo Paul",2019,"Manish Pandey","Sunrisers Hyderabad","Delhi Capitals",4,1,4,"All",4,6
"Keemo Paul",2019,"Mohammad Nabi","Sunrisers Hyderabad","Delhi Capitals",12,1,7,"All",12,10.2857142857143
"Keemo Paul",2019,"Nitish Rana","Kolkata Knight Riders","Delhi Capitals",2,0,2,"All",Inf,6
"Keemo Paul",2019,"Piyush Chawla","Kolkata Knight Riders","Delhi Capitals",8,0,3,"All",Inf,16
"Keemo Paul",2019,"Quinton de Kock","Mumbai Indians","Delhi Capitals",7,0,3,"All",Inf,14
"Keemo Paul",2019,"Rashid Khan","Sunrisers Hyderabad","Delhi Capitals",0,1,1,"All",0,0
"Keemo Paul",2019,"Ricky Bhui","Sunrisers Hyderabad","Delhi Capitals",2,1,3,"All",2,4
"Keemo Paul",2019,"Riyan Parag","Rajasthan Royals","Delhi Capitals",10,0,13,"All",Inf,4.61538461538462
"Keemo Paul",2019,"Robin Uthappa","Kolkata Knight Riders","Delhi Capitals",8,0,3,"All",Inf,16
"Keemo Paul",2019,"Rohit Sharma","Mumbai Indians","Delhi Capitals",9,0,3,"All",Inf,18
"Keemo Paul",2019,"Shane Watson","Chennai Super Kings","Delhi Capitals",35,0,9,"All",Inf,23.3333333333333
"Keemo Paul",2019,"Shreyas Gopal","Rajasthan Royals","Delhi Capitals",3,0,4,"All",Inf,4.5
"Keemo Paul",2019,"Shubman Gill","Kolkata Knight Riders","Delhi Capitals",19,1,9,"All",19,12.6666666666667
"Keemo Paul",2019,"Suresh Raina","Chennai Super Kings","Delhi Capitals",1,0,1,"All",Inf,6
"Keemo Paul",2019,"Suryakumar Yadav","Mumbai Indians","Delhi Capitals",2,0,3,"All",Inf,4
"Keemo Paul",2019,"Vijay Shankar","Sunrisers Hyderabad","Delhi Capitals",7,0,4,"All",Inf,10.5
"Keemo Paul",2019,"Yuvraj Singh","Mumbai Indians","Delhi Capitals",13,0,13,"All",Inf,6
"Kemar Roach",2010,"Ajit Agarkar","Kolkata Knight Riders","Deccan Chargers",7,0,4,"All",Inf,10.5
"Kemar Roach",2010,"Angelo Mathews","Kolkata Knight Riders","Deccan Chargers",4,0,3,"All",Inf,8
"Kemar Roach",2010,"David Hussey","Kolkata Knight Riders","Deccan Chargers",9,0,3,"All",Inf,18
"Kemar Roach",2010,"Harbhajan Singh","Mumbai Indians","Deccan Chargers",19,0,6,"All",Inf,19
"Kemar Roach",2010,"Manoj Tiwary","Kolkata Knight Riders","Deccan Chargers",1,0,1,"All",Inf,6
"Kemar Roach",2010,"Ryan McLaren","Mumbai Indians","Deccan Chargers",2,0,4,"All",Inf,3
"Kemar Roach",2010,"Sachin Tendulkar","Mumbai Indians","Deccan Chargers",2,0,3,"All",Inf,4
"Kemar Roach",2010,"Shikhar Dhawan","Mumbai Indians","Deccan Chargers",9,0,11,"All",Inf,4.90909090909091
"Kemar Roach",2010,"Sourav Ganguly","Kolkata Knight Riders","Deccan Chargers",22,0,11,"All",Inf,12
"Kemar Roach",2010,"Wriddhiman Saha","Kolkata Knight Riders","Deccan Chargers",5,0,2,"All",Inf,15
"Kevin Pietersen",2009,"Adam Gilchrist","Deccan Chargers","Royal Challengers Bangalore",4,1,5,"All",4,4.8
"Kevin Pietersen",2009,"Andrew Flintoff","Chennai Super Kings","Royal Challengers Bangalore",6,0,4,"All",Inf,9
"Kevin Pietersen",2009,"Brad Hodge","Kolkata Knight Riders","Royal Challengers Bangalore",3,0,6,"All",Inf,3
"Kevin Pietersen",2009,"Brendon McCullum","Kolkata Knight Riders","Royal Challengers Bangalore",0,1,1,"All",0,0
"Kevin Pietersen",2009,"Chris Gayle","Kolkata Knight Riders","Royal Challengers Bangalore",13,0,8,"All",Inf,9.75
"Kevin Pietersen",2009,"Kumar Sangakkara","Punjab Kings","Royal Challengers Bangalore",14,0,9,"All",Inf,9.33333333333333
"Kevin Pietersen",2009,"MS Dhoni","Chennai Super Kings","Royal Challengers Bangalore",3,0,4,"All",Inf,4.5
"Kevin Pietersen",2009,"Morne van Wyk","Kolkata Knight Riders","Royal Challengers Bangalore",4,0,5,"All",Inf,4.8
"Kevin Pietersen",2009,"Parthiv Patel","Chennai Super Kings","Royal Challengers Bangalore",0,1,1,"All",0,0
"Kevin Pietersen",2009,"Ravi Bopara","Punjab Kings","Royal Challengers Bangalore",2,0,3,"All",Inf,4
"Kevin Pietersen",2009,"Rohit Sharma","Deccan Chargers","Royal Challengers Bangalore",11,0,8,"All",Inf,8.25
"Kevin Pietersen",2009,"Scott Styris","Deccan Chargers","Royal Challengers Bangalore",10,1,5,"All",10,12
"Kevin Pietersen",2009,"Suresh Raina","Chennai Super Kings","Royal Challengers Bangalore",5,0,9,"All",Inf,3.33333333333333
"Kevin Pietersen",2009,"Venugopal Rao","Deccan Chargers","Royal Challengers Bangalore",6,0,6,"All",Inf,6
"Kevin Pietersen",2009,"Wriddhiman Saha","Kolkata Knight Riders","Royal Challengers Bangalore",4,0,4,"All",Inf,6
"Kevin Pietersen",2010,"Abhishek Nayar","Mumbai Indians","Royal Challengers Bangalore",4,1,4,"All",4,6
"Kevin Pietersen",2010,"Ambati Rayudu","Mumbai Indians","Royal Challengers Bangalore",11,0,9,"All",Inf,7.33333333333333
"Kevin Pietersen",2010,"Anirudh Singh","Deccan Chargers","Royal Challengers Bangalore",5,0,3,"All",Inf,10
"Kevin Pietersen",2010,"David Warner","Delhi Capitals","Royal Challengers Bangalore",1,0,3,"All",Inf,2
"Kevin Pietersen",2010,"Jean-Paul Duminy","Mumbai Indians","Royal Challengers Bangalore",9,0,5,"All",Inf,10.8
"Kevin Pietersen",2010,"Kumar Sangakkara","Punjab Kings","Royal Challengers Bangalore",6,0,3,"All",Inf,12
"Kevin Pietersen",2010,"Murali Vijay","Chennai Super Kings","Royal Challengers Bangalore",22,1,7,"All",22,18.8571428571429
"Kevin Pietersen",2010,"Paul Collingwood","Delhi Capitals","Royal Challengers Bangalore",2,0,3,"All",Inf,4
"Kevin Pietersen",2010,"Ravi Bopara","Punjab Kings","Royal Challengers Bangalore",2,0,3,"All",Inf,4
"Kevin Pietersen",2010,"Ryan McLaren","Mumbai Indians","Royal Challengers Bangalore",0,1,1,"All",0,0
"Kevin Pietersen",2010,"Saurabh Tiwary","Mumbai Indians","Royal Challengers Bangalore",6,0,11,"All",Inf,3.27272727272727
"Kevin Pietersen",2010,"Suresh Raina","Chennai Super Kings","Royal Challengers Bangalore",4,0,5,"All",Inf,4.8
"Kevin Pietersen",2010,"Venugopal Rao","Deccan Chargers","Royal Challengers Bangalore",5,0,3,"All",Inf,10
"Kevin Pietersen",2012,"Jesse Ryder","Pune Warriors","Delhi Capitals",8,0,6,"All",Inf,8
"Kevin Pietersen",2012,"Kumar Sangakkara","Deccan Chargers","Delhi Capitals",0,0,1,"All",NA,0
"Kevin Pietersen",2012,"Parthiv Patel","Deccan Chargers","Delhi Capitals",2,0,2,"All",Inf,6
