"Striker","Season","Bowler","Batting_Team","Runs","Dismissed","Balls","Run_Out","Stadium","Bowling_Team","Average","Strike_Rate"
"Sachin Tendulkar",2011,"Yuvraj Singh","Mumbai Indians",8,1,7,0,"All","All",8,114.285714285714
"Sachin Tendulkar",2011,"Zaheer Khan","Mumbai Indians",2,0,5,0,"All","All",Inf,40
"Sachin Tendulkar",2012,"Ajit Chandila","Mumbai Indians",3,0,5,0,"All","All",Inf,60
"Sachin Tendulkar",2012,"Albie Morkel","Mumbai Indians",43,0,23,0,"All","All",Inf,186.95652173913
"Sachin Tendulkar",2012,"Ashish Nehra","Mumbai Indians",1,1,3,0,"All","All",1,33.3333333333333
"Sachin Tendulkar",2012,"Ashok Dinda","Mumbai Indians",13,0,12,0,"All","All",Inf,108.333333333333
"Sachin Tendulkar",2012,"Azhar Mahmood","Mumbai Indians",18,1,11,0,"All","All",18,163.636363636364
"Sachin Tendulkar",2012,"Ben Hilfenhaus","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Sachin Tendulkar",2012,"Bhargav Bhatt","Mumbai Indians",15,0,12,0,"All","All",Inf,125
"Sachin Tendulkar",2012,"Bhuvneshwar Kumar","Mumbai Indians",4,0,6,0,"All","All",Inf,66.6666666666667
"Sachin Tendulkar",2012,"Brad Hogg","Mumbai Indians",19,0,14,0,"All","All",Inf,135.714285714286
"Sachin Tendulkar",2012,"Dale Steyn","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Sachin Tendulkar",2012,"Dan Christian","Mumbai Indians",7,0,5,0,"All","All",Inf,140
"Sachin Tendulkar",2012,"Doug Bollinger","Mumbai Indians",3,1,5,0,"All","All",3,60
"Sachin Tendulkar",2012,"Dwayne Bravo","Mumbai Indians",7,0,5,0,"All","All",Inf,140
"Sachin Tendulkar",2012,"Harshal Patel","Mumbai Indians",8,1,7,0,"All","All",8,114.285714285714
"Sachin Tendulkar",2012,"Iqbal Abdulla","Mumbai Indians",7,0,6,0,"All","All",Inf,116.666666666667
"Sachin Tendulkar",2012,"Jacques Kallis","Mumbai Indians",13,0,6,0,"All","All",Inf,216.666666666667
"Sachin Tendulkar",2012,"Jamaluddin Syed Mohammad","Mumbai Indians",2,0,3,0,"All","All",Inf,66.6666666666667
"Sachin Tendulkar",2012,"Lakshmipathy Balaji","Mumbai Indians",0,0,3,0,"All","All",NA,0
"Sachin Tendulkar",2012,"Michael Clarke","Mumbai Indians",3,0,4,0,"All","All",Inf,75
"Sachin Tendulkar",2012,"Morne Morkel","Mumbai Indians",0,1,2,0,"All","All",0,0
"Sachin Tendulkar",2012,"Murali Kartik","Mumbai Indians",12,0,9,0,"All","All",Inf,133.333333333333
"Sachin Tendulkar",2012,"Parvinder Awana","Mumbai Indians",8,0,7,0,"All","All",Inf,114.285714285714
"Sachin Tendulkar",2012,"Piyush Chawla","Mumbai Indians",5,1,8,1,"All","All",5,62.5
"Sachin Tendulkar",2012,"Praveen Kumar","Mumbai Indians",11,0,14,0,"All","All",Inf,78.5714285714286
"Sachin Tendulkar",2012,"Ravichandran Ashwin","Mumbai Indians",15,1,13,0,"All","All",15,115.384615384615
"Sachin Tendulkar",2012,"Ravindra Jadeja","Mumbai Indians",9,0,5,0,"All","All",Inf,180
"Sachin Tendulkar",2012,"Shadab Jakati","Mumbai Indians",23,1,18,1,"All","All",23,127.777777777778
"Sachin Tendulkar",2012,"Shahbaz Nadeem","Mumbai Indians",7,0,5,0,"All","All",Inf,140
"Sachin Tendulkar",2012,"Shakib Al Hasan","Mumbai Indians",4,1,5,0,"All","All",4,80
"Sachin Tendulkar",2012,"Shane Watson","Mumbai Indians",6,0,5,0,"All","All",Inf,120
"Sachin Tendulkar",2012,"Shaun Tait","Mumbai Indians",10,0,10,0,"All","All",Inf,100
"Sachin Tendulkar",2012,"Siddharth Trivedi","Mumbai Indians",14,0,14,0,"All","All",Inf,100
"Sachin Tendulkar",2012,"Stuart Binny","Mumbai Indians",6,0,3,0,"All","All",Inf,200
"Sachin Tendulkar",2012,"Sunil Narine","Mumbai Indians",5,1,6,0,"All","All",5,83.3333333333333
"Sachin Tendulkar",2012,"Veer Pratap Singh","Mumbai Indians",6,1,8,0,"All","All",6,75
"Sachin Tendulkar",2012,"Vinay Kumar","Mumbai Indians",13,0,10,0,"All","All",Inf,130
"Sachin Tendulkar",2012,"Wayne Parnell","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Sachin Tendulkar",2012,"Zaheer Khan","Mumbai Indians",1,1,8,0,"All","All",1,12.5
"Sachin Tendulkar",2013,"Aaron Finch","Mumbai Indians",6,1,7,0,"All","All",6,85.7142857142857
"Sachin Tendulkar",2013,"Ajantha Mendis","Mumbai Indians",0,1,1,0,"All","All",0,0
"Sachin Tendulkar",2013,"Ajit Agarkar","Mumbai Indians",19,0,9,0,"All","All",Inf,211.111111111111
"Sachin Tendulkar",2013,"Ajit Chandila","Mumbai Indians",1,1,3,0,"All","All",1,33.3333333333333
"Sachin Tendulkar",2013,"Amit Mishra","Mumbai Indians",6,0,6,0,"All","All",Inf,100
"Sachin Tendulkar",2013,"Andre Russell","Mumbai Indians",6,0,3,0,"All","All",Inf,200
"Sachin Tendulkar",2013,"Angelo Mathews","Mumbai Indians",5,0,7,0,"All","All",Inf,71.4285714285714
"Sachin Tendulkar",2013,"Ashish Nehra","Mumbai Indians",1,1,1,1,"All","All",1,100
"Sachin Tendulkar",2013,"Ashok Dinda","Mumbai Indians",27,0,13,0,"All","All",Inf,207.692307692308
"Sachin Tendulkar",2013,"Azhar Mahmood","Mumbai Indians",8,0,6,0,"All","All",Inf,133.333333333333
"Sachin Tendulkar",2013,"Bhuvneshwar Kumar","Mumbai Indians",0,0,3,0,"All","All",NA,0
"Sachin Tendulkar",2013,"Chris Morris","Mumbai Indians",2,0,5,0,"All","All",Inf,40
"Sachin Tendulkar",2013,"Dale Steyn","Mumbai Indians",14,0,10,0,"All","All",Inf,140
"Sachin Tendulkar",2013,"Dan Christian","Mumbai Indians",2,0,3,0,"All","All",Inf,66.6666666666667
"Sachin Tendulkar",2013,"Daren Sammy","Mumbai Indians",2,0,2,0,"All","All",Inf,100
"Sachin Tendulkar",2013,"Dirk Nannes","Mumbai Indians",0,1,1,0,"All","All",0,0
"Sachin Tendulkar",2013,"Iqbal Abdulla","Mumbai Indians",8,0,6,0,"All","All",Inf,133.333333333333
"Sachin Tendulkar",2013,"Irfan Pathan","Mumbai Indians",11,0,11,0,"All","All",Inf,100
"Sachin Tendulkar",2013,"Ishant Sharma","Mumbai Indians",6,1,9,0,"All","All",6,66.6666666666667
"Sachin Tendulkar",2013,"Jacques Kallis","Mumbai Indians",11,0,7,0,"All","All",Inf,157.142857142857
"Sachin Tendulkar",2013,"Jaydev Unadkat","Mumbai Indians",5,0,5,0,"All","All",Inf,100
"Sachin Tendulkar",2013,"Kane Richardson","Mumbai Indians",4,0,2,0,"All","All",Inf,200
"Sachin Tendulkar",2013,"Karn Sharma","Mumbai Indians",17,1,7,0,"All","All",17,242.857142857143
"Sachin Tendulkar",2013,"Lakshmipathy Balaji","Mumbai Indians",3,0,7,0,"All","All",Inf,42.8571428571429
"Sachin Tendulkar",2013,"Mohit Sharma","Mumbai Indians",11,0,10,0,"All","All",Inf,110
"Sachin Tendulkar",2013,"Murali Kartik","Mumbai Indians",0,1,1,1,"All","All",0,0
"Sachin Tendulkar",2013,"Muthiah Muralidaran","Mumbai Indians",8,0,3,0,"All","All",Inf,266.666666666667
"Sachin Tendulkar",2013,"Praveen Kumar","Mumbai Indians",1,1,4,0,"All","All",1,25
"Sachin Tendulkar",2013,"RP Singh","Mumbai Indians",1,1,4,0,"All","All",1,25
"Sachin Tendulkar",2013,"Rahul Sharma","Mumbai Indians",16,0,8,0,"All","All",Inf,200
"Sachin Tendulkar",2013,"Rajat Bhatia","Mumbai Indians",7,1,4,0,"All","All",7,175
"Sachin Tendulkar",2013,"Ravi Rampaul","Mumbai Indians",22,0,9,0,"All","All",Inf,244.444444444444
"Sachin Tendulkar",2013,"Ravindra Jadeja","Mumbai Indians",2,1,3,0,"All","All",2,66.6666666666667
"Sachin Tendulkar",2013,"Roelof van der Merwe","Mumbai Indians",5,0,6,0,"All","All",Inf,83.3333333333333
"Sachin Tendulkar",2013,"Ryan McLaren","Mumbai Indians",21,0,7,0,"All","All",Inf,300
"Sachin Tendulkar",2013,"Shahbaz Nadeem","Mumbai Indians",11,0,12,0,"All","All",Inf,91.6666666666667
"Sachin Tendulkar",2013,"Sunil Narine","Mumbai Indians",0,1,3,0,"All","All",0,0
"Sachin Tendulkar",2013,"Thisara Perera","Mumbai Indians",7,0,9,0,"All","All",Inf,77.7777777777778
"Sachin Tendulkar",2013,"Umesh Yadav","Mumbai Indians",2,1,6,0,"All","All",2,33.3333333333333
"Sachin Tendulkar",2013,"Vinay Kumar","Mumbai Indians",8,0,7,0,"All","All",Inf,114.285714285714
"Sachin Tendulkar",2013,"Yuvraj Singh","Mumbai Indians",1,0,1,0,"All","All",Inf,100
"Sachithra Senanayake",2013,"Albie Morkel","Kolkata Knight Riders",2,0,2,0,"All","All",Inf,100
"Sachithra Senanayake",2013,"Angelo Mathews","Kolkata Knight Riders",2,0,1,0,"All","All",Inf,200
"Sachithra Senanayake",2013,"Chris Morris","Kolkata Knight Riders",1,0,3,0,"All","All",Inf,33.3333333333333
"Sachithra Senanayake",2013,"Harmeet Singh","Kolkata Knight Riders",0,0,1,0,"All","All",NA,0
"Sachithra Senanayake",2013,"Praveen Kumar","Kolkata Knight Riders",1,1,2,1,"All","All",1,50
"Sachithra Senanayake",2013,"Ravichandran Ashwin","Kolkata Knight Riders",2,0,3,0,"All","All",Inf,66.6666666666667
"Sachithra Senanayake",2013,"Ravindra Jadeja","Kolkata Knight Riders",2,0,5,0,"All","All",Inf,40
"Sai Sudharsan",2022,"Arshdeep Singh","Gujarat Titans",27,0,17,0,"All","All",Inf,158.823529411765
"Sai Sudharsan",2022,"Bhuvneshwar Kumar","Gujarat Titans",1,0,2,0,"All","All",Inf,50
"Sai Sudharsan",2022,"Harshal Patel","Gujarat Titans",6,0,3,0,"All","All",Inf,200
"Sai Sudharsan",2022,"Kagiso Rabada","Gujarat Titans",15,0,11,0,"All","All",Inf,136.363636363636
"Sai Sudharsan",2022,"Kieron Pollard","Gujarat Titans",7,1,5,0,"All","All",7,140
"Sai Sudharsan",2022,"Kumar Kartikeya","Gujarat Titans",2,0,3,0,"All","All",Inf,66.6666666666667
"Sai Sudharsan",2022,"Liam Livingstone","Gujarat Titans",11,0,8,0,"All","All",Inf,137.5
"Sai Sudharsan",2022,"Marco Jansen","Gujarat Titans",5,0,4,0,"All","All",Inf,125
"Sai Sudharsan",2022,"Odean Smith","Gujarat Titans",7,0,7,0,"All","All",Inf,100
"Sai Sudharsan",2022,"Rahul Chahar","Gujarat Titans",16,1,11,0,"All","All",16,145.454545454545
"Sai Sudharsan",2022,"Riley Meredith","Gujarat Titans",5,0,3,0,"All","All",Inf,166.666666666667
"Sai Sudharsan",2022,"Rishi Dhawan","Gujarat Titans",15,0,12,0,"All","All",Inf,125
"Sai Sudharsan",2022,"Sandeep Sharma","Gujarat Titans",5,0,9,0,"All","All",Inf,55.5555555555556
"Sai Sudharsan",2022,"Shahbaz Ahmed","Gujarat Titans",4,0,4,0,"All","All",Inf,100
"Sai Sudharsan",2022,"T Natarajan","Gujarat Titans",4,1,2,0,"All","All",4,200
"Sai Sudharsan",2022,"Vaibhav Arora","Gujarat Titans",4,0,5,0,"All","All",Inf,80
"Sai Sudharsan",2022,"Wanindu Hasaranga de Silva","Gujarat Titans",10,1,7,0,"All","All",10,142.857142857143
"Sai Sudharsan",2022,"Washington Sundar","Gujarat Titans",1,0,1,0,"All","All",Inf,100
"Salman Butt",2008,"Albie Morkel","Kolkata Knight Riders",11,0,8,0,"All","All",Inf,137.5
"Salman Butt",2008,"Amit Mishra","Kolkata Knight Riders",7,0,7,0,"All","All",Inf,100
"Salman Butt",2008,"Ashish Nehra","Kolkata Knight Riders",6,0,6,0,"All","All",Inf,100
"Salman Butt",2008,"Chaminda Vaas","Kolkata Knight Riders",4,1,4,0,"All","All",4,100
"Salman Butt",2008,"Farveez Maharoof","Kolkata Knight Riders",6,0,5,0,"All","All",Inf,120
"Salman Butt",2008,"Glenn McGrath","Kolkata Knight Riders",6,0,8,0,"All","All",Inf,75
"Salman Butt",2008,"Irfan Pathan","Kolkata Knight Riders",10,0,7,0,"All","All",Inf,142.857142857143
"Salman Butt",2008,"Lakshmipathy Balaji","Kolkata Knight Riders",13,1,10,0,"All","All",13,130
"Salman Butt",2008,"Makhaya Ntini","Kolkata Knight Riders",11,0,10,0,"All","All",Inf,110
"Salman Butt",2008,"Manpreet Gony","Kolkata Knight Riders",12,0,13,0,"All","All",Inf,92.3076923076923
"Salman Butt",2008,"Munaf Patel","Kolkata Knight Riders",17,1,8,0,"All","All",17,212.5
"Salman Butt",2008,"Muthiah Muralidaran","Kolkata Knight Riders",26,0,13,0,"All","All",Inf,200
"Salman Butt",2008,"Pradeep Sangwan","Kolkata Knight Riders",11,0,9,0,"All","All",Inf,122.222222222222
"Salman Butt",2008,"Shane Watson","Kolkata Knight Riders",13,0,14,0,"All","All",Inf,92.8571428571429
"Salman Butt",2008,"Shaun Pollock","Kolkata Knight Riders",7,1,7,0,"All","All",7,100
"Salman Butt",2008,"Sohail Tanvir","Kolkata Knight Riders",1,1,5,0,"All","All",1,20
"Salman Butt",2008,"Sreesanth","Kolkata Knight Riders",14,1,12,0,"All","All",14,116.666666666667
"Salman Butt",2008,"Virender Sehwag","Kolkata Knight Riders",6,0,5,0,"All","All",Inf,120
"Salman Butt",2008,"Yo Mahesh","Kolkata Knight Riders",12,1,10,0,"All","All",12,120
"Sam Billings",2016,"Andre Russell","Delhi Capitals",0,0,1,0,"All","All",NA,0
"Sam Billings",2016,"Brad Hogg","Delhi Capitals",22,0,13,0,"All","All",Inf,169.230769230769
"Sam Billings",2016,"Chris Jordan","Delhi Capitals",0,1,1,0,"All","All",0,0
"Sam Billings",2016,"Iqbal Abdulla","Delhi Capitals",1,0,3,0,"All","All",Inf,33.3333333333333
"Sam Billings",2016,"Jason Holder","Delhi Capitals",8,0,4,0,"All","All",Inf,200
"Sam Billings",2016,"KC Cariappa","Delhi Capitals",4,0,4,0,"All","All",Inf,100
"Sam Billings",2016,"Marcus Stoinis","Delhi Capitals",1,1,4,0,"All","All",1,25
"Sam Billings",2016,"Mohit Sharma","Delhi Capitals",1,0,1,0,"All","All",Inf,100
"Sam Billings",2016,"Murugan Ashwin","Delhi Capitals",5,0,5,0,"All","All",Inf,100
"Sam Billings",2016,"Piyush Chawla","Delhi Capitals",17,0,9,0,"All","All",Inf,188.888888888889
"Sam Billings",2016,"Rajat Bhatia","Delhi Capitals",5,1,6,0,"All","All",5,83.3333333333333
"Sam Billings",2016,"Ravichandran Ashwin","Delhi Capitals",14,0,4,0,"All","All",Inf,350
"Sam Billings",2016,"Sunil Narine","Delhi Capitals",1,0,1,0,"All","All",Inf,100
"Sam Billings",2016,"Umesh Yadav","Delhi Capitals",6,1,6,0,"All","All",6,100
"Sam Billings",2016,"Yuzvendra Chahal","Delhi Capitals",3,0,2,0,"All","All",Inf,150
"Sam Billings",2017,"Adam Zampa","Delhi Capitals",1,0,1,0,"All","All",Inf,100
"Sam Billings",2017,"Ashok Dinda","Delhi Capitals",5,0,4,0,"All","All",Inf,125
"Sam Billings",2017,"Axar Patel","Delhi Capitals",10,1,9,0,"All","All",10,111.111111111111
"Sam Billings",2017,"Ben Stokes","Delhi Capitals",1,0,1,0,"All","All",Inf,100
"Sam Billings",2017,"Bhuvneshwar Kumar","Delhi Capitals",1,0,4,0,"All","All",Inf,25
"Sam Billings",2017,"Billy Stanlake","Delhi Capitals",9,0,6,0,"All","All",Inf,150
"Sam Billings",2017,"Chris Woakes","Delhi Capitals",3,0,3,0,"All","All",Inf,100
"Sam Billings",2017,"Deepak Chahar","Delhi Capitals",15,0,7,0,"All","All",Inf,214.285714285714
"Sam Billings",2017,"Imran Tahir","Delhi Capitals",2,1,4,0,"All","All",2,50
"Sam Billings",2017,"Iqbal Abdulla","Delhi Capitals",5,1,5,0,"All","All",5,100
"Sam Billings",2017,"KC Cariappa","Delhi Capitals",6,0,6,0,"All","All",Inf,100
"Sam Billings",2017,"Kuldeep Yadav","Delhi Capitals",7,0,3,0,"All","All",Inf,233.333333333333
"Sam Billings",2017,"Mohammed Siraj","Delhi Capitals",12,1,5,0,"All","All",12,240
"Sam Billings",2017,"Mohit Sharma","Delhi Capitals",16,0,10,0,"All","All",Inf,160
"Sam Billings",2017,"Nathan Coulter-Nile","Delhi Capitals",1,1,2,0,"All","All",1,50
"Sam Billings",2017,"Sandeep Sharma","Delhi Capitals",5,1,8,0,"All","All",5,62.5
"Sam Billings",2017,"Sunil Narine","Delhi Capitals",5,0,7,0,"All","All",Inf,71.4285714285714
"Sam Billings",2017,"Tymal Mills","Delhi Capitals",1,0,1,0,"All","All",Inf,100
"Sam Billings",2017,"Umesh Yadav","Delhi Capitals",5,0,2,0,"All","All",Inf,250
"Sam Billings",2017,"Varun Aaron","Delhi Capitals",18,0,9,0,"All","All",Inf,200
"Sam Billings",2017,"Yuzvendra Chahal","Delhi Capitals",10,0,7,0,"All","All",Inf,142.857142857143
"Sam Billings",2018,"Amit Mishra","Chennai Super Kings",0,1,1,0,"All","All",0,0
"Sam Billings",2018,"Andre Russell","Chennai Super Kings",14,0,4,0,"All","All",Inf,350
"Sam Billings",2018,"Andrew Tye","Chennai Super Kings",2,0,3,0,"All","All",Inf,66.6666666666667
"Sam Billings",2018,"Ankit Rajpoot","Chennai Super Kings",0,1,1,0,"All","All",0,0
"Sam Billings",2018,"Ben Stokes","Chennai Super Kings",15,1,8,1,"All","All",15,187.5
"Sam Billings",2018,"Hardik Pandya","Chennai Super Kings",1,1,2,0,"All","All",1,50
"Sam Billings",2018,"Ish Sodhi","Chennai Super Kings",0,0,4,0,"All","All",NA,0
"Sam Billings",2018,"Jasprit Bumrah","Chennai Super Kings",1,0,2,0,"All","All",Inf,50
"Sam Billings",2018,"Jaydev Unadkat","Chennai Super Kings",7,0,8,0,"All","All",Inf,87.5
"Sam Billings",2018,"Jofra Archer","Chennai Super Kings",7,0,5,0,"All","All",Inf,140
"Sam Billings",2018,"Kuldeep Yadav","Chennai Super Kings",1,0,2,0,"All","All",Inf,50
"Sam Billings",2018,"Mitchell McClenaghan","Chennai Super Kings",1,0,1,0,"All","All",Inf,100
"Sam Billings",2018,"Mujeeb Ur Rahman","Chennai Super Kings",5,0,2,0,"All","All",Inf,250
"Sam Billings",2018,"Piyush Chawla","Chennai Super Kings",13,0,6,0,"All","All",Inf,216.666666666667
"Sam Billings",2018,"Ravichandran Ashwin","Chennai Super Kings",2,1,3,0,"All","All",2,66.6666666666667
"Sam Billings",2018,"Sandeep Lamichhane","Chennai Super Kings",1,0,4,0,"All","All",Inf,25
"Sam Billings",2018,"Shreyas Gopal","Chennai Super Kings",1,1,4,0,"All","All",1,25
"Sam Billings",2018,"Sunil Narine","Chennai Super Kings",6,0,4,0,"All","All",Inf,150
"Sam Billings",2018,"Tom Curran","Chennai Super Kings",22,1,7,0,"All","All",22,314.285714285714
"Sam Billings",2018,"Umesh Yadav","Chennai Super Kings",5,0,5,0,"All","All",Inf,100
"Sam Billings",2018,"Yuzvendra Chahal","Chennai Super Kings",4,1,2,0,"All","All",4,200
"Sam Billings",2019,"Khaleel Ahmed","Chennai Super Kings",0,1,2,0,"All","All",0,0
"Sam Billings",2019,"Rashid Khan","Chennai Super Kings",0,0,2,0,"All","All",NA,0
"Sam Billings",2022,"Akash Deep","Kolkata Knight Riders",1,0,1,0,"All","All",Inf,100
"Sam Billings",2022,"Arshdeep Singh","Kolkata Knight Riders",1,0,3,0,"All","All",Inf,33.3333333333333
"Sam Billings",2022,"Avesh Khan","Kolkata Knight Riders",17,0,6,0,"All","All",Inf,283.333333333333
"Sam Billings",2022,"Axar Patel","Kolkata Knight Riders",13,0,5,0,"All","All",Inf,260
"Sam Billings",2022,"Basil Thampi","Kolkata Knight Riders",7,0,4,0,"All","All",Inf,175
"Sam Billings",2022,"Bhuvneshwar Kumar","Kolkata Knight Riders",3,1,4,0,"All","All",3,75
"Sam Billings",2022,"Dwayne Bravo","Kolkata Knight Riders",7,1,5,0,"All","All",7,140
"Sam Billings",2022,"Harpreet Brar","Kolkata Knight Riders",3,0,4,0,"All","All",Inf,75
"Sam Billings",2022,"Harshal Patel","Kolkata Knight Riders",0,1,4,0,"All","All",0,0
"Sam Billings",2022,"Jason Holder","Kolkata Knight Riders",1,0,3,0,"All","All",Inf,33.3333333333333
"Sam Billings",2022,"Kagiso Rabada","Kolkata Knight Riders",4,0,4,0,"All","All",Inf,100
"Sam Billings",2022,"Khaleel Ahmed","Kolkata Knight Riders",1,1,3,0,"All","All",1,33.3333333333333
"Sam Billings",2022,"Krishnappa Gowtham","Kolkata Knight Riders",1,0,1,0,"All","All",Inf,100
"Sam Billings",2022,"Kuldeep Yadav","Kolkata Knight Riders",1,0,1,0,"All","All",Inf,100
"Sam Billings",2022,"Liam Livingstone","Kolkata Knight Riders",1,0,1,0,"All","All",Inf,100
"Sam Billings",2022,"Marco Jansen","Kolkata Knight Riders",3,0,2,0,"All","All",Inf,150
"Sam Billings",2022,"Marcus Stoinis","Kolkata Knight Riders",1,0,1,0,"All","All",Inf,100
"Sam Billings",2022,"Mitchell Santner","Kolkata Knight Riders",5,0,5,0,"All","All",Inf,100
"Sam Billings",2022,"Mohammed Shami","Kolkata Knight Riders",4,1,4,0,"All","All",4,100
"Sam Billings",2022,"Mohammed Siraj","Kolkata Knight Riders",3,0,2,0,"All","All",Inf,150
"Sam Billings",2022,"Mohsin Khan","Kolkata Knight Riders",1,0,3,0,"All","All",Inf,33.3333333333333
"Sam Billings",2022,"Murugan Ashwin","Kolkata Knight Riders",9,1,6,0,"All","All",9,150
"Sam Billings",2022,"Odean Smith","Kolkata Knight Riders",10,0,4,0,"All","All",Inf,250
"Sam Billings",2022,"Rahul Chahar","Kolkata Knight Riders",5,0,7,0,"All","All",Inf,71.4285714285714
"Sam Billings",2022,"Ravi Bishnoi","Kolkata Knight Riders",15,1,10,0,"All","All",15,150
"Sam Billings",2022,"Ravindra Jadeja","Kolkata Knight Riders",13,0,12,0,"All","All",Inf,108.333333333333
"Sam Billings",2022,"T Natarajan","Kolkata Knight Riders",10,0,8,0,"All","All",Inf,125
"Sam Billings",2022,"Tilak Varma","Kolkata Knight Riders",1,0,2,0,"All","All",Inf,50
"Sam Billings",2022,"Umran Malik","Kolkata Knight Riders",11,0,9,0,"All","All",Inf,122.222222222222
"Sam Billings",2022,"Wanindu Hasaranga de Silva","Kolkata Knight Riders",10,0,8,0,"All","All",Inf,125
"Sam Billings",2022,"Washington Sundar","Kolkata Knight Riders",7,0,6,0,"All","All",Inf,116.666666666667
"Sam Curran",2019,"Andre Russell","Punjab Kings",15,0,8,0,"All","All",Inf,187.5
"Sam Curran",2019,"Avesh Khan","Punjab Kings",12,0,6,0,"All","All",Inf,200
"Sam Curran",2019,"Harry Gurney","Punjab Kings",24,0,8,0,"All","All",Inf,300
"Sam Curran",2019,"Imran Tahir","Punjab Kings",5,0,4,0,"All","All",Inf,125
"Sam Curran",2019,"Jasprit Bumrah","Punjab Kings",8,1,3,0,"All","All",8,266.666666666667
"Sam Curran",2019,"Moeen Ali","Punjab Kings",1,1,3,0,"All","All",1,33.3333333333333
"Sam Curran",2019,"Mohammad Nabi","Punjab Kings",5,0,3,0,"All","All",Inf,166.666666666667
"Sam Curran",2019,"Piyush Chawla","Punjab Kings",2,0,3,0,"All","All",Inf,66.6666666666667
"Sam Curran",2019,"Ravindra Jadeja","Punjab Kings",1,0,3,0,"All","All",Inf,33.3333333333333
"Sam Curran",2019,"Sandeep Lamichhane","Punjab Kings",8,2,8,0,"All","All",4,100
"Sam Curran",2019,"Scott Kuggeleijn","Punjab Kings",0,0,1,0,"All","All",NA,0
"Sam Curran",2019,"Sunil Narine","Punjab Kings",14,0,5,0,"All","All",Inf,280
"Sam Curran",2020,"Abdul Samad","Chennai Super Kings",7,0,2,0,"All","All",Inf,350
"Sam Curran",2020,"Andre Russell","Chennai Super Kings",0,1,1,0,"All","All",0,0
"Sam Curran",2020,"Ankit Rajpoot","Chennai Super Kings",1,0,1,0,"All","All",Inf,100
"Sam Curran",2020,"Ben Stokes","Chennai Super Kings",7,0,2,0,"All","All",Inf,350
"Sam Curran",2020,"Bhuvneshwar Kumar","Chennai Super Kings",1,0,1,0,"All","All",Inf,100
"Sam Curran",2020,"Chris Morris","Chennai Super Kings",0,1,1,0,"All","All",0,0
"Sam Curran",2020,"Jasprit Bumrah","Chennai Super Kings",10,1,9,0,"All","All",10,111.111111111111
"Sam Curran",2020,"Jofra Archer","Chennai Super Kings",2,0,8,0,"All","All",Inf,25
"Sam Curran",2020,"Kagiso Rabada","Chennai Super Kings",1,0,2,0,"All","All",Inf,50
"Sam Curran",2020,"Kamlesh Nagarkoti","Chennai Super Kings",3,0,3,0,"All","All",Inf,100
"Sam Curran",2020,"Kartik Tyagi","Chennai Super Kings",6,0,5,0,"All","All",Inf,120
"Sam Curran",2020,"Khaleel Ahmed","Chennai Super Kings",27,0,11,0,"All","All",Inf,245.454545454545
"Sam Curran",2020,"Kieron Pollard","Chennai Super Kings",2,0,2,0,"All","All",Inf,100
"Sam Curran",2020,"Krunal Pandya","Chennai Super Kings",16,0,8,0,"All","All",Inf,200
"Sam Curran",2020,"Lockie Ferguson","Chennai Super Kings",3,0,4,0,"All","All",Inf,75
"Sam Curran",2020,"Nathan Coulter-Nile","Chennai Super Kings",16,0,17,0,"All","All",Inf,94.1176470588235
"Sam Curran",2020,"Pat Cummins","Chennai Super Kings",2,0,2,0,"All","All",Inf,100
"Sam Curran",2020,"Rahul Chahar","Chennai Super Kings",13,0,10,0,"All","All",Inf,130
"Sam Curran",2020,"Rahul Tewatia","Chennai Super Kings",15,1,7,0,"All","All",15,214.285714285714
"Sam Curran",2020,"Sandeep Sharma","Chennai Super Kings",4,1,10,0,"All","All",4,40
