"Bowler","Season","Striker","Bowling_Team","Runs","Wickets","Balls","Stadium","Batting_Team","Average","Economy"
"Mitchell McClenaghan",2015,"Chris Gayle","Mumbai Indians",13,0,11,"All","All",Inf,7.09090909090909
"Mitchell McClenaghan",2015,"David Miller","Mumbai Indians",0,0,3,"All","All",NA,0
"Mitchell McClenaghan",2015,"David Warner","Mumbai Indians",0,1,1,"All","All",0,0
"Mitchell McClenaghan",2015,"David Wiese","Mumbai Indians",13,0,5,"All","All",Inf,15.6
"Mitchell McClenaghan",2015,"Deepak Hooda","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2015,"Dinesh Karthik","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2015,"Dwayne Bravo","Mumbai Indians",6,1,3,"All","All",6,12
"Mitchell McClenaghan",2015,"Dwayne Smith","Mumbai Indians",19,0,16,"All","All",Inf,7.125
"Mitchell McClenaghan",2015,"Eoin Morgan","Mumbai Indians",4,1,9,"All","All",4,2.66666666666667
"Mitchell McClenaghan",2015,"Faf du Plessis","Mumbai Indians",22,1,10,"All","All",22,13.2
"Mitchell McClenaghan",2015,"Gautam Gambhir","Mumbai Indians",7,0,6,"All","All",Inf,7
"Mitchell McClenaghan",2015,"George Bailey","Mumbai Indians",5,0,4,"All","All",Inf,7.5
"Mitchell McClenaghan",2015,"Glenn Maxwell","Mumbai Indians",1,0,3,"All","All",Inf,2
"Mitchell McClenaghan",2015,"Hanuma Vihari","Mumbai Indians",2,0,2,"All","All",Inf,6
"Mitchell McClenaghan",2015,"Iqbal Abdulla","Mumbai Indians",2,0,1,"All","All",Inf,12
"Mitchell McClenaghan",2015,"Jean-Paul Duminy","Mumbai Indians",4,0,6,"All","All",Inf,4
"Mitchell McClenaghan",2015,"KL Rahul","Mumbai Indians",2,1,3,"All","All",2,4
"Mitchell McClenaghan",2015,"Karn Sharma","Mumbai Indians",4,0,5,"All","All",Inf,4.8
"Mitchell McClenaghan",2015,"Karun Nair","Mumbai Indians",1,1,2,"All","All",1,3
"Mitchell McClenaghan",2015,"MS Dhoni","Mumbai Indians",8,0,8,"All","All",Inf,6
"Mitchell McClenaghan",2015,"Manvinder Bisla","Mumbai Indians",8,0,7,"All","All",Inf,6.85714285714286
"Mitchell McClenaghan",2015,"Mayank Agarwal","Mumbai Indians",1,1,2,"All","All",1,3
"Mitchell McClenaghan",2015,"Michael Hussey","Mumbai Indians",8,1,6,"All","All",8,8
"Mitchell McClenaghan",2015,"Mohit Sharma","Mumbai Indians",2,0,3,"All","All",Inf,4
"Mitchell McClenaghan",2015,"Moises Henriques","Mumbai Indians",6,0,7,"All","All",Inf,5.14285714285714
"Mitchell McClenaghan",2015,"Murali Vijay","Mumbai Indians",13,0,5,"All","All",Inf,15.6
"Mitchell McClenaghan",2015,"Pawan Negi","Mumbai Indians",12,0,6,"All","All",Inf,12
"Mitchell McClenaghan",2015,"Piyush Chawla","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2015,"Praveen Kumar","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2015,"Ravi Bopara","Mumbai Indians",5,1,7,"All","All",5,4.28571428571429
"Mitchell McClenaghan",2015,"Ravichandran Ashwin","Mumbai Indians",9,1,5,"All","All",9,10.8
"Mitchell McClenaghan",2015,"Ravindra Jadeja","Mumbai Indians",8,1,4,"All","All",8,12
"Mitchell McClenaghan",2015,"Robin Uthappa","Mumbai Indians",7,0,6,"All","All",Inf,7
"Mitchell McClenaghan",2015,"Sanju Samson","Mumbai Indians",7,1,4,"All","All",7,10.5
"Mitchell McClenaghan",2015,"Saurabh Tiwary","Mumbai Indians",1,0,2,"All","All",Inf,3
"Mitchell McClenaghan",2015,"Shakib Al Hasan","Mumbai Indians",7,0,4,"All","All",Inf,10.5
"Mitchell McClenaghan",2015,"Shane Watson","Mumbai Indians",10,0,6,"All","All",Inf,10
"Mitchell McClenaghan",2015,"Shikhar Dhawan","Mumbai Indians",12,1,12,"All","All",12,6
"Mitchell McClenaghan",2015,"Shreyas Iyer","Mumbai Indians",37,0,22,"All","All",Inf,10.0909090909091
"Mitchell McClenaghan",2015,"Steven Smith","Mumbai Indians",2,1,5,"All","All",2,2.4
"Mitchell McClenaghan",2015,"Suresh Raina","Mumbai Indians",4,0,2,"All","All",Inf,12
"Mitchell McClenaghan",2015,"Suryakumar Yadav","Mumbai Indians",0,1,1,"All","All",0,0
"Mitchell McClenaghan",2015,"Virat Kohli","Mumbai Indians",12,1,13,"All","All",12,5.53846153846154
"Mitchell McClenaghan",2015,"Virender Sehwag","Mumbai Indians",2,0,4,"All","All",Inf,3
"Mitchell McClenaghan",2015,"Wriddhiman Saha","Mumbai Indians",4,0,5,"All","All",Inf,4.8
"Mitchell McClenaghan",2015,"Yusuf Pathan","Mumbai Indians",9,0,6,"All","All",Inf,9
"Mitchell McClenaghan",2015,"Yuvraj Singh","Mumbai Indians",17,0,8,"All","All",Inf,12.75
"Mitchell McClenaghan",2016,"AB de Villiers","Mumbai Indians",7,0,6,"All","All",Inf,7
"Mitchell McClenaghan",2016,"Aaron Finch","Mumbai Indians",10,0,8,"All","All",Inf,7.5
"Mitchell McClenaghan",2016,"Ajinkya Rahane","Mumbai Indians",19,1,13,"All","All",19,8.76923076923077
"Mitchell McClenaghan",2016,"Akshdeep Nath","Mumbai Indians",0,1,1,"All","All",0,0
"Mitchell McClenaghan",2016,"Amit Mishra","Mumbai Indians",0,0,1,"All","All",NA,0
"Mitchell McClenaghan",2016,"Andre Russell","Mumbai Indians",1,1,2,"All","All",1,3
"Mitchell McClenaghan",2016,"Axar Patel","Mumbai Indians",0,1,1,"All","All",0,0
"Mitchell McClenaghan",2016,"Brendon McCullum","Mumbai Indians",2,0,3,"All","All",Inf,4
"Mitchell McClenaghan",2016,"Chris Gayle","Mumbai Indians",1,0,3,"All","All",Inf,2
"Mitchell McClenaghan",2016,"Chris Lynn","Mumbai Indians",1,0,2,"All","All",Inf,3
"Mitchell McClenaghan",2016,"Chris Morris","Mumbai Indians",9,0,5,"All","All",Inf,10.8
"Mitchell McClenaghan",2016,"David Miller","Mumbai Indians",11,0,6,"All","All",Inf,11
"Mitchell McClenaghan",2016,"David Warner","Mumbai Indians",42,0,25,"All","All",Inf,10.08
"Mitchell McClenaghan",2016,"Dhawal Kulkarni","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2016,"Dinesh Karthik","Mumbai Indians",0,0,2,"All","All",NA,0
"Mitchell McClenaghan",2016,"Dwayne Smith","Mumbai Indians",6,0,6,"All","All",Inf,6
"Mitchell McClenaghan",2016,"Eoin Morgan","Mumbai Indians",1,0,2,"All","All",Inf,3
"Mitchell McClenaghan",2016,"Faf du Plessis","Mumbai Indians",8,0,7,"All","All",Inf,6.85714285714286
"Mitchell McClenaghan",2016,"Gautam Gambhir","Mumbai Indians",30,1,24,"All","All",30,7.5
"Mitchell McClenaghan",2016,"Glenn Maxwell","Mumbai Indians",5,1,4,"All","All",5,7.5
"Mitchell McClenaghan",2016,"Gurkeerat Singh Mann","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2016,"Imran Tahir","Mumbai Indians",4,0,6,"All","All",Inf,4
"Mitchell McClenaghan",2016,"James Faulkner","Mumbai Indians",1,1,3,"All","All",1,2
"Mitchell McClenaghan",2016,"Jean-Paul Duminy","Mumbai Indians",12,0,6,"All","All",Inf,12
"Mitchell McClenaghan",2016,"KL Rahul","Mumbai Indians",41,1,22,"All","All",41,11.1818181818182
"Mitchell McClenaghan",2016,"Karun Nair","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2016,"MS Dhoni","Mumbai Indians",6,0,5,"All","All",Inf,7.2
"Mitchell McClenaghan",2016,"Manan Vohra","Mumbai Indians",3,0,3,"All","All",Inf,6
"Mitchell McClenaghan",2016,"Manish Pandey","Mumbai Indians",7,0,7,"All","All",Inf,6
"Mitchell McClenaghan",2016,"Mitchell Johnson","Mumbai Indians",1,1,2,"All","All",1,3
"Mitchell McClenaghan",2016,"Moises Henriques","Mumbai Indians",2,0,3,"All","All",Inf,4
"Mitchell McClenaghan",2016,"Murali Vijay","Mumbai Indians",27,0,19,"All","All",Inf,8.52631578947368
"Mitchell McClenaghan",2016,"Pawan Negi","Mumbai Indians",3,0,5,"All","All",Inf,3.6
"Mitchell McClenaghan",2016,"Praveen Kumar","Mumbai Indians",0,1,2,"All","All",0,0
"Mitchell McClenaghan",2016,"Quinton de Kock","Mumbai Indians",7,1,8,"All","All",7,5.25
"Mitchell McClenaghan",2016,"Ravindra Jadeja","Mumbai Indians",9,0,5,"All","All",Inf,10.8
"Mitchell McClenaghan",2016,"Rishabh Pant","Mumbai Indians",1,0,4,"All","All",Inf,1.5
"Mitchell McClenaghan",2016,"Robin Uthappa","Mumbai Indians",8,1,7,"All","All",8,6.85714285714286
"Mitchell McClenaghan",2016,"Sachin Baby","Mumbai Indians",2,0,2,"All","All",Inf,6
"Mitchell McClenaghan",2016,"Sanju Samson","Mumbai Indians",8,1,4,"All","All",8,12
"Mitchell McClenaghan",2016,"Sarfaraz Khan","Mumbai Indians",11,0,5,"All","All",Inf,13.2
"Mitchell McClenaghan",2016,"Saurabh Tiwary","Mumbai Indians",3,0,8,"All","All",Inf,2.25
"Mitchell McClenaghan",2016,"Shaun Marsh","Mumbai Indians",4,0,3,"All","All",Inf,8
"Mitchell McClenaghan",2016,"Shikhar Dhawan","Mumbai Indians",13,0,9,"All","All",Inf,8.66666666666667
"Mitchell McClenaghan",2016,"Shreyas Iyer","Mumbai Indians",12,0,8,"All","All",Inf,9
"Mitchell McClenaghan",2016,"Steven Smith","Mumbai Indians",13,0,4,"All","All",Inf,19.5
"Mitchell McClenaghan",2016,"Suresh Raina","Mumbai Indians",30,1,16,"All","All",30,11.25
"Mitchell McClenaghan",2016,"Suryakumar Yadav","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2016,"Thisara Perera","Mumbai Indians",5,0,5,"All","All",Inf,6
"Mitchell McClenaghan",2016,"Travis Head","Mumbai Indians",17,0,7,"All","All",Inf,14.5714285714286
"Mitchell McClenaghan",2016,"Virat Kohli","Mumbai Indians",2,1,3,"All","All",2,4
"Mitchell McClenaghan",2016,"Wriddhiman Saha","Mumbai Indians",4,1,3,"All","All",4,8
"Mitchell McClenaghan",2016,"Yusuf Pathan","Mumbai Indians",10,0,5,"All","All",Inf,12
"Mitchell McClenaghan",2016,"Yuvraj Singh","Mumbai Indians",13,1,6,"All","All",13,13
"Mitchell McClenaghan",2017,"AB de Villiers","Mumbai Indians",14,0,6,"All","All",Inf,14
"Mitchell McClenaghan",2017,"Adam Milne","Mumbai Indians",0,0,1,"All","All",NA,0
"Mitchell McClenaghan",2017,"Ajinkya Rahane","Mumbai Indians",36,0,19,"All","All",Inf,11.3684210526316
"Mitchell McClenaghan",2017,"Andrew Tye","Mumbai Indians",14,0,4,"All","All",Inf,21
"Mitchell McClenaghan",2017,"Ankit Soni","Mumbai Indians",7,0,2,"All","All",Inf,21
"Mitchell McClenaghan",2017,"Axar Patel","Mumbai Indians",5,0,5,"All","All",Inf,6
"Mitchell McClenaghan",2017,"Basil Thampi","Mumbai Indians",2,0,4,"All","All",Inf,3
"Mitchell McClenaghan",2017,"Ben Cutting","Mumbai Indians",4,0,1,"All","All",Inf,24
"Mitchell McClenaghan",2017,"Ben Stokes","Mumbai Indians",5,0,5,"All","All",Inf,6
"Mitchell McClenaghan",2017,"Brendon McCullum","Mumbai Indians",7,0,9,"All","All",Inf,4.66666666666667
"Mitchell McClenaghan",2017,"Chris Gayle","Mumbai Indians",6,0,5,"All","All",Inf,7.2
"Mitchell McClenaghan",2017,"Chris Lynn","Mumbai Indians",14,0,7,"All","All",Inf,12
"Mitchell McClenaghan",2017,"Chris Morris","Mumbai Indians",14,0,8,"All","All",Inf,10.5
"Mitchell McClenaghan",2017,"Corey Anderson","Mumbai Indians",1,1,3,"All","All",1,2
"Mitchell McClenaghan",2017,"Dan Christian","Mumbai Indians",5,0,4,"All","All",Inf,7.5
"Mitchell McClenaghan",2017,"David Warner","Mumbai Indians",10,1,7,"All","All",10,8.57142857142857
"Mitchell McClenaghan",2017,"Deepak Hooda","Mumbai Indians",5,0,3,"All","All",Inf,10
"Mitchell McClenaghan",2017,"Dinesh Karthik","Mumbai Indians",14,0,9,"All","All",Inf,9.33333333333333
"Mitchell McClenaghan",2017,"Dwayne Smith","Mumbai Indians",1,1,2,"All","All",1,3
"Mitchell McClenaghan",2017,"Gautam Gambhir","Mumbai Indians",4,0,2,"All","All",Inf,12
"Mitchell McClenaghan",2017,"Glenn Maxwell","Mumbai Indians",33,0,7,"All","All",Inf,28.2857142857143
"Mitchell McClenaghan",2017,"Hashim Amla","Mumbai Indians",12,0,12,"All","All",Inf,6
"Mitchell McClenaghan",2017,"Ishan Kishan","Mumbai Indians",22,1,13,"All","All",22,10.1538461538462
"Mitchell McClenaghan",2017,"James Faulkner","Mumbai Indians",5,0,2,"All","All",Inf,15
"Mitchell McClenaghan",2017,"Jason Roy","Mumbai Indians",0,0,1,"All","All",NA,0
"Mitchell McClenaghan",2017,"Kagiso Rabada","Mumbai Indians",3,0,4,"All","All",Inf,4.5
"Mitchell McClenaghan",2017,"Karun Nair","Mumbai Indians",18,0,11,"All","All",Inf,9.81818181818182
"Mitchell McClenaghan",2017,"Kedar Jadhav","Mumbai Indians",6,1,7,"All","All",6,5.14285714285714
"Mitchell McClenaghan",2017,"MS Dhoni","Mumbai Indians",20,0,11,"All","All",Inf,10.9090909090909
"Mitchell McClenaghan",2017,"Mandeep Singh","Mumbai Indians",9,1,6,"All","All",9,9
"Mitchell McClenaghan",2017,"Manish Pandey","Mumbai Indians",31,0,11,"All","All",Inf,16.9090909090909
"Mitchell McClenaghan",2017,"Manoj Tiwary","Mumbai Indians",16,0,7,"All","All",Inf,13.7142857142857
"Mitchell McClenaghan",2017,"Marcus Stoinis","Mumbai Indians",0,1,1,"All","All",0,0
"Mitchell McClenaghan",2017,"Martin Guptill","Mumbai Indians",2,0,2,"All","All",Inf,6
"Mitchell McClenaghan",2017,"Mayank Agarwal","Mumbai Indians",0,1,1,"All","All",0,0
"Mitchell McClenaghan",2017,"Moises Henriques","Mumbai Indians",7,0,6,"All","All",Inf,7
"Mitchell McClenaghan",2017,"Pawan Negi","Mumbai Indians",12,1,10,"All","All",12,7.2
"Mitchell McClenaghan",2017,"Rahul Tripathi","Mumbai Indians",14,1,10,"All","All",14,8.4
"Mitchell McClenaghan",2017,"Sanju Samson","Mumbai Indians",0,2,2,"All","All",0,0
"Mitchell McClenaghan",2017,"Shaun Marsh","Mumbai Indians",16,2,7,"All","All",8,13.7142857142857
"Mitchell McClenaghan",2017,"Shikhar Dhawan","Mumbai Indians",29,1,22,"All","All",29,7.90909090909091
"Mitchell McClenaghan",2017,"Shreyas Iyer","Mumbai Indians",6,1,8,"All","All",6,4.5
"Mitchell McClenaghan",2017,"Steven Smith","Mumbai Indians",22,0,15,"All","All",Inf,8.8
"Mitchell McClenaghan",2017,"Stuart Binny","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2017,"Sunil Narine","Mumbai Indians",0,1,1,"All","All",0,0
"Mitchell McClenaghan",2017,"Suresh Raina","Mumbai Indians",2,0,2,"All","All",Inf,6
"Mitchell McClenaghan",2017,"Suryakumar Yadav","Mumbai Indians",2,0,3,"All","All",Inf,4
"Mitchell McClenaghan",2017,"Vijay Shankar","Mumbai Indians",3,0,3,"All","All",Inf,6
"Mitchell McClenaghan",2017,"Virat Kohli","Mumbai Indians",6,2,12,"All","All",3,3
"Mitchell McClenaghan",2017,"Wriddhiman Saha","Mumbai Indians",32,0,14,"All","All",Inf,13.7142857142857
"Mitchell McClenaghan",2017,"Yuvraj Singh","Mumbai Indians",10,0,6,"All","All",Inf,10
"Mitchell McClenaghan",2018,"AB de Villiers","Mumbai Indians",1,1,2,"All","All",1,3
"Mitchell McClenaghan",2018,"Aaron Finch","Mumbai Indians",6,0,3,"All","All",Inf,12
"Mitchell McClenaghan",2018,"Ajinkya Rahane","Mumbai Indians",15,1,17,"All","All",15,5.29411764705882
"Mitchell McClenaghan",2018,"Ambati Rayudu","Mumbai Indians",19,0,11,"All","All",Inf,10.3636363636364
"Mitchell McClenaghan",2018,"Andre Russell","Mumbai Indians",2,0,3,"All","All",Inf,4
"Mitchell McClenaghan",2018,"Axar Patel","Mumbai Indians",8,0,6,"All","All",Inf,8
"Mitchell McClenaghan",2018,"Ben Stokes","Mumbai Indians",14,0,5,"All","All",Inf,16.8
"Mitchell McClenaghan",2018,"Brendon McCullum","Mumbai Indians",2,0,3,"All","All",Inf,4
"Mitchell McClenaghan",2018,"Chris Gayle","Mumbai Indians",19,1,13,"All","All",19,8.76923076923077
"Mitchell McClenaghan",2018,"Chris Lynn","Mumbai Indians",28,1,18,"All","All",28,9.33333333333333
"Mitchell McClenaghan",2018,"Chris Woakes","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2018,"Colin de Grandhomme","Mumbai Indians",22,0,4,"All","All",Inf,33
"Mitchell McClenaghan",2018,"Dinesh Karthik","Mumbai Indians",2,0,3,"All","All",Inf,4
"Mitchell McClenaghan",2018,"Dwayne Bravo","Mumbai Indians",26,1,10,"All","All",26,15.6
"Mitchell McClenaghan",2018,"Harbhajan Singh","Mumbai Indians",2,1,2,"All","All",2,6
"Mitchell McClenaghan",2018,"Imran Tahir","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2018,"Jos Buttler","Mumbai Indians",13,0,11,"All","All",Inf,7.09090909090909
"Mitchell McClenaghan",2018,"KL Rahul","Mumbai Indians",23,0,20,"All","All",Inf,6.9
"Mitchell McClenaghan",2018,"Kane Williamson","Mumbai Indians",2,0,3,"All","All",Inf,4
"Mitchell McClenaghan",2018,"Karun Nair","Mumbai Indians",7,1,3,"All","All",7,14
"Mitchell McClenaghan",2018,"Kuldeep Yadav","Mumbai Indians",0,0,5,"All","All",NA,0
"Mitchell McClenaghan",2018,"MS Dhoni","Mumbai Indians",0,1,1,"All","All",0,0
"Mitchell McClenaghan",2018,"Manan Vohra","Mumbai Indians",1,0,3,"All","All",Inf,2
"Mitchell McClenaghan",2018,"Mandeep Singh","Mumbai Indians",2,0,2,"All","All",Inf,6
"Mitchell McClenaghan",2018,"Manish Pandey","Mumbai Indians",10,0,6,"All","All",Inf,10
"Mitchell McClenaghan",2018,"Manoj Tiwary","Mumbai Indians",4,0,1,"All","All",Inf,24
"Mitchell McClenaghan",2018,"Nitish Rana","Mumbai Indians",8,0,3,"All","All",Inf,16
"Mitchell McClenaghan",2018,"Quinton de Kock","Mumbai Indians",8,2,13,"All","All",4,3.69230769230769
"Mitchell McClenaghan",2018,"Rahul Tripathi","Mumbai Indians",8,0,4,"All","All",Inf,12
"Mitchell McClenaghan",2018,"Robin Uthappa","Mumbai Indians",3,0,4,"All","All",Inf,4.5
"Mitchell McClenaghan",2018,"Sam Billings","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2018,"Sanju Samson","Mumbai Indians",10,0,5,"All","All",Inf,12
"Mitchell McClenaghan",2018,"Shakib Al Hasan","Mumbai Indians",1,0,2,"All","All",Inf,3
"Mitchell McClenaghan",2018,"Shane Watson","Mumbai Indians",10,0,10,"All","All",Inf,6
"Mitchell McClenaghan",2018,"Shikhar Dhawan","Mumbai Indians",9,1,3,"All","All",9,18
"Mitchell McClenaghan",2018,"Shubman Gill","Mumbai Indians",6,0,3,"All","All",Inf,12
"Mitchell McClenaghan",2018,"Sunil Narine","Mumbai Indians",4,1,2,"All","All",4,12
"Mitchell McClenaghan",2018,"Suresh Raina","Mumbai Indians",11,0,12,"All","All",Inf,5.5
"Mitchell McClenaghan",2018,"Tom Curran","Mumbai Indians",1,0,1,"All","All",Inf,6
"Mitchell McClenaghan",2018,"Umesh Yadav","Mumbai Indians",1,0,2,"All","All",Inf,3
"Mitchell McClenaghan",2018,"Virat Kohli","Mumbai Indians",20,0,12,"All","All",Inf,10
"Mitchell McClenaghan",2018,"Wriddhiman Saha","Mumbai Indians",0,1,2,"All","All",0,0
"Mitchell McClenaghan",2018,"Yusuf Pathan","Mumbai Indians",0,0,2,"All","All",NA,0
"Mitchell McClenaghan",2018,"Yuvraj Singh","Mumbai Indians",1,1,2,"All","All",1,3
"Mitchell McClenaghan",2019,"Chris Gayle","Mumbai Indians",17,0,8,"All","All",Inf,12.75
"Mitchell McClenaghan",2019,"Chris Lynn","Mumbai Indians",8,0,5,"All","All",Inf,9.6
"Mitchell McClenaghan",2019,"Colin Ingram","Mumbai Indians",5,0,3,"All","All",Inf,10
"Mitchell McClenaghan",2019,"David Miller","Mumbai Indians",6,0,3,"All","All",Inf,12
"Mitchell McClenaghan",2019,"Dwayne Bravo","Mumbai Indians",3,0,6,"All","All",Inf,3
"Mitchell McClenaghan",2019,"Faf du Plessis","Mumbai Indians",5,0,4,"All","All",Inf,7.5
"Mitchell McClenaghan",2019,"KL Rahul","Mumbai Indians",10,0,11,"All","All",Inf,5.45454545454545
"Mitchell McClenaghan",2019,"Keemo Paul","Mumbai Indians",3,1,3,"All","All",3,6
"Mitchell McClenaghan",2019,"Mayank Agarwal","Mumbai Indians",2,0,2,"All","All",Inf,6
"Mitchell McClenaghan",2019,"Moeen Ali","Mumbai Indians",12,0,5,"All","All",Inf,14.4
"Mitchell McClenaghan",2019,"Parthiv Patel","Mumbai Indians",12,0,7,"All","All",Inf,10.2857142857143
"Mitchell McClenaghan",2019,"Prithvi Shaw","Mumbai Indians",4,1,3,"All","All",4,8
"Mitchell McClenaghan",2019,"Rinku Singh","Mumbai Indians",2,0,3,"All","All",Inf,4
"Mitchell McClenaghan",2019,"Rishabh Pant","Mumbai Indians",9,0,3,"All","All",Inf,18
"Mitchell McClenaghan",2019,"Robin Uthappa","Mumbai Indians",5,0,9,"All","All",Inf,3.33333333333333
"Mitchell McClenaghan",2019,"Shane Watson","Mumbai Indians",12,0,10,"All","All",Inf,7.2
"Mitchell McClenaghan",2019,"Shikhar Dhawan","Mumbai Indians",12,0,7,"All","All",Inf,10.2857142857143
"Mitchell McClenaghan",2019,"Shreyas Iyer","Mumbai Indians",7,1,5,"All","All",7,8.4
"Mitchell McClenaghan",2019,"Shubman Gill","Mumbai Indians",4,0,7,"All","All",Inf,3.42857142857143
"Mitchell McClenaghan",2019,"Suresh Raina","Mumbai Indians",4,0,4,"All","All",Inf,6
"Mitchell Santner",2019,"Ajinkya Rahane","Chennai Super Kings",14,0,6,"All","All",Inf,14
"Mitchell Santner",2019,"Ben Stokes","Chennai Super Kings",2,0,4,"All","All",Inf,3
"Mitchell Santner",2019,"Chris Lynn","Chennai Super Kings",11,0,8,"All","All",Inf,8.25
"Mitchell Santner",2019,"Dinesh Karthik","Chennai Super Kings",11,0,7,"All","All",Inf,9.42857142857143
"Mitchell Santner",2019,"Evin Lewis","Chennai Super Kings",1,1,2,"All","All",1,3
"Mitchell Santner",2019,"Hardik Pandya","Chennai Super Kings",2,0,5,"All","All",Inf,2.4
"Mitchell Santner",2019,"Kieron Pollard","Chennai Super Kings",0,0,4,"All","All",NA,0
"Mitchell Santner",2019,"Krunal Pandya","Chennai Super Kings",1,0,2,"All","All",Inf,3
"Mitchell Santner",2019,"Nitish Rana","Chennai Super Kings",1,0,2,"All","All",Inf,3
"Mitchell Santner",2019,"Rahul Tripathi","Chennai Super Kings",27,0,15,"All","All",Inf,10.8
"Mitchell Santner",2019,"Riyan Parag","Chennai Super Kings",2,0,2,"All","All",Inf,6
"Mitchell Santner",2019,"Rohit Sharma","Chennai Super Kings",9,1,11,"All","All",9,4.90909090909091
"Mitchell Santner",2019,"Sanju Samson","Chennai Super Kings",0,1,2,"All","All",0,0
"Mitchell Santner",2019,"Shubman Gill","Chennai Super Kings",3,0,3,"All","All",Inf,6
"Mitchell Santner",2019,"Steven Smith","Chennai Super Kings",6,0,7,"All","All",Inf,5.14285714285714
"Mitchell Santner",2019,"Sunil Narine","Chennai Super Kings",4,1,4,"All","All",4,6
"Mitchell Santner",2020,"AB de Villiers","Chennai Super Kings",9,0,9,"All","All",Inf,6
"Mitchell Santner",2020,"Devdutt Padikkal","Chennai Super Kings",5,1,4,"All","All",5,7.5
"Mitchell Santner",2020,"Nitish Rana","Chennai Super Kings",26,0,11,"All","All",Inf,14.1818181818182
"Mitchell Santner",2020,"Rinku Singh","Chennai Super Kings",3,0,3,"All","All",Inf,6
"Mitchell Santner",2020,"Shubman Gill","Chennai Super Kings",1,0,1,"All","All",Inf,6
"Mitchell Santner",2020,"Sunil Narine","Chennai Super Kings",0,1,3,"All","All",0,0
"Mitchell Santner",2020,"Virat Kohli","Chennai Super Kings",9,0,11,"All","All",Inf,4.90909090909091
"Mitchell Santner",2022,"Abhishek Sharma","Chennai Super Kings",11,0,5,"All","All",Inf,13.2
"Mitchell Santner",2022,"Aiden Markram","Chennai Super Kings",14,1,6,"All","All",14,14
"Mitchell Santner",2022,"Ajinkya Rahane","Chennai Super Kings",10,1,9,"All","All",10,6.66666666666667
"Mitchell Santner",2022,"Devdutt Padikkal","Chennai Super Kings",1,0,1,"All","All",Inf,6
"Mitchell Santner",2022,"Dewald Brevis","Chennai Super Kings",3,0,3,"All","All",Inf,6
"Mitchell Santner",2022,"Hrithik Shokeen","Chennai Super Kings",6,0,8,"All","All",Inf,4.5
"Mitchell Santner",2022,"Kane Williamson","Chennai Super Kings",10,0,6,"All","All",Inf,10
"Mitchell Santner",2022,"Matthew Wade","Chennai Super Kings",6,0,6,"All","All",Inf,6
"Mitchell Santner",2022,"Mayank Agarwal","Chennai Super Kings",6,0,7,"All","All",Inf,5.14285714285714
"Mitchell Santner",2022,"Nicholas Pooran","Chennai Super Kings",1,0,1,"All","All",Inf,6
"Mitchell Santner",2022,"Nitish Rana","Chennai Super Kings",9,0,4,"All","All",Inf,13.5
"Mitchell Santner",2022,"Ravichandran Ashwin","Chennai Super Kings",2,0,4,"All","All",Inf,3
