"Striker","Season","Batting_Team","Bowling_Team","Runs","Dismissed","Balls","Run_Out","Bowler","Stadium","Average","Strike_Rate"
"Manan Vohra",2014,"Punjab Kings","Mumbai Indians",36,1,34,0,"All","All",36,105.882352941176
"Manan Vohra",2014,"Punjab Kings","Rajasthan Royals",25,1,20,1,"All","All",25,125
"Manan Vohra",2014,"Punjab Kings","Sunrisers Hyderabad",47,0,20,0,"All","All",Inf,235
"Manan Vohra",2015,"Punjab Kings","Chennai Super Kings",4,1,7,0,"All","All",4,57.1428571428571
"Manan Vohra",2015,"Punjab Kings","Delhi Capitals",1,1,7,0,"All","All",1,14.2857142857143
"Manan Vohra",2015,"Punjab Kings","Kolkata Knight Riders",39,1,34,0,"All","All",39,114.705882352941
"Manan Vohra",2015,"Punjab Kings","Royal Challengers Bangalore",13,2,9,0,"All","All",6.5,144.444444444444
"Manan Vohra",2015,"Punjab Kings","Sunrisers Hyderabad",25,2,24,0,"All","All",12.5,104.166666666667
"Manan Vohra",2016,"Punjab Kings","Delhi Capitals",32,1,24,0,"All","All",32,133.333333333333
"Manan Vohra",2016,"Punjab Kings","Gujarat Lions",38,1,23,0,"All","All",38,165.217391304348
"Manan Vohra",2016,"Punjab Kings","Kolkata Knight Riders",8,2,17,0,"All","All",4,47.0588235294118
"Manan Vohra",2016,"Punjab Kings","Mumbai Indians",7,1,11,0,"All","All",7,63.6363636363636
"Manan Vohra",2016,"Punjab Kings","Rising Pune Supergiants",51,1,33,0,"All","All",51,154.545454545455
"Manan Vohra",2016,"Punjab Kings","Sunrisers Hyderabad",25,1,23,1,"All","All",25,108.695652173913
"Manan Vohra",2017,"Punjab Kings","Delhi Capitals",3,1,6,0,"All","All",3,50
"Manan Vohra",2017,"Punjab Kings","Gujarat Lions",2,1,4,0,"All","All",2,50
"Manan Vohra",2017,"Punjab Kings","Kolkata Knight Riders",53,2,35,0,"All","All",26.5,151.428571428571
"Manan Vohra",2017,"Punjab Kings","Rising Pune Supergiants",14,1,9,0,"All","All",14,155.555555555556
"Manan Vohra",2017,"Punjab Kings","Royal Challengers Bangalore",59,2,49,0,"All","All",29.5,120.408163265306
"Manan Vohra",2017,"Punjab Kings","Sunrisers Hyderabad",98,2,56,0,"All","All",49,175
"Manan Vohra",2018,"Royal Challengers Bangalore","Delhi Capitals",2,1,5,0,"All","All",2,40
"Manan Vohra",2018,"Royal Challengers Bangalore","Kolkata Knight Riders",0,1,1,0,"All","All",0,0
"Manan Vohra",2018,"Royal Challengers Bangalore","Mumbai Indians",45,1,31,0,"All","All",45,145.161290322581
"Manan Vohra",2018,"Royal Challengers Bangalore","Sunrisers Hyderabad",8,1,10,0,"All","All",8,80
"Manan Vohra",2021,"Rajasthan Royals","Chennai Super Kings",14,1,11,0,"All","All",14,127.272727272727
"Manan Vohra",2021,"Rajasthan Royals","Delhi Capitals",9,1,11,0,"All","All",9,81.8181818181818
"Manan Vohra",2021,"Rajasthan Royals","Punjab Kings",12,1,8,0,"All","All",12,150
"Manan Vohra",2021,"Rajasthan Royals","Royal Challengers Bangalore",7,1,9,0,"All","All",7,77.7777777777778
"Manan Vohra",2022,"Lucknow Super Giants","Royal Challengers Bangalore",19,1,11,0,"All","All",19,172.727272727273
"Mandeep Singh",2010,"Kolkata Knight Riders","Delhi Capitals",0,1,4,0,"All","All",0,0
"Mandeep Singh",2010,"Kolkata Knight Riders","Punjab Kings",4,1,7,0,"All","All",4,57.1428571428571
"Mandeep Singh",2011,"Punjab Kings","Deccan Chargers",7,1,8,0,"All","All",7,87.5
"Mandeep Singh",2011,"Punjab Kings","Delhi Capitals",11,1,7,0,"All","All",11,157.142857142857
"Mandeep Singh",2011,"Punjab Kings","Kochi Tuskers Kerala",15,0,10,0,"All","All",Inf,150
"Mandeep Singh",2011,"Punjab Kings","Mumbai Indians",8,1,5,1,"All","All",8,160
"Mandeep Singh",2011,"Punjab Kings","Pune Warriors",6,1,11,0,"All","All",6,54.5454545454545
"Mandeep Singh",2012,"Punjab Kings","Chennai Super Kings",80,2,71,0,"All","All",40,112.676056338028
"Mandeep Singh",2012,"Punjab Kings","Deccan Chargers",103,2,68,0,"All","All",51.5,151.470588235294
"Mandeep Singh",2012,"Punjab Kings","Delhi Capitals",21,2,13,0,"All","All",10.5,161.538461538462
"Mandeep Singh",2012,"Punjab Kings","Kolkata Knight Riders",44,2,44,0,"All","All",22,100
"Mandeep Singh",2012,"Punjab Kings","Mumbai Indians",46,2,37,0,"All","All",23,124.324324324324
"Mandeep Singh",2012,"Punjab Kings","Pune Warriors",34,2,33,0,"All","All",17,103.030303030303
"Mandeep Singh",2012,"Punjab Kings","Rajasthan Royals",41,2,31,0,"All","All",20.5,132.258064516129
"Mandeep Singh",2012,"Punjab Kings","Royal Challengers Bangalore",63,2,45,0,"All","All",31.5,140
"Mandeep Singh",2013,"Punjab Kings","Chennai Super Kings",24,2,25,0,"All","All",12,96
"Mandeep Singh",2013,"Punjab Kings","Delhi Capitals",24,1,15,1,"All","All",24,160
"Mandeep Singh",2013,"Punjab Kings","Kolkata Knight Riders",66,2,50,0,"All","All",33,132
"Mandeep Singh",2013,"Punjab Kings","Mumbai Indians",10,2,13,0,"All","All",5,76.9230769230769
"Mandeep Singh",2013,"Punjab Kings","Pune Warriors",108,1,84,0,"All","All",108,128.571428571429
"Mandeep Singh",2013,"Punjab Kings","Rajasthan Royals",2,2,11,0,"All","All",1,18.1818181818182
"Mandeep Singh",2013,"Punjab Kings","Royal Challengers Bangalore",16,1,12,0,"All","All",16,133.333333333333
"Mandeep Singh",2013,"Punjab Kings","Sunrisers Hyderabad",10,2,13,0,"All","All",5,76.9230769230769
"Mandeep Singh",2014,"Punjab Kings","Chennai Super Kings",3,1,8,0,"All","All",3,37.5
"Mandeep Singh",2014,"Punjab Kings","Kolkata Knight Riders",0,1,3,0,"All","All",0,0
"Mandeep Singh",2014,"Punjab Kings","Royal Challengers Bangalore",21,1,15,0,"All","All",21,140
"Mandeep Singh",2015,"Royal Challengers Bangalore","Chennai Super Kings",4,1,7,0,"All","All",4,57.1428571428571
"Mandeep Singh",2015,"Royal Challengers Bangalore","Kolkata Knight Riders",51,1,21,0,"All","All",51,242.857142857143
"Mandeep Singh",2015,"Royal Challengers Bangalore","Punjab Kings",20,1,14,0,"All","All",20,142.857142857143
"Mandeep Singh",2015,"Royal Challengers Bangalore","Rajasthan Royals",81,1,54,0,"All","All",81,150
"Mandeep Singh",2015,"Royal Challengers Bangalore","Sunrisers Hyderabad",1,2,4,0,"All","All",0.5,25
"Mandeep Singh",2017,"Royal Challengers Bangalore","Delhi Capitals",12,1,10,0,"All","All",12,120
"Mandeep Singh",2017,"Royal Challengers Bangalore","Gujarat Lions",8,1,14,0,"All","All",8,57.1428571428571
"Mandeep Singh",2017,"Royal Challengers Bangalore","Kolkata Knight Riders",53,2,46,0,"All","All",26.5,115.217391304348
"Mandeep Singh",2017,"Royal Challengers Bangalore","Mumbai Indians",17,2,14,0,"All","All",8.5,121.428571428571
"Mandeep Singh",2017,"Royal Challengers Bangalore","Punjab Kings",74,2,74,0,"All","All",37,100
"Mandeep Singh",2017,"Royal Challengers Bangalore","Rising Pune Supergiants",0,1,3,0,"All","All",0,0
"Mandeep Singh",2017,"Royal Challengers Bangalore","Sunrisers Hyderabad",24,1,16,0,"All","All",24,150
"Mandeep Singh",2018,"Royal Challengers Bangalore","Chennai Super Kings",39,2,30,0,"All","All",19.5,130
"Mandeep Singh",2018,"Royal Challengers Bangalore","Delhi Capitals",30,1,23,0,"All","All",30,130.434782608696
"Mandeep Singh",2018,"Royal Challengers Bangalore","Kolkata Knight Riders",56,2,32,0,"All","All",28,175
"Mandeep Singh",2018,"Royal Challengers Bangalore","Mumbai Indians",30,2,24,0,"All","All",15,125
"Mandeep Singh",2018,"Royal Challengers Bangalore","Punjab Kings",22,1,19,1,"All","All",22,115.789473684211
"Mandeep Singh",2018,"Royal Challengers Bangalore","Rajasthan Royals",50,1,29,0,"All","All",50,172.413793103448
"Mandeep Singh",2018,"Royal Challengers Bangalore","Sunrisers Hyderabad",25,1,29,0,"All","All",25,86.2068965517241
"Mandeep Singh",2019,"Punjab Kings","Chennai Super Kings",12,0,10,0,"All","All",Inf,120
"Mandeep Singh",2019,"Punjab Kings","Delhi Capitals",59,1,48,0,"All","All",59,122.916666666667
"Mandeep Singh",2019,"Punjab Kings","Kolkata Knight Riders",58,1,32,0,"All","All",58,181.25
"Mandeep Singh",2019,"Punjab Kings","Mumbai Indians",7,0,3,0,"All","All",Inf,233.333333333333
"Mandeep Singh",2019,"Punjab Kings","Rajasthan Royals",5,1,4,0,"All","All",5,125
"Mandeep Singh",2019,"Punjab Kings","Royal Challengers Bangalore",22,0,20,0,"All","All",Inf,110
"Mandeep Singh",2019,"Punjab Kings","Sunrisers Hyderabad",2,1,3,0,"All","All",2,66.6666666666667
"Mandeep Singh",2020,"Punjab Kings","Chennai Super Kings",41,2,31,0,"All","All",20.5,132.258064516129
"Mandeep Singh",2020,"Punjab Kings","Kolkata Knight Riders",66,1,57,0,"All","All",66,115.789473684211
"Mandeep Singh",2020,"Punjab Kings","Rajasthan Royals",0,1,1,0,"All","All",0,0
"Mandeep Singh",2020,"Punjab Kings","Sunrisers Hyderabad",23,2,20,0,"All","All",11.5,115
"Mandeep Singh",2021,"Punjab Kings","Mumbai Indians",15,1,14,0,"All","All",15,107.142857142857
"Mandeep Singh",2022,"Delhi Capitals","Gujarat Titans",18,1,16,0,"All","All",18,112.5
"Mandeep Singh",2022,"Delhi Capitals","Mumbai Indians",0,1,2,0,"All","All",0,0
"Mandeep Singh",2022,"Delhi Capitals","Sunrisers Hyderabad",0,1,5,0,"All","All",0,0
"Manish Pandey",2008,"Mumbai Indians","Kolkata Knight Riders",0,1,3,0,"All","All",0,0
"Manish Pandey",2008,"Mumbai Indians","Rajasthan Royals",3,1,6,0,"All","All",3,50
"Manish Pandey",2009,"Royal Challengers Bangalore","Chennai Super Kings",48,1,35,0,"All","All",48,137.142857142857
"Manish Pandey",2009,"Royal Challengers Bangalore","Deccan Chargers",118,1,81,0,"All","All",118,145.679012345679
"Manish Pandey",2009,"Royal Challengers Bangalore","Kolkata Knight Riders",2,0,2,0,"All","All",Inf,100
"Manish Pandey",2010,"Royal Challengers Bangalore","Chennai Super Kings",25,2,35,0,"All","All",12.5,71.4285714285714
"Manish Pandey",2010,"Royal Challengers Bangalore","Deccan Chargers",1,2,7,0,"All","All",0.5,14.2857142857143
"Manish Pandey",2010,"Royal Challengers Bangalore","Delhi Capitals",39,1,29,0,"All","All",39,134.48275862069
"Manish Pandey",2010,"Royal Challengers Bangalore","Kolkata Knight Riders",0,1,7,0,"All","All",0,0
"Manish Pandey",2010,"Royal Challengers Bangalore","Mumbai Indians",61,3,54,0,"All","All",20.3333333333333,112.962962962963
"Manish Pandey",2010,"Royal Challengers Bangalore","Punjab Kings",67,2,51,1,"All","All",33.5,131.372549019608
"Manish Pandey",2010,"Royal Challengers Bangalore","Rajasthan Royals",56,1,43,0,"All","All",56,130.232558139535
"Manish Pandey",2011,"Pune Warriors","Chennai Super Kings",22,2,22,0,"All","All",11,100
"Manish Pandey",2011,"Pune Warriors","Deccan Chargers",72,2,62,0,"All","All",36,116.129032258065
"Manish Pandey",2011,"Pune Warriors","Kolkata Knight Riders",16,1,12,0,"All","All",16,133.333333333333
"Manish Pandey",2011,"Pune Warriors","Mumbai Indians",59,1,47,0,"All","All",59,125.531914893617
"Manish Pandey",2011,"Pune Warriors","Punjab Kings",28,1,30,0,"All","All",28,93.3333333333333
"Manish Pandey",2011,"Pune Warriors","Rajasthan Royals",30,1,31,0,"All","All",30,96.7741935483871
"Manish Pandey",2011,"Pune Warriors","Royal Challengers Bangalore",19,1,23,0,"All","All",19,82.6086956521739
"Manish Pandey",2012,"Pune Warriors","Chennai Super Kings",13,1,6,0,"All","All",13,216.666666666667
"Manish Pandey",2012,"Pune Warriors","Deccan Chargers",21,2,21,0,"All","All",10.5,100
"Manish Pandey",2012,"Pune Warriors","Delhi Capitals",80,0,56,0,"All","All",Inf,142.857142857143
"Manish Pandey",2012,"Pune Warriors","Kolkata Knight Riders",17,1,15,0,"All","All",17,113.333333333333
"Manish Pandey",2012,"Pune Warriors","Mumbai Indians",0,1,5,0,"All","All",0,0
"Manish Pandey",2012,"Pune Warriors","Punjab Kings",12,1,7,0,"All","All",12,171.428571428571
"Manish Pandey",2012,"Pune Warriors","Royal Challengers Bangalore",0,1,2,0,"All","All",0,0
"Manish Pandey",2013,"Pune Warriors","Chennai Super Kings",9,1,8,0,"All","All",9,112.5
"Manish Pandey",2013,"Pune Warriors","Delhi Capitals",10,1,14,0,"All","All",10,71.4285714285714
"Manish Pandey",2013,"Pune Warriors","Kolkata Knight Riders",66,1,47,1,"All","All",66,140.425531914894
"Manish Pandey",2013,"Pune Warriors","Mumbai Indians",29,1,29,0,"All","All",29,100
"Manish Pandey",2013,"Pune Warriors","Punjab Kings",0,1,4,0,"All","All",0,0
"Manish Pandey",2013,"Pune Warriors","Sunrisers Hyderabad",22,1,35,0,"All","All",22,62.8571428571429
"Manish Pandey",2014,"Kolkata Knight Riders","Chennai Super Kings",19,1,30,0,"All","All",19,63.3333333333333
"Manish Pandey",2014,"Kolkata Knight Riders","Delhi Capitals",71,1,56,0,"All","All",71,126.785714285714
"Manish Pandey",2014,"Kolkata Knight Riders","Mumbai Indians",78,2,74,0,"All","All",39,105.405405405405
"Manish Pandey",2014,"Kolkata Knight Riders","Punjab Kings",159,3,115,0,"All","All",53,138.260869565217
"Manish Pandey",2014,"Kolkata Knight Riders","Rajasthan Royals",19,2,11,0,"All","All",9.5,172.727272727273
"Manish Pandey",2014,"Kolkata Knight Riders","Royal Challengers Bangalore",18,2,15,0,"All","All",9,120
"Manish Pandey",2014,"Kolkata Knight Riders","Sunrisers Hyderabad",37,2,39,0,"All","All",18.5,94.8717948717949
"Manish Pandey",2015,"Kolkata Knight Riders","Chennai Super Kings",18,2,30,0,"All","All",9,60
"Manish Pandey",2015,"Kolkata Knight Riders","Delhi Capitals",22,2,22,0,"All","All",11,100
"Manish Pandey",2015,"Kolkata Knight Riders","Mumbai Indians",41,2,25,1,"All","All",20.5,164
"Manish Pandey",2015,"Kolkata Knight Riders","Punjab Kings",34,2,21,0,"All","All",17,161.904761904762
"Manish Pandey",2015,"Kolkata Knight Riders","Rajasthan Royals",21,1,21,0,"All","All",21,100
"Manish Pandey",2015,"Kolkata Knight Riders","Royal Challengers Bangalore",23,1,15,1,"All","All",23,153.333333333333
"Manish Pandey",2015,"Kolkata Knight Riders","Sunrisers Hyderabad",66,1,50,1,"All","All",66,132
"Manish Pandey",2016,"Kolkata Knight Riders","Delhi Capitals",15,0,12,0,"All","All",Inf,125
"Manish Pandey",2016,"Kolkata Knight Riders","Gujarat Lions",1,2,5,0,"All","All",0.5,20
"Manish Pandey",2016,"Kolkata Knight Riders","Mumbai Indians",52,1,29,0,"All","All",52,179.310344827586
"Manish Pandey",2016,"Kolkata Knight Riders","Punjab Kings",12,1,11,0,"All","All",12,109.090909090909
"Manish Pandey",2016,"Kolkata Knight Riders","Rising Pune Supergiants",15,0,10,0,"All","All",Inf,150
"Manish Pandey",2016,"Kolkata Knight Riders","Royal Challengers Bangalore",58,2,47,0,"All","All",29,123.404255319149
"Manish Pandey",2016,"Kolkata Knight Riders","Sunrisers Hyderabad",95,2,69,0,"All","All",47.5,137.68115942029
"Manish Pandey",2017,"Kolkata Knight Riders","Delhi Capitals",74,1,53,0,"All","All",74,139.622641509434
"Manish Pandey",2017,"Kolkata Knight Riders","Gujarat Lions",24,1,21,0,"All","All",24,114.285714285714
"Manish Pandey",2017,"Kolkata Knight Riders","Mumbai Indians",114,1,80,0,"All","All",114,142.5
"Manish Pandey",2017,"Kolkata Knight Riders","Punjab Kings",43,1,39,0,"All","All",43,110.25641025641
"Manish Pandey",2017,"Kolkata Knight Riders","Rising Pune Supergiants",37,1,32,0,"All","All",37,115.625
"Manish Pandey",2017,"Kolkata Knight Riders","Royal Challengers Bangalore",19,1,19,0,"All","All",19,100
"Manish Pandey",2017,"Kolkata Knight Riders","Sunrisers Hyderabad",85,2,64,0,"All","All",42.5,132.8125
"Manish Pandey",2018,"Sunrisers Hyderabad","Chennai Super Kings",13,3,24,0,"All","All",4.33333333333333,54.1666666666667
"Manish Pandey",2018,"Sunrisers Hyderabad","Delhi Capitals",21,1,17,0,"All","All",21,123.529411764706
"Manish Pandey",2018,"Sunrisers Hyderabad","Kolkata Knight Riders",29,2,33,0,"All","All",14.5,87.8787878787879
"Manish Pandey",2018,"Sunrisers Hyderabad","Mumbai Indians",27,2,19,0,"All","All",13.5,142.105263157895
"Manish Pandey",2018,"Sunrisers Hyderabad","Punjab Kings",111,1,93,0,"All","All",111,119.354838709677
"Manish Pandey",2018,"Sunrisers Hyderabad","Rajasthan Royals",16,1,15,0,"All","All",16,106.666666666667
"Manish Pandey",2018,"Sunrisers Hyderabad","Royal Challengers Bangalore",67,1,45,0,"All","All",67,148.888888888889
"Manish Pandey",2019,"Sunrisers Hyderabad","Chennai Super Kings",83,0,49,0,"All","All",Inf,169.387755102041
"Manish Pandey",2019,"Sunrisers Hyderabad","Delhi Capitals",40,2,49,0,"All","All",20,81.6326530612245
"Manish Pandey",2019,"Sunrisers Hyderabad","Kolkata Knight Riders",8,0,5,0,"All","All",Inf,160
"Manish Pandey",2019,"Sunrisers Hyderabad","Mumbai Indians",87,1,68,0,"All","All",87,127.941176470588
"Manish Pandey",2019,"Sunrisers Hyderabad","Punjab Kings",55,2,40,0,"All","All",27.5,137.5
"Manish Pandey",2019,"Sunrisers Hyderabad","Rajasthan Royals",62,2,40,0,"All","All",31,155
"Manish Pandey",2019,"Sunrisers Hyderabad","Royal Challengers Bangalore",9,1,12,0,"All","All",9,75
"Manish Pandey",2020,"Sunrisers Hyderabad","Chennai Super Kings",33,2,24,1,"All","All",16.5,137.5
"Manish Pandey",2020,"Sunrisers Hyderabad","Delhi Capitals",68,2,50,0,"All","All",34,136
"Manish Pandey",2020,"Sunrisers Hyderabad","Kolkata Knight Riders",57,2,45,0,"All","All",28.5,126.666666666667
"Manish Pandey",2020,"Sunrisers Hyderabad","Mumbai Indians",30,1,19,0,"All","All",30,157.894736842105
"Manish Pandey",2020,"Sunrisers Hyderabad","Punjab Kings",16,2,31,0,"All","All",8,51.6129032258064
"Manish Pandey",2020,"Sunrisers Hyderabad","Rajasthan Royals",137,1,91,0,"All","All",137,150.549450549451
"Manish Pandey",2020,"Sunrisers Hyderabad","Royal Challengers Bangalore",84,3,73,0,"All","All",28,115.068493150685
"Manish Pandey",2021,"Sunrisers Hyderabad","Chennai Super Kings",61,1,46,0,"All","All",61,132.608695652174
"Manish Pandey",2021,"Sunrisers Hyderabad","Delhi Capitals",17,1,16,0,"All","All",17,106.25
"Manish Pandey",2021,"Sunrisers Hyderabad","Kolkata Knight Riders",61,0,44,0,"All","All",Inf,138.636363636364
"Manish Pandey",2021,"Sunrisers Hyderabad","Mumbai Indians",71,1,48,0,"All","All",71,147.916666666667
"Manish Pandey",2021,"Sunrisers Hyderabad","Punjab Kings",13,1,23,0,"All","All",13,56.5217391304348
"Manish Pandey",2021,"Sunrisers Hyderabad","Rajasthan Royals",31,1,20,0,"All","All",31,155
"Manish Pandey",2021,"Sunrisers Hyderabad","Royal Challengers Bangalore",38,1,39,0,"All","All",38,97.4358974358974
"Manish Pandey",2022,"Lucknow Super Giants","Chennai Super Kings",5,1,6,0,"All","All",5,83.3333333333333
"Manish Pandey",2022,"Lucknow Super Giants","Gujarat Titans",6,1,5,0,"All","All",6,120
"Manish Pandey",2022,"Lucknow Super Giants","Mumbai Indians",60,2,51,0,"All","All",30,117.647058823529
"Manish Pandey",2022,"Lucknow Super Giants","Royal Challengers Bangalore",6,1,8,0,"All","All",6,75
"Manish Pandey",2022,"Lucknow Super Giants","Sunrisers Hyderabad",11,1,10,0,"All","All",11,110
"Manoj Tiwary",2008,"Delhi Capitals","Chennai Super Kings",5,0,2,0,"All","All",Inf,250
"Manoj Tiwary",2008,"Delhi Capitals","Deccan Chargers",4,0,1,0,"All","All",Inf,400
"Manoj Tiwary",2008,"Delhi Capitals","Kolkata Knight Riders",9,1,7,0,"All","All",9,128.571428571429
"Manoj Tiwary",2008,"Delhi Capitals","Mumbai Indians",36,1,29,1,"All","All",36,124.137931034483
"Manoj Tiwary",2008,"Delhi Capitals","Punjab Kings",39,1,34,0,"All","All",39,114.705882352941
"Manoj Tiwary",2008,"Delhi Capitals","Rajasthan Royals",0,1,3,0,"All","All",0,0
"Manoj Tiwary",2008,"Delhi Capitals","Royal Challengers Bangalore",11,0,9,0,"All","All",Inf,122.222222222222
"Manoj Tiwary",2009,"Delhi Capitals","Chennai Super Kings",9,1,13,0,"All","All",9,69.2307692307692
"Manoj Tiwary",2010,"Kolkata Knight Riders","Chennai Super Kings",35,2,34,0,"All","All",17.5,102.941176470588
"Manoj Tiwary",2010,"Kolkata Knight Riders","Deccan Chargers",5,2,8,0,"All","All",2.5,62.5
"Manoj Tiwary",2010,"Kolkata Knight Riders","Delhi Capitals",26,1,21,0,"All","All",26,123.809523809524
"Manoj Tiwary",2010,"Kolkata Knight Riders","Punjab Kings",110,1,79,0,"All","All",110,139.240506329114
"Manoj Tiwary",2010,"Kolkata Knight Riders","Rajasthan Royals",11,1,13,0,"All","All",11,84.6153846153846
"Manoj Tiwary",2010,"Kolkata Knight Riders","Royal Challengers Bangalore",50,2,31,0,"All","All",25,161.290322580645
"Manoj Tiwary",2011,"Kolkata Knight Riders","Chennai Super Kings",42,1,27,0,"All","All",42,155.555555555556
"Manoj Tiwary",2011,"Kolkata Knight Riders","Deccan Chargers",63,1,49,0,"All","All",63,128.571428571429
"Manoj Tiwary",2011,"Kolkata Knight Riders","Delhi Capitals",61,0,47,0,"All","All",Inf,129.787234042553
"Manoj Tiwary",2011,"Kolkata Knight Riders","Kochi Tuskers Kerala",47,2,58,0,"All","All",23.5,81.0344827586207
"Manoj Tiwary",2011,"Kolkata Knight Riders","Mumbai Indians",39,2,29,1,"All","All",19.5,134.48275862069
"Manoj Tiwary",2011,"Kolkata Knight Riders","Pune Warriors",24,1,24,0,"All","All",24,100
"Manoj Tiwary",2011,"Kolkata Knight Riders","Punjab Kings",34,0,41,0,"All","All",Inf,82.9268292682927
"Manoj Tiwary",2011,"Kolkata Knight Riders","Rajasthan Royals",30,0,26,0,"All","All",Inf,115.384615384615
"Manoj Tiwary",2011,"Kolkata Knight Riders","Royal Challengers Bangalore",19,0,24,0,"All","All",Inf,79.1666666666667
"Manoj Tiwary",2012,"Kolkata Knight Riders","Chennai Super Kings",34,2,30,0,"All","All",17,113.333333333333
"Manoj Tiwary",2012,"Kolkata Knight Riders","Deccan Chargers",30,0,28,0,"All","All",Inf,107.142857142857
