"Striker","Season","Bowler","Batting_Team","Bowling_Team","Runs","Dismissed","Balls","Run_Out","Stadium","Average","Strike_Rate"
"Rohit Sharma",2021,"Lungi Ngidi","Mumbai Indians","Chennai Super Kings",8,0,3,0,"All",Inf,266.666666666667
"Rohit Sharma",2021,"Marcus Stoinis","Mumbai Indians","Delhi Capitals",10,0,7,0,"All",Inf,142.857142857143
"Rohit Sharma",2021,"Mohammad Nabi","Mumbai Indians","Sunrisers Hyderabad",7,0,6,0,"All",Inf,116.666666666667
"Rohit Sharma",2021,"Mohammed Shami","Mumbai Indians","Punjab Kings",10,1,13,0,"All",10,76.9230769230769
"Rohit Sharma",2021,"Mohammed Siraj","Mumbai Indians","Royal Challengers Bangalore",16,0,17,0,"All",Inf,94.1176470588235
"Rohit Sharma",2021,"Moises Henriques","Mumbai Indians","Punjab Kings",8,0,8,0,"All",Inf,100
"Rohit Sharma",2021,"Mujeeb Ur Rahman","Mumbai Indians","Sunrisers Hyderabad",12,0,4,0,"All",Inf,300
"Rohit Sharma",2021,"Mustafizur Rahman","Mumbai Indians","Rajasthan Royals",15,0,8,0,"All",Inf,187.5
"Rohit Sharma",2021,"Nitish Rana","Mumbai Indians","Kolkata Knight Riders",5,0,5,0,"All",Inf,100
"Rohit Sharma",2021,"Pat Cummins","Mumbai Indians","Kolkata Knight Riders",3,1,4,0,"All",3,75
"Rohit Sharma",2021,"Prasidh Krishna","Mumbai Indians","Kolkata Knight Riders",9,0,4,0,"All",Inf,225
"Rohit Sharma",2021,"Rashid Khan","Mumbai Indians","Sunrisers Hyderabad",1,1,2,0,"All",1,50
"Rohit Sharma",2021,"Ravi Bishnoi","Mumbai Indians","Punjab Kings",12,1,13,0,"All",12,92.3076923076923
"Rohit Sharma",2021,"Ravichandran Ashwin","Mumbai Indians","Delhi Capitals",11,0,7,0,"All",Inf,157.142857142857
"Rohit Sharma",2021,"Sam Curran","Mumbai Indians","Chennai Super Kings",10,0,6,0,"All",Inf,166.666666666667
"Rohit Sharma",2021,"Shakib Al Hasan","Mumbai Indians","Kolkata Knight Riders",10,0,10,0,"All",Inf,100
"Rohit Sharma",2021,"Shardul Thakur","Mumbai Indians","Chennai Super Kings",1,1,2,0,"All",1,50
"Rohit Sharma",2021,"Shreyas Gopal","Mumbai Indians","Rajasthan Royals",8,0,5,0,"All",Inf,160
"Rohit Sharma",2021,"Sunil Narine","Mumbai Indians","Kolkata Knight Riders",8,1,8,0,"All",8,100
"Rohit Sharma",2021,"Umran Malik","Mumbai Indians","Sunrisers Hyderabad",5,0,3,0,"All",Inf,166.666666666667
"Rohit Sharma",2021,"Varun Chakravarthy","Mumbai Indians","Kolkata Knight Riders",33,0,25,0,"All",Inf,132
"Rohit Sharma",2021,"Vijay Shankar","Mumbai Indians","Sunrisers Hyderabad",1,1,2,0,"All",1,50
"Rohit Sharma",2021,"Yuzvendra Chahal","Mumbai Indians","Royal Challengers Bangalore",10,1,7,1,"All",10,142.857142857143
"Rohit Sharma",2022,"Abhishek Sharma","Mumbai Indians","Sunrisers Hyderabad",8,0,4,0,"All",Inf,200
"Rohit Sharma",2022,"Akash Deep","Mumbai Indians","Royal Challengers Bangalore",6,0,3,0,"All",Inf,200
"Rohit Sharma",2022,"Alzarri Joseph","Mumbai Indians","Gujarat Titans",23,0,10,0,"All",Inf,230
"Rohit Sharma",2022,"Anrich Nortje","Mumbai Indians","Delhi Capitals",0,1,2,0,"All",0,0
"Rohit Sharma",2022,"Arshdeep Singh","Mumbai Indians","Punjab Kings",3,0,4,0,"All",Inf,75
"Rohit Sharma",2022,"Avesh Khan","Mumbai Indians","Lucknow Super Giants",4,1,4,0,"All",4,100
"Rohit Sharma",2022,"Axar Patel","Mumbai Indians","Delhi Capitals",8,0,5,0,"All",Inf,160
"Rohit Sharma",2022,"Bhuvneshwar Kumar","Mumbai Indians","Sunrisers Hyderabad",15,0,8,0,"All",Inf,187.5
"Rohit Sharma",2022,"David Willey","Mumbai Indians","Royal Challengers Bangalore",0,0,3,0,"All",NA,0
"Rohit Sharma",2022,"Dushmantha Chameera","Mumbai Indians","Lucknow Super Giants",6,0,8,0,"All",Inf,75
"Rohit Sharma",2022,"Fazalhaq Farooqi","Mumbai Indians","Sunrisers Hyderabad",4,0,9,0,"All",Inf,44.4444444444444
"Rohit Sharma",2022,"Harshal Patel","Mumbai Indians","Royal Challengers Bangalore",0,1,1,0,"All",0,0
"Rohit Sharma",2022,"Jason Holder","Mumbai Indians","Lucknow Super Giants",17,0,8,0,"All",Inf,212.5
"Rohit Sharma",2022,"Kagiso Rabada","Mumbai Indians","Punjab Kings",14,1,9,0,"All",14,155.555555555556
"Rohit Sharma",2022,"Kamlesh Nagarkoti","Mumbai Indians","Delhi Capitals",11,0,5,0,"All",Inf,220
"Rohit Sharma",2022,"Khaleel Ahmed","Mumbai Indians","Delhi Capitals",6,0,17,0,"All",Inf,35.2941176470588
"Rohit Sharma",2022,"Krunal Pandya","Mumbai Indians","Lucknow Super Giants",11,1,10,0,"All",11,110
"Rohit Sharma",2022,"Kuldeep Yadav","Mumbai Indians","Delhi Capitals",4,1,5,0,"All",4,80
"Rohit Sharma",2022,"Lockie Ferguson","Mumbai Indians","Gujarat Titans",5,0,4,0,"All",Inf,125
"Rohit Sharma",2022,"Mitchell Marsh","Mumbai Indians","Delhi Capitals",1,0,1,0,"All",Inf,100
"Rohit Sharma",2022,"Mohammed Shami","Mumbai Indians","Gujarat Titans",10,0,8,0,"All",Inf,125
"Rohit Sharma",2022,"Mohammed Siraj","Mumbai Indians","Royal Challengers Bangalore",16,0,6,0,"All",Inf,266.666666666667
"Rohit Sharma",2022,"Mohsin Khan","Mumbai Indians","Lucknow Super Giants",5,0,5,0,"All",Inf,100
"Rohit Sharma",2022,"Mukesh Choudhary","Mumbai Indians","Chennai Super Kings",9,1,8,0,"All",9,112.5
"Rohit Sharma",2022,"Pradeep Sangwan","Mumbai Indians","Gujarat Titans",1,0,1,0,"All",Inf,100
"Rohit Sharma",2022,"Prasidh Krishna","Mumbai Indians","Rajasthan Royals",11,1,7,0,"All",11,157.142857142857
"Rohit Sharma",2022,"Rashid Khan","Mumbai Indians","Gujarat Titans",4,1,5,0,"All",4,80
"Rohit Sharma",2022,"Rasikh Salam","Mumbai Indians","Kolkata Knight Riders",2,0,5,0,"All",Inf,40
"Rohit Sharma",2022,"Ravi Bishnoi","Mumbai Indians","Lucknow Super Giants",2,0,3,0,"All",Inf,66.6666666666667
"Rohit Sharma",2022,"Ravichandran Ashwin","Mumbai Indians","Rajasthan Royals",0,1,2,0,"All",0,0
"Rohit Sharma",2022,"Shardul Thakur","Mumbai Indians","Delhi Capitals",13,0,10,0,"All",Inf,130
"Rohit Sharma",2022,"Simarjeet Singh","Mumbai Indians","Chennai Super Kings",9,1,8,0,"All",9,112.5
"Rohit Sharma",2022,"T Natarajan","Mumbai Indians","Sunrisers Hyderabad",9,0,5,0,"All",Inf,180
"Rohit Sharma",2022,"Tim Southee","Mumbai Indians","Kolkata Knight Riders",2,1,6,0,"All",2,33.3333333333333
"Rohit Sharma",2022,"Trent Boult","Mumbai Indians","Rajasthan Royals",1,0,1,0,"All",Inf,100
"Rohit Sharma",2022,"Umesh Yadav","Mumbai Indians","Kolkata Knight Riders",1,1,7,0,"All",1,14.2857142857143
"Rohit Sharma",2022,"Umran Malik","Mumbai Indians","Sunrisers Hyderabad",4,0,3,0,"All",Inf,133.333333333333
"Rohit Sharma",2022,"Vaibhav Arora","Mumbai Indians","Punjab Kings",11,0,4,0,"All",Inf,275
"Rohit Sharma",2022,"Wanindu Hasaranga de Silva","Mumbai Indians","Royal Challengers Bangalore",4,0,2,0,"All",Inf,200
"Rohit Sharma",2022,"Washington Sundar","Mumbai Indians","Sunrisers Hyderabad",8,1,7,0,"All",8,114.285714285714
"Romario Shepherd",2022,"Andrew Tye","Sunrisers Hyderabad","Lucknow Super Giants",7,0,4,0,"All",Inf,175
"Romario Shepherd",2022,"Arshdeep Singh","Sunrisers Hyderabad","Punjab Kings",7,0,6,0,"All",Inf,116.666666666667
"Romario Shepherd",2022,"Avesh Khan","Sunrisers Hyderabad","Lucknow Super Giants",0,0,2,0,"All",NA,0
"Romario Shepherd",2022,"Harpreet Brar","Sunrisers Hyderabad","Punjab Kings",0,0,2,0,"All",NA,0
"Romario Shepherd",2022,"Jason Holder","Sunrisers Hyderabad","Lucknow Super Giants",1,1,2,0,"All",1,50
"Romario Shepherd",2022,"Kagiso Rabada","Sunrisers Hyderabad","Punjab Kings",0,0,1,0,"All",NA,0
"Romario Shepherd",2022,"Nathan Coulter-Nile","Sunrisers Hyderabad","Rajasthan Royals",14,0,4,0,"All",Inf,350
"Romario Shepherd",2022,"Nathan Ellis","Sunrisers Hyderabad","Punjab Kings",19,0,6,0,"All",Inf,316.666666666667
"Romario Shepherd",2022,"Ravichandran Ashwin","Sunrisers Hyderabad","Rajasthan Royals",6,0,8,0,"All",Inf,75
"Romario Shepherd",2022,"Yuzvendra Chahal","Sunrisers Hyderabad","Rajasthan Royals",4,1,6,0,"All",4,66.6666666666667
"Ronit More",2015,"Andre Russell","Chennai Super Kings","Kolkata Knight Riders",2,0,2,0,"All",Inf,100
"Ross Taylor",2008,"Albie Morkel","Royal Challengers Bangalore","Chennai Super Kings",18,0,10,0,"All",Inf,180
"Ross Taylor",2008,"Dhawal Kulkarni","Royal Challengers Bangalore","Mumbai Indians",1,0,1,0,"All",Inf,100
"Ross Taylor",2008,"Glenn McGrath","Royal Challengers Bangalore","Delhi Capitals",13,1,6,0,"All",13,216.666666666667
"Ross Taylor",2008,"Harbhajan Singh","Royal Challengers Bangalore","Mumbai Indians",13,0,4,0,"All",Inf,325
"Ross Taylor",2008,"Jacob Oram","Royal Challengers Bangalore","Chennai Super Kings",11,0,5,0,"All",Inf,220
"Ross Taylor",2008,"Joginder Sharma","Royal Challengers Bangalore","Chennai Super Kings",8,0,7,0,"All",Inf,114.285714285714
"Ross Taylor",2008,"Manpreet Gony","Royal Challengers Bangalore","Chennai Super Kings",9,0,4,0,"All",Inf,225
"Ross Taylor",2008,"Mohammad Asif","Royal Challengers Bangalore","Delhi Capitals",16,0,9,0,"All",Inf,177.777777777778
"Ross Taylor",2008,"Munaf Patel","Royal Challengers Bangalore","Rajasthan Royals",14,1,4,0,"All",14,350
"Ross Taylor",2008,"Palani Amarnath","Royal Challengers Bangalore","Chennai Super Kings",7,1,8,0,"All",7,87.5
"Ross Taylor",2008,"Sanath Jayasuriya","Royal Challengers Bangalore","Mumbai Indians",7,1,5,0,"All",7,140
"Ross Taylor",2008,"Shane Watson","Royal Challengers Bangalore","Rajasthan Royals",5,0,5,0,"All",Inf,100
"Ross Taylor",2008,"Shaun Pollock","Royal Challengers Bangalore","Mumbai Indians",2,0,2,0,"All",Inf,100
"Ross Taylor",2008,"Siddharth Trivedi","Royal Challengers Bangalore","Rajasthan Royals",1,0,1,0,"All",Inf,100
"Ross Taylor",2008,"Sohail Tanvir","Royal Challengers Bangalore","Rajasthan Royals",24,0,10,0,"All",Inf,240
"Ross Taylor",2009,"Aavishkar Salvi","Royal Challengers Bangalore","Delhi Capitals",11,0,5,0,"All",Inf,220
"Ross Taylor",2009,"Ajantha Mendis","Royal Challengers Bangalore","Kolkata Knight Riders",6,0,5,0,"All",Inf,120
"Ross Taylor",2009,"Ajit Agarkar","Royal Challengers Bangalore","Kolkata Knight Riders",29,0,10,0,"All",Inf,290
"Ross Taylor",2009,"Albie Morkel","Royal Challengers Bangalore","Chennai Super Kings",7,0,14,0,"All",Inf,50
"Ross Taylor",2009,"Amit Mishra","Royal Challengers Bangalore","Delhi Capitals",8,1,12,0,"All",8,66.6666666666667
"Ross Taylor",2009,"Andrew Flintoff","Royal Challengers Bangalore","Chennai Super Kings",0,1,2,0,"All",0,0
"Ross Taylor",2009,"Andrew Symonds","Royal Challengers Bangalore","Deccan Chargers",0,1,2,0,"All",0,0
"Ross Taylor",2009,"Angelo Mathews","Royal Challengers Bangalore","Kolkata Knight Riders",21,0,6,0,"All",Inf,350
"Ross Taylor",2009,"Ashish Nehra","Royal Challengers Bangalore","Delhi Capitals",9,0,7,0,"All",Inf,128.571428571429
"Ross Taylor",2009,"Chetanya Nanda","Royal Challengers Bangalore","Mumbai Indians",12,0,7,0,"All",Inf,171.428571428571
"Ross Taylor",2009,"Daniel Vettori","Royal Challengers Bangalore","Delhi Capitals",8,0,6,0,"All",Inf,133.333333333333
"Ross Taylor",2009,"Dhawal Kulkarni","Royal Challengers Bangalore","Mumbai Indians",0,0,1,0,"All",NA,0
"Ross Taylor",2009,"Dimitri Mascarenhas","Royal Challengers Bangalore","Rajasthan Royals",0,1,1,0,"All",0,0
"Ross Taylor",2009,"Dirk Nannes","Royal Challengers Bangalore","Delhi Capitals",1,0,5,0,"All",Inf,20
"Ross Taylor",2009,"Harbhajan Singh","Royal Challengers Bangalore","Mumbai Indians",3,0,6,0,"All",Inf,50
"Ross Taylor",2009,"Harmeet Singh","Royal Challengers Bangalore","Deccan Chargers",12,0,8,0,"All",Inf,150
"Ross Taylor",2009,"Irfan Pathan","Royal Challengers Bangalore","Punjab Kings",5,0,2,0,"All",Inf,250
"Ross Taylor",2009,"Ishant Sharma","Royal Challengers Bangalore","Kolkata Knight Riders",10,0,4,0,"All",Inf,250
"Ross Taylor",2009,"Jacob Oram","Royal Challengers Bangalore","Chennai Super Kings",12,1,8,0,"All",12,150
"Ross Taylor",2009,"Lakshmipathy Balaji","Royal Challengers Bangalore","Chennai Super Kings",13,0,10,0,"All",Inf,130
"Ross Taylor",2009,"Lasith Malinga","Royal Challengers Bangalore","Mumbai Indians",1,1,2,0,"All",1,50
"Ross Taylor",2009,"Murali Kartik","Royal Challengers Bangalore","Kolkata Knight Riders",15,0,8,0,"All",Inf,187.5
"Ross Taylor",2009,"Muthiah Muralidaran","Royal Challengers Bangalore","Chennai Super Kings",6,0,13,0,"All",Inf,46.1538461538462
"Ross Taylor",2009,"Piyush Chawla","Royal Challengers Bangalore","Punjab Kings",6,0,6,0,"All",Inf,100
"Ross Taylor",2009,"Pradeep Sangwan","Royal Challengers Bangalore","Delhi Capitals",5,0,4,0,"All",Inf,125
"Ross Taylor",2009,"Pragyan Ojha","Royal Challengers Bangalore","Deccan Chargers",12,1,11,0,"All",12,109.090909090909
"Ross Taylor",2009,"Ravi Bopara","Royal Challengers Bangalore","Punjab Kings",2,0,2,0,"All",Inf,100
"Ross Taylor",2009,"Rohit Sharma","Royal Challengers Bangalore","Deccan Chargers",4,0,3,0,"All",Inf,133.333333333333
"Ross Taylor",2009,"Shadab Jakati","Royal Challengers Bangalore","Chennai Super Kings",9,0,10,0,"All",Inf,90
"Ross Taylor",2009,"Sudeep Tyagi","Royal Challengers Bangalore","Chennai Super Kings",11,0,7,0,"All",Inf,157.142857142857
"Ross Taylor",2009,"Suresh Raina","Royal Challengers Bangalore","Chennai Super Kings",6,0,2,0,"All",Inf,300
"Ross Taylor",2009,"Vikram Singh","Royal Challengers Bangalore","Punjab Kings",13,0,6,0,"All",Inf,216.666666666667
"Ross Taylor",2009,"Yogesh Nagar","Royal Challengers Bangalore","Delhi Capitals",14,1,7,0,"All",14,200
"Ross Taylor",2009,"Yusuf Abdulla","Royal Challengers Bangalore","Punjab Kings",7,1,4,0,"All",7,175
"Ross Taylor",2009,"Yuvraj Singh","Royal Challengers Bangalore","Punjab Kings",2,0,2,0,"All",Inf,100
"Ross Taylor",2010,"Ajantha Mendis","Royal Challengers Bangalore","Kolkata Knight Riders",9,0,4,0,"All",Inf,225
"Ross Taylor",2010,"Amit Mishra","Royal Challengers Bangalore","Delhi Capitals",19,0,5,0,"All",Inf,380
"Ross Taylor",2010,"Andrew Symonds","Royal Challengers Bangalore","Deccan Chargers",1,0,1,0,"All",Inf,100
"Ross Taylor",2010,"Angelo Mathews","Royal Challengers Bangalore","Kolkata Knight Riders",1,0,1,0,"All",Inf,100
"Ross Taylor",2010,"Ashok Dinda","Royal Challengers Bangalore","Kolkata Knight Riders",4,0,1,0,"All",Inf,400
"Ross Taylor",2010,"Dilhara Fernando","Royal Challengers Bangalore","Mumbai Indians",3,1,4,0,"All",3,75
"Ross Taylor",2010,"Harbhajan Singh","Royal Challengers Bangalore","Mumbai Indians",13,0,10,0,"All",Inf,130
"Ross Taylor",2010,"Kieron Pollard","Royal Challengers Bangalore","Mumbai Indians",7,0,10,0,"All",Inf,70
"Ross Taylor",2010,"Lasith Malinga","Royal Challengers Bangalore","Mumbai Indians",4,0,7,0,"All",Inf,57.1428571428571
"Ross Taylor",2010,"Pragyan Ojha","Royal Challengers Bangalore","Deccan Chargers",0,1,3,0,"All",0,0
"Ross Taylor",2010,"RP Singh","Royal Challengers Bangalore","Deccan Chargers",1,1,3,0,"All",1,33.3333333333333
"Ross Taylor",2010,"Rajat Bhatia","Royal Challengers Bangalore","Delhi Capitals",3,1,5,0,"All",3,60
"Ross Taylor",2010,"Shane Warne","Royal Challengers Bangalore","Rajasthan Royals",2,0,7,0,"All",Inf,28.5714285714286
"Ross Taylor",2010,"Siddharth Trivedi","Royal Challengers Bangalore","Rajasthan Royals",8,0,4,0,"All",Inf,200
"Ross Taylor",2010,"Zaheer Khan","Royal Challengers Bangalore","Mumbai Indians",13,0,10,0,"All",Inf,130
"Ross Taylor",2011,"Abrar Kazi","Rajasthan Royals","Royal Challengers Bangalore",3,0,2,0,"All",Inf,150
"Ross Taylor",2011,"Albie Morkel","Rajasthan Royals","Chennai Super Kings",3,2,4,0,"All",1.5,75
"Ross Taylor",2011,"Alfonso Thomas","Rajasthan Royals","Pune Warriors",14,0,8,0,"All",Inf,175
"Ross Taylor",2011,"Ali Murtaza","Rajasthan Royals","Mumbai Indians",1,0,2,0,"All",Inf,50
"Ross Taylor",2011,"Amit Mishra","Rajasthan Royals","Deccan Chargers",11,0,6,0,"All",Inf,183.333333333333
"Ross Taylor",2011,"Ashok Dinda","Rajasthan Royals","Delhi Capitals",10,0,2,0,"All",Inf,500
"Ross Taylor",2011,"Brett Lee","Rajasthan Royals","Kolkata Knight Riders",8,0,5,0,"All",Inf,160
"Ross Taylor",2011,"Charl Langeveldt","Rajasthan Royals","Royal Challengers Bangalore",5,1,6,0,"All",5,83.3333333333333
"Ross Taylor",2011,"Dale Steyn","Rajasthan Royals","Deccan Chargers",1,0,2,0,"All",Inf,50
"Ross Taylor",2011,"Dan Christian","Rajasthan Royals","Deccan Chargers",2,0,2,0,"All",Inf,100
"Ross Taylor",2011,"Doug Bollinger","Rajasthan Royals","Chennai Super Kings",6,0,3,0,"All",Inf,200
"Ross Taylor",2011,"Dwayne Bravo","Rajasthan Royals","Chennai Super Kings",3,0,4,0,"All",Inf,75
"Ross Taylor",2011,"Harbhajan Singh","Rajasthan Royals","Mumbai Indians",4,0,5,0,"All",Inf,80
"Ross Taylor",2011,"Iqbal Abdulla","Rajasthan Royals","Kolkata Knight Riders",3,0,4,0,"All",Inf,75
"Ross Taylor",2011,"Ishant Sharma","Rajasthan Royals","Deccan Chargers",7,0,4,0,"All",Inf,175
"Ross Taylor",2011,"Jacques Kallis","Rajasthan Royals","Kolkata Knight Riders",4,0,4,0,"All",Inf,100
"Ross Taylor",2011,"Jerome Taylor","Rajasthan Royals","Pune Warriors",3,0,5,0,"All",Inf,60
"Ross Taylor",2011,"Kieron Pollard","Rajasthan Royals","Mumbai Indians",2,0,3,0,"All",Inf,66.6666666666667
"Ross Taylor",2011,"Lakshmipathy Balaji","Rajasthan Royals","Kolkata Knight Riders",19,0,8,0,"All",Inf,237.5
"Ross Taylor",2011,"Lasith Malinga","Rajasthan Royals","Mumbai Indians",0,0,4,0,"All",NA,0
"Ross Taylor",2011,"Morne Morkel","Rajasthan Royals","Delhi Capitals",3,0,5,0,"All",Inf,60
"Ross Taylor",2011,"Munaf Patel","Rajasthan Royals","Mumbai Indians",5,0,3,0,"All",Inf,166.666666666667
"Ross Taylor",2011,"Murali Kartik","Rajasthan Royals","Pune Warriors",21,0,8,0,"All",Inf,262.5
"Ross Taylor",2011,"Nathan McCullum","Rajasthan Royals","Pune Warriors",8,0,5,0,"All",Inf,160
"Ross Taylor",2011,"Piyush Chawla","Rajasthan Royals","Punjab Kings",0,1,4,0,"All",0,0
"Ross Taylor",2011,"Praveen Kumar","Rajasthan Royals","Punjab Kings",0,0,1,0,"All",NA,0
"Ross Taylor",2011,"Rahul Sharma","Rajasthan Royals","Pune Warriors",1,0,9,0,"All",Inf,11.1111111111111
"Ross Taylor",2011,"Rajagopal Sathish","Rajasthan Royals","Mumbai Indians",1,0,1,0,"All",Inf,100
"Ross Taylor",2011,"Ravichandran Ashwin","Rajasthan Royals","Chennai Super Kings",6,0,3,0,"All",Inf,200
"Ross Taylor",2011,"Ravindra Jadeja","Rajasthan Royals","Kochi Tuskers Kerala",2,0,1,0,"All",Inf,200
"Ross Taylor",2011,"Shadab Jakati","Rajasthan Royals","Chennai Super Kings",6,0,5,0,"All",Inf,120
"Ross Taylor",2011,"Shahbaz Nadeem","Rajasthan Royals","Delhi Capitals",5,0,3,0,"All",Inf,166.666666666667
"Ross Taylor",2011,"Shakib Al Hasan","Rajasthan Royals","Kolkata Knight Riders",6,0,9,0,"All",Inf,66.6666666666667
"Ross Taylor",2011,"Sreenath Aravind","Rajasthan Royals","Royal Challengers Bangalore",4,0,3,0,"All",Inf,133.333333333333
"Ross Taylor",2011,"Suraj Randiv","Rajasthan Royals","Chennai Super Kings",2,0,3,0,"All",Inf,66.6666666666667
"Ross Taylor",2011,"Virat Kohli","Rajasthan Royals","Royal Challengers Bangalore",1,0,2,0,"All",Inf,50
"Ross Taylor",2011,"Yusuf Pathan","Rajasthan Royals","Kolkata Knight Riders",1,1,4,0,"All",1,25
"Ross Taylor",2012,"Albie Morkel","Delhi Capitals","Chennai Super Kings",7,0,4,0,"All",Inf,175
"Ross Taylor",2012,"Alfonso Thomas","Delhi Capitals","Pune Warriors",0,1,1,0,"All",0,0
"Ross Taylor",2012,"Amit Singh","Delhi Capitals","Rajasthan Royals",4,0,5,0,"All",Inf,80
"Ross Taylor",2012,"Ankeet Chavan","Delhi Capitals","Rajasthan Royals",6,0,5,0,"All",Inf,120
"Ross Taylor",2012,"Ankit Sharma","Delhi Capitals","Deccan Chargers",3,0,1,0,"All",Inf,300
"Ross Taylor",2012,"Ashish Nehra","Delhi Capitals","Pune Warriors",0,0,1,0,"All",NA,0
"Ross Taylor",2012,"Ben Hilfenhaus","Delhi Capitals","Chennai Super Kings",2,0,2,0,"All",Inf,100
"Ross Taylor",2012,"Brad Hogg","Delhi Capitals","Rajasthan Royals",8,1,11,0,"All",8,72.7272727272727
"Ross Taylor",2012,"Dan Christian","Delhi Capitals","Deccan Chargers",1,1,2,1,"All",1,50
"Ross Taylor",2012,"Dwayne Bravo","Delhi Capitals","Chennai Super Kings",0,1,1,0,"All",0,0
"Ross Taylor",2012,"Harbhajan Singh","Delhi Capitals","Mumbai Indians",13,0,4,0,"All",Inf,325
"Ross Taylor",2012,"Harshal Patel","Delhi Capitals","Royal Challengers Bangalore",11,0,6,0,"All",Inf,183.333333333333
"Ross Taylor",2012,"Jacques Kallis","Delhi Capitals","Kolkata Knight Riders",6,1,12,0,"All",6,50
"Ross Taylor",2012,"Jean-Paul Duminy","Delhi Capitals","Deccan Chargers",3,0,3,0,"All",Inf,100
"Ross Taylor",2012,"Kevon Cooper","Delhi Capitals","Rajasthan Royals",5,0,10,0,"All",Inf,50
"Ross Taylor",2012,"Kieron Pollard","Delhi Capitals","Mumbai Indians",2,0,4,0,"All",Inf,50
"Ross Taylor",2012,"Lasith Malinga","Delhi Capitals","Mumbai Indians",0,1,1,0,"All",0,0
"Ross Taylor",2012,"Munaf Patel","Delhi Capitals","Mumbai Indians",6,0,4,0,"All",Inf,150
"Ross Taylor",2012,"Murali Kartik","Delhi Capitals","Pune Warriors",8,0,12,0,"All",Inf,66.6666666666667
"Ross Taylor",2012,"Muthiah Muralidaran","Delhi Capitals","Royal Challengers Bangalore",29,0,12,0,"All",Inf,241.666666666667
"Ross Taylor",2012,"Pankaj Singh","Delhi Capitals","Rajasthan Royals",3,1,6,0,"All",3,50
"Ross Taylor",2012,"Parvinder Awana","Delhi Capitals","Punjab Kings",0,1,2,0,"All",0,0
"Ross Taylor",2012,"Pradeep Sangwan","Delhi Capitals","Kolkata Knight Riders",5,1,8,0,"All",5,62.5
"Ross Taylor",2012,"Pragyan Ojha","Delhi Capitals","Mumbai Indians",3,0,2,0,"All",Inf,150
"Ross Taylor",2012,"Prasanth Parameswaran","Delhi Capitals","Royal Challengers Bangalore",15,0,7,0,"All",Inf,214.285714285714
"Ross Taylor",2012,"Rahul Sharma","Delhi Capitals","Pune Warriors",5,0,6,0,"All",Inf,83.3333333333333
"Ross Taylor",2012,"Rajat Bhatia","Delhi Capitals","Kolkata Knight Riders",6,0,9,0,"All",Inf,66.6666666666667
"Ross Taylor",2012,"Ravichandran Ashwin","Delhi Capitals","Chennai Super Kings",0,0,2,0,"All",NA,0
"Ross Taylor",2012,"Robin Peterson","Delhi Capitals","Mumbai Indians",2,0,2,0,"All",Inf,100
"Ross Taylor",2012,"Shadab Jakati","Delhi Capitals","Chennai Super Kings",15,0,5,0,"All",Inf,300
"Ross Taylor",2012,"Shane Watson","Delhi Capitals","Rajasthan Royals",5,0,3,0,"All",Inf,166.666666666667
"Ross Taylor",2012,"Sourav Ganguly","Delhi Capitals","Pune Warriors",8,0,6,0,"All",Inf,133.333333333333
"Ross Taylor",2012,"Sunil Narine","Delhi Capitals","Kolkata Knight Riders",10,0,6,0,"All",Inf,166.666666666667
"Ross Taylor",2012,"Veer Pratap Singh","Delhi Capitals","Deccan Chargers",6,0,5,0,"All",Inf,120
"Ross Taylor",2012,"Vinay Kumar","Delhi Capitals","Royal Challengers Bangalore",0,1,1,0,"All",0,0
"Ross Taylor",2013,"Amit Mishra","Pune Warriors","Sunrisers Hyderabad",7,0,6,0,"All",Inf,116.666666666667
"Ross Taylor",2013,"Ashish Reddy","Pune Warriors","Sunrisers Hyderabad",6,1,5,0,"All",6,120
"Ross Taylor",2013,"Cameron White","Pune Warriors","Sunrisers Hyderabad",1,0,2,0,"All",Inf,50
"Ross Taylor",2013,"Chris Morris","Pune Warriors","Chennai Super Kings",2,1,3,0,"All",2,66.6666666666667
