Match_Id,Stadium,Toss,POTM,Match_days,Batting.Team,Chasing.Team,Season
548313,Subrata Roy Sahara Stadium,"Pune Warriors, Bat",Marlon Samuels,"8 April 2012, Night","Jesse Ryder, Sourav Ganguly, Marlon Samuels, Robin Uthappa, Callum Ferguson, Steven Smith, Manish Pandey, Rahul Sharma, Murali Kartik, Ashok Dinda, Ashish Nehra","Adam Gilchrist, Paul Valthaty, Mandeep Singh, Abhishek Nayar, David Hussey, Piyush Chawla, Dimitri Mascarenhas, Bipul Sharma, James Faulkner, Praveen Kumar, Harmeet Singh",2012
548314,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"Deccan Chargers, Bat",Rohit Sharma,"9 April 2012, Night","Parthiv Patel, Shikhar Dhawan, Bharat Chipli, Dan Christian, Kumar Sangakkara, Cameron White, Dwaraka Ravi Teja, Amit Mishra, Dale Steyn, Ankit Sharma, Anand Rajan","Tirumalasetti Suman, Richard Levi, Rohit Sharma, Ambati Rayudu, Kieron Pollard, Dinesh Karthik, James Franklin, Harbhajan Singh, (c), Lasith Malinga, Pragyan Ojha, Munaf Patel",2012
548315,M Chinnaswamy Stadium,"Royal Challengers Bangalore, Bowl",Lakshmipathy Balaji,"10 April 2012, Daynight","Jacques Kallis, Gautam Gambhir, Manvinder Bisla, Yusuf Pathan, Manoj Tiwary, Ryan ten Doeschate, Shakib Al Hasan, Laxmi Shukla, Brett Lee, Rajat Bhatia, Lakshmipathy Balaji","Cheteshwar Pujara, Chris Gayle, Virat Kohli, AB de Villiers, Saurabh Tiwary, Mayank Agarwal, Daniel Vettori, Vinay Kumar, Harshal Patel, Zaheer Khan, Muthiah Muralidaran",2012
548316,Feroz Shah Kotla,"Delhi Capitals, Bowl",Morne Morkel,"10 April 2012, Night","Faf du Plessis, Murali Vijay, Suresh Raina, S Badrinath, Ravindra Jadeja, Dwayne Bravo, MS Dhoni, Albie Morkel, Ravichandran Ashwin, Shadab Jakati, Doug Bollinger","Naman Ojha, Virender Sehwag, Kevin Pietersen, Mahela Jayawardene, Roelof van der Merwe, Venugopal Rao, Yogesh Nagar, Irfan Pathan, Morne Morkel, Umesh Yadav, Shahbaz Nadeem",2012
548317,Wankhede Stadium,"Rajasthan Royals, Bowl",Kieron Pollard,"11 April 2012, Night","Richard Levi, Tirumalasetti Suman, Rohit Sharma, Ambati Rayudu, Kieron Pollard, Dinesh Karthik, James Franklin, Harbhajan Singh, Lasith Malinga, Pragyan Ojha, Munaf Patel","Rahul Dravid, Ajinkya Rahane, Shreevats Goswami, Owais Shah, Ashok Menaria, Johan Botha, Kevon Cooper, Ankeet Chavan, Brad Hogg, Amit Singh, Siddharth Trivedi",2012
548318,MA Chidambaram Stadium,"Royal Challengers Bangalore, Bat",Faf du Plessis,"12 April 2012, Daynight","Mayank Agarwal, Chris Gayle, Virat Kohli, AB de Villiers, Saurabh Tiwary, Raju Bhatkal, Cheteshwar Pujara, Daniel Vettori, Vinay Kumar, Zaheer Khan, Muthiah Muralidaran","Murali Vijay, Faf du Plessis, Suresh Raina, MS Dhoni, Dwayne Bravo, Albie Morkel, Ravindra Jadeja, S Badrinath, Ravichandran Ashwin, Shadab Jakati, Doug Bollinger",2012
548319,Punjab Cricket Association Stadium,"Punjab Kings, Bowl",Dimitri Mascarenhas,"12 April 2012, Night","Jesse Ryder, Sourav Ganguly, Marlon Samuels, Robin Uthappa, Angelo Mathews, Mithun Manhas, Steven Smith, Manish Pandey, Rahul Sharma, Ashish Nehra, Ashok Dinda","Paul Valthaty, Adam Gilchrist, Shaun Marsh, Mandeep Singh, Piyush Chawla, David Hussey, Dimitri Mascarenhas, Parvinder Awana, Bipul Sharma, Harmeet Singh, Praveen Kumar",2012
548320,Eden Gardens,"Rajasthan Royals, Bat",Shakib Al Hasan,"13 April 2012, Night","Rahul Dravid, Ajinkya Rahane, Ashok Menaria, Shreevats Goswami, Owais Shah, Brad Hodge, Johan Botha, Brad Hogg, Ankeet Chavan, Amit Singh, Siddharth Trivedi","Jacques Kallis, Gautam Gambhir, Manvinder Bisla, Manoj Tiwary, Shakib Al Hasan, Yusuf Pathan, Ryan ten Doeschate, Debabrata Das, Rajat Bhatia, Lakshmipathy Balaji, Sunil Narine",2012
548322,Subrata Roy Sahara Stadium,"Chennai Super Kings, Bat",Jesse Ryder,"14 April 2012, Night","Faf du Plessis, Murali Vijay, Suresh Raina, MS Dhoni, Ravindra Jadeja, Albie Morkel, Dwayne Bravo, S Badrinath, Nuwan Kulasekara, Ravichandran Ashwin, Yo Mahesh","Robin Uthappa, Jesse Ryder, Sourav Ganguly, Marlon Samuels, Steven Smith, Angelo Mathews, Mithun Manhas, Rahul Sharma, Murali Kartik, Ashok Dinda, Ashish Nehra",2012
548323,Eden Gardens,"Kolkata Knight Riders, Bowl",Sunil Narine,"15 April 2012, Daynight","Adam Gilchrist, Mandeep Singh, Shaun Marsh, David Hussey, Paras Dogra, Bipul Sharma, Dimitri Mascarenhas, Piyush Chawla, Praveen Kumar, Harmeet Singh, Bhargav Bhatt","Jacques Kallis, Gautam Gambhir, Manvinder Bisla, Manoj Tiwary, Shakib Al Hasan, Yusuf Pathan, Debabrata Das, Ryan ten Doeschate, Rajat Bhatia, Sunil Narine, Jaydev Unadkat",2012
548324,M Chinnaswamy Stadium,"Rajasthan Royals, Bat",Ajinkya Rahane,"15 April 2012, Night","Rahul Dravid, Ajinkya Rahane, Owais Shah, Brad Hodge, Ashok Menaria, Johan Botha, Brad Hogg, Shreevats Goswami, †, Amit Singh, Siddharth Trivedi, Pankaj Singh","Mayank Agarwal, Chris Gayle, Virat Kohli, AB de Villiers, Saurabh Tiwary, Mohammad Kaif, Daniel Vettori, Vinay Kumar, Zaheer Khan, Sreenath Aravind, Muthiah Muralidaran",2012
548325,Wankhede Stadium,"Delhi Capitals, Bowl",Shahbaz Nadeem,"16 April 2012, Night","Richard Levi, Davy Jacobs, Rohit Sharma, Ambati Rayudu, Kieron Pollard, Dinesh Karthik, Harbhajan Singh, Clint McKay, RP Singh, Pragyan Ojha, Munaf Patel","Naman Ojha, Virender Sehwag, Kevin Pietersen, Mahela Jayawardene, Ross Taylor, Irfan Pathan, Yogesh Nagar, Ajit Agarkar, Morne Morkel, Umesh Yadav, Shahbaz Nadeem",2012
548326,Sawai Mansingh Stadium,"Deccan Chargers, Bat",Brad Hodge,"17 April 2012, Daynight","Kumar Sangakkara, Shikhar Dhawan, Dan Christian, Jean-Paul Duminy, Bharat Chipli, Tanmay Mishra, Abhishek Jhunjhunwala, Ankit Sharma, Amit Mishra, Dale Steyn, Anand Rajan","Rahul Dravid, Ajinkya Rahane, Ashok Menaria, Owais Shah, Brad Hodge, Johan Botha, Dishant Yagnik, Brad Hogg, Amit Singh, Siddharth Trivedi, Pankaj Singh",2012
548327,M Chinnaswamy Stadium,"Pune Warriors, Bat",Chris Gayle,"17 April 2012, Night","Robin Uthappa, Jesse Ryder, Sourav Ganguly, Marlon Samuels, Steven Smith, Angelo Mathews, Mithun Manhas, Bhuvneshwar Kumar, Rahul Sharma, Ashok Dinda, Ashish Nehra","Tillakaratne Dilshan, Chris Gayle, Mayank Agarwal, Virat Kohli, Saurabh Tiwary, AB de Villiers, Daniel Vettori, (c), Vinay Kumar, Zaheer Khan, Harshal Patel, KP Appanna",2012
548328,Punjab Cricket Association Stadium,"Punjab Kings, Bat",Gautam Gambhir,"18 April 2012, Night","Adam Gilchrist, Paul Valthaty, Shaun Marsh, Mandeep Singh, David Hussey, Paras Dogra, Dimitri Mascarenhas, Piyush Chawla, Harmeet Singh, Praveen Kumar, Bhargav Bhatt","Brendon McCullum, Gautam Gambhir, Manvinder Bisla, Jacques Kallis, Manoj Tiwary, Yusuf Pathan, Rajat Bhatia, Debabrata Das, Sunil Narine, Lakshmipathy Balaji, Brett Lee",2012
548321,Feroz Shah Kotla,"Deccan Chargers, Bat",Kevin Pietersen,"19 April 2012, Daynight","Kumar Sangakkara, Shikhar Dhawan, Parthiv Patel, Dan Christian, Jean-Paul Duminy, Bharat Chipli, Abhishek Jhunjhunwala, Dale Steyn, Amit Mishra, Ankit Sharma, Veer Pratap Singh","Naman Ojha, Virender Sehwag, Kevin Pietersen, Mahela Jayawardene, Ross Taylor, Irfan Pathan, Yogesh Nagar, Ajit Agarkar, Morne Morkel, Umesh Yadav, Shahbaz Nadeem",2012
548330,MA Chidambaram Stadium,"Pune Warriors, Bowl",Nuwan Kulasekara,"19 April 2012, Night","Faf du Plessis, S Badrinath, Suresh Raina, MS Dhoni, Dwayne Bravo, Ravindra Jadeja, Wriddhiman Saha, Nuwan Kulasekara, Ravichandran Ashwin, Shadab Jakati, Doug Bollinger","Robin Uthappa, Jesse Ryder, Sourav Ganguly, Manish Pandey, Marlon Samuels, Steven Smith, Angelo Mathews, Bhuvneshwar Kumar, Murali Kartik, Rahul Sharma, Ashish Nehra",2012
548331,Punjab Cricket Association Stadium,"Royal Challengers Bangalore, Bowl",Chris Gayle,"20 April 2012, Night","Nitin Saini, Paul Valthaty, Shaun Marsh, David Hussey, David Miller, Mandeep Singh, Azhar Mahmood, Piyush Chawla, Parvinder Awana, Praveen Kumar, Harmeet Singh","Mayank Agarwal, Chris Gayle, Virat Kohli, Saurabh Tiwary, AB de Villiers, Andrew McDonald, Daniel Vettori, Arun Karthik, †, Vinay Kumar, Harshal Patel, Zaheer Khan",2012
548332,MA Chidambaram Stadium,"Rajasthan Royals, Bat",Faf du Plessis,"21 April 2012, Daynight","Rahul Dravid, Ajinkya Rahane, Owais Shah, Ashok Menaria, Brad Hodge, Shreevats Goswami, †, Stuart Binny, Kevon Cooper, Brad Hogg, Amit Singh, Siddharth Trivedi","S Badrinath, Faf du Plessis, Suresh Raina, MS Dhoni, Dwayne Bravo, Ravindra Jadeja, Wriddhiman Saha, Ravichandran Ashwin, Nuwan Kulasekara, Shadab Jakati, Doug Bollinger",2012
548333,Feroz Shah Kotla,"Delhi Capitals, Bowl",Sourav Ganguly,"21 April 2012, Night","Robin Uthappa, Jesse Ryder, Sourav Ganguly, Steven Smith, Angelo Mathews, Manish Pandey, Alfonso Thomas, Mithun Manhas, Murali Kartik, Rahul Sharma, Ashish Nehra","Mahela Jayawardene, Virender Sehwag, Kevin Pietersen, Irfan Pathan, Pawan Negi, Ross Taylor, Yogesh Nagar, Naman Ojha, Morne Morkel, Shahbaz Nadeem, Umesh Yadav",2012
548334,Wankhede Stadium,"Mumbai Indians, Bat",Shaun Marsh,"22 April 2012, Daynight","James Franklin, Sachin Tendulkar, Rohit Sharma, Dinesh Karthik, Kieron Pollard, Harbhajan Singh, Thisara Perera, Ambati Rayudu, Pragyan Ojha, RP Singh, Munaf Patel","Nitin Saini, Mandeep Singh, Shaun Marsh, David Hussey, Azhar Mahmood, David Miller, Siddharth Chitnis, Piyush Chawla, Bhargav Bhatt, Praveen Kumar, Parvinder Awana",2012
548335,Barabati Stadium,"Kolkata Knight Riders, Bowl",Brett Lee,"22 April 2012, Night","Kumar Sangakkara, Shikhar Dhawan, Parthiv Patel, Cameron White, Jean-Paul Duminy, Ishank Jaggi, Ankit Sharma, Dale Steyn, Amit Mishra, Anand Rajan, Veer Pratap Singh","Brendon McCullum, Gautam Gambhir, Manvinder Bisla, Jacques Kallis, Yusuf Pathan, Manoj Tiwary, Debabrata Das, Rajat Bhatia, Sunil Narine, Lakshmipathy Balaji, Brett Lee",2012
548336,Sawai Mansingh Stadium,"Rajasthan Royals, Bowl",AB de Villiers,"23 April 2012, Night","Virat Kohli, Tillakaratne Dilshan, Mayank Agarwal, Chris Gayle, AB de Villiers, Saurabh Tiwary, Daniel Vettori, (c), Vinay Kumar, Zaheer Khan, Harshal Patel, KP Appanna","Rahul Dravid, Ajinkya Rahane, Owais Shah, Shreevats Goswami, Brad Hodge, Stuart Binny, Kevon Cooper, Brad Hogg, Pankaj Singh, Siddharth Trivedi, Ajit Chandila",2012
548337,Subrata Roy Sahara Stadium,"Pune Warriors, Bat",Virender Sehwag,"24 April 2012, Daynight","Jesse Ryder, Manish Pandey, Sourav Ganguly, Robin Uthappa, Steven Smith, Luke Wright, Alfonso Thomas, Mithun Manhas, Murali Kartik, Rahul Sharma, Ashish Nehra","Mahela Jayawardene, Virender Sehwag, Kevin Pietersen, Ross Taylor, Naman Ojha, †, Irfan Pathan, Yogesh Nagar, Morne Morkel, Pawan Negi, Shahbaz Nadeem, Umesh Yadav",2012
548338,Eden Gardens,NA,NA,"24 April 2012, Night","Jesse Ryder, Manish Pandey, Sourav Ganguly, Robin Uthappa, Steven Smith, Luke Wright, Alfonso Thomas, Mithun Manhas, Murali Kartik, Rahul Sharma, Ashish Nehra","Mahela Jayawardene, Virender Sehwag, Kevin Pietersen, Ross Taylor, Naman Ojha, †, Irfan Pathan, Yogesh Nagar, Morne Morkel, Pawan Negi, Shahbaz Nadeem, Umesh Yadav",2012
548339,Punjab Cricket Association Stadium,"Punjab Kings, Bat",Ambati Rayudu,"25 April 2012, Daynight","Nitin Saini, Mandeep Singh, Shaun Marsh, David Hussey, David Miller, Siddharth Chitnis, Azhar Mahmood, Piyush Chawla, Bhargav Bhatt, Praveen Kumar, Parvinder Awana","James Franklin, Sachin Tendulkar, Rohit Sharma, Dinesh Karthik, Kieron Pollard, Ambati Rayudu, Harbhajan Singh, Robin Peterson, RP Singh, Munaf Patel, Clint McKay",2012
548340,M Chinnaswamy Stadium,NA,NA,"25 April 2012, Night","Nitin Saini, Mandeep Singh, Shaun Marsh, David Hussey, David Miller, Siddharth Chitnis, Azhar Mahmood, Piyush Chawla, Bhargav Bhatt, Praveen Kumar, Parvinder Awana","James Franklin, Sachin Tendulkar, Rohit Sharma, Dinesh Karthik, Kieron Pollard, Ambati Rayudu, Harbhajan Singh, Robin Peterson, RP Singh, Munaf Patel, Clint McKay",2012
548341,Subrata Roy Sahara Stadium,"Deccan Chargers, Bat",Cameron White,"26 April 2012, Night","Parthiv Patel, Shikhar Dhawan, Cameron White, Kumar Sangakkara, Jean-Paul Duminy, Ishank Jaggi, Ankit Sharma, Ashish Reddy, Amit Mishra, Rusty Theron, Manpreet Gony","Manish Pandey, Jesse Ryder, Sourav Ganguly, Robin Uthappa, Marlon Samuels, Steven Smith, Mithun Manhas, Alfonso Thomas, Bhuvneshwar Kumar, Rahul Sharma, Ashish Nehra",2012
548342,Feroz Shah Kotla,"Mumbai Indians, Bowl",Virender Sehwag,"27 April 2012, Night","Mahela Jayawardene, Virender Sehwag, Kevin Pietersen, Irfan Pathan, Ross Taylor, Yogesh Nagar, Naman Ojha, Morne Morkel, Shahbaz Nadeem, Umesh Yadav, Ajit Agarkar","Aiden Blizzard, Sachin Tendulkar, Rohit Sharma, Dinesh Karthik, Ambati Rayudu, Kieron Pollard, Robin Peterson, Harbhajan Singh, Lasith Malinga, RP Singh, Rahul Shukla",2012
548343,MA Chidambaram Stadium,"Punjab Kings, Bat",Mandeep Singh,"28 April 2012, Daynight","Mandeep Singh, Shaun Marsh, Azhar Mahmood, David Miller, David Hussey, Bipul Sharma, Piyush Chawla, Nitin Saini, Praveen Kumar, Parvinder Awana, Bhargav Bhatt","Faf du Plessis, S Badrinath, Suresh Raina, Wriddhiman Saha, Ravindra Jadeja, MS Dhoni, Dwayne Bravo, Albie Morkel, Nuwan Kulasekara, Ravichandran Ashwin, Shadab Jakati",2012
548344,Eden Gardens,"Kolkata Knight Riders, Bat",Gautam Gambhir,"28 April 2012, Night","Brendon McCullum, Gautam Gambhir, Jacques Kallis, Yusuf Pathan, Manoj Tiwary, Laxmi Shukla, Rajat Bhatia, Debabrata Das, Sunil Narine, Brett Lee, Iqbal Abdulla","Tillakaratne Dilshan, Chris Gayle, Virat Kohli, AB de Villiers, Saurabh Tiwary, Mayank Agarwal, Daniel Vettori, Vinay Kumar, Zaheer Khan, Harshal Patel, KP Appanna",2012
548345,Feroz Shah Kotla,"Delhi Capitals, Bat",Virender Sehwag,"29 April 2012, Daynight","Mahela Jayawardene, Virender Sehwag, Kevin Pietersen, Ross Taylor, Yogesh Nagar, Naman Ojha, Irfan Pathan, Ajit Agarkar, Morne Morkel, Shahbaz Nadeem, Umesh Yadav","Rahul Dravid, Ajinkya Rahane, Brad Hodge, Owais Shah, Shreevats Goswami, †, Ashok Menaria, Kevon Cooper, Brad Hogg, Ankeet Chavan, Amit Singh, Pankaj Singh",2012
548346,Wankhede Stadium,"Mumbai Indians, Bowl",Dale Steyn,"29 April 2012, Night","Parthiv Patel, Shikhar Dhawan, Ishank Jaggi, Cameron White, Jean-Paul Duminy, Dan Christian, Bharat Chipli, Ashish Reddy, Amit Mishra, Dale Steyn, Veer Pratap Singh","Richard Levi, Sachin Tendulkar, Rohit Sharma, Dinesh Karthik, James Franklin, Ambati Rayudu, Robin Peterson, Harbhajan Singh, (c), Lasith Malinga, RP Singh, Munaf Patel",2012
548347,MA Chidambaram Stadium,"Chennai Super Kings, Bat",Gautam Gambhir,"30 April 2012, Night","Faf du Plessis, Michael Hussey, Suresh Raina, Dwayne Bravo, MS Dhoni, Ravindra Jadeja, Albie Morkel, S Badrinath, Ravichandran Ashwin, Shadab Jakati, Yo Mahesh","Gautam Gambhir, Brendon McCullum, Jacques Kallis, Manoj Tiwary, Yusuf Pathan, Debabrata Das, Laxmi Shukla, Rajat Bhatia, Sunil Narine, Brett Lee, Iqbal Abdulla",2012
548348,Barabati Stadium,"Deccan Chargers, Bat",Kumar Sangakkara,"1 May 2012, Daynight","Parthiv Patel, Shikhar Dhawan, Cameron White, Kumar Sangakkara, Jean-Paul Duminy, Biplab Samantray, Ankit Sharma, Ashish Reddy, Amit Mishra, Dale Steyn, Veer Pratap Singh","Manish Pandey, Michael Clarke, Sourav Ganguly, Steven Smith, Robin Uthappa, Mithun Manhas, Marlon Samuels, Wayne Parnell, Murali Kartik, Bhuvneshwar Kumar, Ashish Nehra",2012
548349,Sawai Mansingh Stadium,"Rajasthan Royals, Bat",Pawan Negi,"1 May 2012, Night","Rahul Dravid, Ajinkya Rahane, Shane Watson, Owais Shah, Brad Hodge, Ashok Menaria, Shreevats Goswami, Ankeet Chavan, Brad Hogg, Amit Singh, Pankaj Singh","Mahela Jayawardene, Virender Sehwag, Kevin Pietersen, Ross Taylor, Yogesh Nagar, Naman Ojha, Irfan Pathan, Pawan Negi, Morne Morkel, Shahbaz Nadeem, Umesh Yadav",2012
548350,M Chinnaswamy Stadium,"Punjab Kings, Bowl",Azhar Mahmood,"2 May 2012, Night","Mayank Agarwal, Chris Gayle, Virat Kohli, AB de Villiers, Andrew McDonald, Asad Pathan, Saurabh Tiwary, Daniel Vettori, (c), Vinay Kumar, Zaheer Khan, KP Appanna","Mandeep Singh, Shaun Marsh, Nitin Saini, David Hussey, Azhar Mahmood, Abhishek Nayar, Paras Dogra, Piyush Chawla, Ryan Harris, Praveen Kumar, Parvinder Awana",2012
548351,Subrata Roy Sahara Stadium,"Mumbai Indians, Bat",Lasith Malinga,"3 May 2012, Night","James Franklin, Sachin Tendulkar, Rohit Sharma, Robin Peterson, Dinesh Karthik, Ambati Rayudu, Thisara Perera, Harbhajan Singh, Lasith Malinga, Pragyan Ojha, Munaf Patel","Robin Uthappa, Jesse Ryder, Michael Clarke, Sourav Ganguly, Steven Smith, Mithun Manhas, Wayne Parnell, Bhuvneshwar Kumar, Murali Kartik, Ashish Nehra, Ashok Dinda",2012
548352,MA Chidambaram Stadium,"Chennai Super Kings, Bat",Suresh Raina,"4 May 2012, Night","Faf du Plessis, Murali Vijay, Suresh Raina, MS Dhoni, Albie Morkel, Ravindra Jadeja, Dwayne Bravo, S Badrinath, Ravichandran Ashwin, Shadab Jakati, Ben Hilfenhaus","Parthiv Patel, Shikhar Dhawan, Cameron White, Kumar Sangakkara, Dan Christian, Ashish Reddy, Abhishek Jhunjhunwala, Ankit Sharma, Amit Mishra, Dale Steyn, Veer Pratap Singh",2012
548353,Eden Gardens,"Kolkata Knight Riders, Bat",Sunil Narine,"5 May 2012, Daynight","Gautam Gambhir, Brendon McCullum, Yusuf Pathan, Jacques Kallis, Debabrata Das, Laxmi Shukla, Manoj Tiwary, Rajat Bhatia, Sunil Narine, Marchant de Lange, Iqbal Abdulla","Robin Uthappa, Michael Clarke, Manish Pandey, Steven Smith, Mithun Manhas, Angelo Mathews, Sourav Ganguly, Wayne Parnell, Bhuvneshwar Kumar, Murali Kartik, Ashok Dinda",2012
548354,Punjab Cricket Association Stadium,"Rajasthan Royals, Bat",Shane Watson,"5 May 2012, Night","Rahul Dravid, Ajinkya Rahane, Shane Watson, Ashok Menaria, Brad Hodge, Johan Botha, Stuart Binny, Ankeet Chavan, Dishant Yagnik, †, Shaun Tait, Siddharth Trivedi","Shaun Marsh, Mandeep Singh, Nitin Saini, David Hussey, Azhar Mahmood, Gurkeerat Singh Mann, Abhishek Nayar, Piyush Chawla, Ryan Harris, Praveen Kumar, Parvinder Awana",2012
548355,Wankhede Stadium,"Mumbai Indians, Bowl",Dwayne Smith,"6 May 2012, Daynight","Murali Vijay, Faf du Plessis, Suresh Raina, Dwayne Bravo, MS Dhoni, Albie Morkel, Ravindra Jadeja, S Badrinath, Ravichandran Ashwin, Shadab Jakati, Ben Hilfenhaus","James Franklin, Sachin Tendulkar, Rohit Sharma, Dinesh Karthik, Ambati Rayudu, Dwayne Smith, Robin Peterson, Harbhajan Singh, Lasith Malinga, RP Singh, Munaf Patel",2012
548356,M Chinnaswamy Stadium,"Royal Challengers Bangalore, Bowl",AB de Villiers,"6 May 2012, Night","Daniel Harris, Shikhar Dhawan, Cameron White, Kumar Sangakkara, Parthiv Patel, †, Akshath Reddy, Ashish Reddy, Amit Mishra, Dale Steyn, Anand Rajan, Veer Pratap Singh","Tillakaratne Dilshan, Chris Gayle, Virat Kohli, Asad Pathan, AB de Villiers, Mayank Agarwal, Jamaluddin Syed Mohammad, Zaheer Khan, Abhimanyu Mithun, Prasanth Parameswaran, Muthiah Muralidaran",2012
548357,Feroz Shah Kotla,"Delhi Capitals, Bat",Jacques Kallis,"7 May 2012, Night","David Warner, Virender Sehwag, Mahela Jayawardene, Ross Taylor, Irfan Pathan, Yogesh Nagar, Naman Ojha, Morne Morkel, Shahbaz Nadeem, Varun Aaron, Umesh Yadav","Brendon McCullum, Gautam Gambhir, Jacques Kallis, Manoj Tiwary, Yusuf Pathan, Debabrata Das, Laxmi Shukla, Rajat Bhatia, Brett Lee, Pradeep Sangwan, Sunil Narine",2012
548358,Subrata Roy Sahara Stadium,"Pune Warriors, Bat",Shane Watson,"8 May 2012, Daynight","Sourav Ganguly, Michael Clarke, Robin Uthappa, Anustup Majumdar, Steven Smith, Angelo Mathews, Mithun Manhas, Wayne Parnell, Bhuvneshwar Kumar, Murali Kartik, Ashish Nehra","Rahul Dravid, Ajinkya Rahane, Shane Watson, Ashok Menaria, Owais Shah, Ankeet Chavan, Johan Botha, Stuart Binny, Dishant Yagnik, †, Shaun Tait, Siddharth Trivedi",2012
548359,Rajiv Gandhi International Stadium,"Deccan Chargers, Bowl",Mandeep Singh,"8 May 2012, Night","Mandeep Singh, Shaun Marsh, Nitin Saini, David Hussey, Azhar Mahmood, David Miller, Siddharth Chitnis, Piyush Chawla, Ramesh Powar, Praveen Kumar, Parvinder Awana","Daniel Harris, Shikhar Dhawan, Parthiv Patel, Cameron White, Kumar Sangakkara, Akshath Reddy, Abhishek Jhunjhunwala, Ashish Reddy, Rusty Theron, Amit Mishra, Veer Pratap Singh",2012
548360,Wankhede Stadium,"Royal Challengers Bangalore, Bowl",Chris Gayle,"9 May 2012, Night","James Franklin, Sachin Tendulkar, Rohit Sharma, Dinesh Karthik, Ambati Rayudu, Dwayne Smith, Kieron Pollard, Harbhajan Singh, Lasith Malinga, Pragyan Ojha, RP Singh","Tillakaratne Dilshan, Chris Gayle, Virat Kohli, AB de Villiers, †, Mayank Agarwal, Saurabh Tiwary, Jamaluddin Syed Mohammad, Vinay Kumar, Zaheer Khan, Harshal Patel, Muthiah Muralidaran",2012
